,awe_male,awe_female,tuple,average_male,average_female,female-male
49,0.5150694,0.6603775,"('unable', 'able')",0.5150694,0.6603775,0.1453081
50,0.4319744,0.5342422,"('clumsy', 'skillful')",0.4319744,0.5342422,0.1022678
51,0.94589937,0.9880108,"('uneducated', 'educated')",0.9458994,0.9880108,0.0421114
52,-0.41425997,-0.39471695,"('irrational', 'rational')",-0.41426,-0.3947169,0.0195431
53,0.6401674,0.6248086,"('uncreative', 'creative')",0.6401674,0.6248086,-0.0153588
54,1.336255,1.4460808,"('incapable', 'capable')",1.336255,1.4460808,0.1098258
55,1.3333116,1.3195117,"('incompetent', 'clever')",1.3333116,1.3195117,-0.0137999
56,1.0195302,1.0277076,"('impractical', 'practical')",1.0195302,1.0277076,0.0081774
57,-2.306001,-2.2621167,"('unimaginative', 'imaginative')",-2.3060009,-2.2621167,0.0438842
58,-0.1610686,-0.115970835,"('undiscriminating', 'discriminating')",-0.1610686,-0.1159708,0.0450978
59,0.37154108,0.49529204,"('foolish', 'wise')",0.3715411,0.495292,0.1237509
60,1.0176152,1.010704,"('inefficient', 'efficient')",1.0176152,1.010704,-0.0069112
61,0.6508271,0.57041323,"('illogical', 'logical')",0.6508271,0.5704132,-0.0804139
62,2.0963173,2.0948231,"('incompetent', 'brilliant')",2.0963173,2.0948231,-0.0014942
63,1.4629859,1.5339842,"('unperceptive', 'insightful')",1.4629859,1.5339842,0.0709983
64,-4.855131,-4.9043336,"('shy', 'confident')",-4.8551311,-4.9043336,-0.0492025
65,1.25687,1.2077602,"('insecure', 'secure')",1.25687,1.2077602,-0.0491098
66,-0.010032132,-0.027799835,"('inactive', 'active')",-0.0100321,-0.0277998,-0.0177677
67,-0.8680787,-0.8398818,"('doubtful', 'determined')",-0.8680787,-0.8398818,0.0281969
68,0.1097508,0.1403029,"('dependent', 'independent')",0.1097508,0.1403029,0.0305521
69,-1.7244831,-1.7315794,"('lazy', 'industrious')",-1.7244831,-1.7315794,-0.0070963
70,1.8719937,1.8567315,"('lethargic', 'energetic')",1.8719937,1.8567315,-0.0152622
71,0.7652508,0.8538038,"('diffident', 'self-confident')",0.7652508,0.8538038,0.088553
72,1.084878,1.127331,"('unambitious', 'ambitious')",1.084878,1.127331,0.042453
73,-2.800945,-2.74262,"('helpless', 'self-reliant')",-2.800945,-2.74262,0.058325
74,0.54544264,0.42657727,"('undedicated', 'dedicated')",0.5454426,0.4265773,-0.1188653
75,-0.954309,-0.9043847,"('meek', 'impulsive')",-0.954309,-0.9043847,0.0499243
76,1.1858703,1.1003304,"('anxious', 'daring')",1.1858703,1.1003304,-0.0855399
77,-0.7959079,-0.7861819,"('unmotivated', 'motivated')",-0.7959079,-0.7861819,0.009726
78,-0.029453838,-0.041681655,"('nonresilient', 'resilient')",-0.0294538,-0.0416817,-0.0122279
79,0.014685512,0.07899073,"('wavering', 'unwavering')",0.0146855,0.0789907,0.0643052
80,0.22322997,0.16077349,"('dominated', 'dominating')",0.22323,0.1607735,-0.0624565
81,0.4910282,0.5775793,"('submissive', 'aggressive')",0.4910282,0.5775793,0.0865511
82,6.439662,6.6850505,"('poor', 'rich')",6.439662,6.6850505,0.2453885
83,-0.3850907,-0.3944134,"('powerless', 'powerful')",-0.3850907,-0.3944134,-0.0093227
84,-0.1050528,-0.008241717,"('inferior', 'superior')",-0.1050528,-0.0082417,0.0968111
85,-1.4339695,-1.4471817,"('insignificant', 'prestigious')",-1.4339695,-1.4471817,-0.0132122
86,0.6327581,0.6873121,"('uninfluential', 'influential')",0.6327581,0.6873121,0.054554
87,0.4148821,0.58703876,"('unsuccessful', 'successful')",0.4148821,0.5870388,0.1721567
88,0.28512603,0.37203953,"('low', 'eminent')",0.285126,0.3720395,0.0869135
