,emerson_male,emerson_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
73,1.779956,1.7630587,"('helpless', 'self-reliant')",1.0621631,0.8400851,-2.961898,-2.8451371,-0.0399263,-0.0806645,-0.0407382
74,1.2692823,1.3653245,"('undedicated', 'dedicated')",-0.50089455,-0.41740048,0.122279614,0.057512075,0.2968891,0.3351454,0.0382563
75,0.8385699,0.9535846,"('meek', 'impulsive')",-0.16105025,-0.17759502,-0.28427663,-0.11425872,0.131081,0.220577,0.089496
76,-0.19666816,-0.060994577,"('anxious', 'daring')",-1.1649675,-0.93349385,0.031093238,-0.023549274,-0.4435141,-0.3393459,0.1041682
77,-1.1998205,-1.147854,"('unmotivated', 'motivated')",-0.8480448,-0.7658271,-1.0708059,-0.98590267,-1.0395571,-0.9665279,0.0730292
78,-1.0484097,-1.0132436,"('nonresilient', 'resilient')",-0.5821551,-0.46657836,-0.21789524,-0.17529245,-0.6161534,-0.5517048,0.0644486
79,0.899198,0.92573965,"('wavering', 'unwavering')",0.07866428,-0.042986836,-0.6166818,-0.5735913,0.1203935,0.1030538,-0.0173397
80,-0.70429754,-0.7803046,"('dominated', 'dominating')",-0.8041898,-0.78774416,-0.304485,-0.45292392,-0.6043241,-0.6736576,-0.0693335
81,-0.50481063,-0.6273918,"('submissive', 'aggressive')",-0.32451564,-0.41570836,-0.56751215,-0.82202154,-0.4656128,-0.6217072,-0.1560944
82,0.30292568,0.2345585,"('poor', 'rich')",-0.295801,-0.28647655,5.949659,5.670059,1.9855944,1.8727137,-0.1128807
83,0.18007047,0.14653552,"('powerless', 'powerful')",0.354795,0.39595956,-1.2992955,-1.3746924,-0.25481,-0.2773991,-0.0225891
84,1.0032637,0.8487027,"('inferior', 'superior')",0.5639585,0.54971045,0.47072446,0.38697642,0.6793156,0.5951299,-0.0841857
85,1.3067801,1.3483276,"('insignificant', 'prestigious')",0.35397026,0.32161763,-0.46590272,-0.33276802,0.3982826,0.4457258,0.0474432
86,0.38834012,0.26779953,"('uninfluential', 'influential')",0.23804119,0.13669473,-0.13012034,-0.37848943,0.1654203,0.0086683,-0.156752
87,-0.33111787,-0.48188922,"('unsuccessful', 'successful')",-0.4062371,-0.57431024,0.16663925,-0.07829863,-0.1902386,-0.378166,-0.1879274
88,0.50157446,0.3116224,"('low', 'eminent')",0.16067676,0.029166091,-0.10326316,-0.28300732,0.1863294,0.0192604,-0.167069
