,accordion_male,accordion_female,tuple,average_male,average_female,female-male
39,0.42161953,0.4081178,"('exploitative', 'cooperative')",0.4216195,0.4081178,-0.0135017
40,-1.2600518,-1.3397955,"('stingy', 'generous')",-1.2600518,-1.3397955,-0.0797437
41,-0.091043666,-0.07324262,"('unforgiving', 'forgiving')",-0.0910437,-0.0732426,0.0178011
42,-2.3676245,-2.3242168,"('unreliable', 'reliable')",-2.3676245,-2.3242168,0.0434077
43,0.53183055,0.59901595,"('irresponsible', 'responsible')",0.5318305,0.599016,0.0671855
44,-0.62352955,-0.632736,"('prejudiced', 'unprejudiced')",-0.6235296,-0.632736,-0.0092064
45,-0.4163544,-0.36359107,"('incompetent', 'competent')",-0.4163544,-0.3635911,0.0527633
46,-0.7456359,-0.7073556,"('uncompetitive', 'competitive')",-0.7456359,-0.7073556,0.0382803
47,4.7087064,4.8395214,"('stupid', 'smart')",4.7087064,4.8395214,0.130815
48,0.20545949,0.16833161,"('unintelligent', 'intelligent')",0.2054595,0.1683316,-0.0371279
49,0.03935795,0.0994714,"('unable', 'able')",0.0393579,0.0994714,0.0601135
50,-0.3483525,-0.3621179,"('clumsy', 'skillful')",-0.3483525,-0.3621179,-0.0137654
51,0.41310525,0.3509614,"('uneducated', 'educated')",0.4131052,0.3509614,-0.0621438
52,-0.36164477,-0.45938468,"('irrational', 'rational')",-0.3616448,-0.4593847,-0.0977399
53,-0.08190571,-0.19724077,"('uncreative', 'creative')",-0.0819057,-0.1972408,-0.1153351
54,0.79017335,0.88778114,"('incapable', 'capable')",0.7901734,0.8877811,0.0976077
55,0.54121464,0.5784351,"('incompetent', 'clever')",0.5412146,0.5784351,0.0372205
56,0.18378413,0.22861962,"('impractical', 'practical')",0.1837841,0.2286196,0.0448355
57,-2.8430386,-2.7316277,"('unimaginative', 'imaginative')",-2.8430386,-2.7316277,0.1114109
58,-0.04802359,-0.03727941,"('undiscriminating', 'discriminating')",-0.0480236,-0.0372794,0.0107442
59,-0.059838995,-0.03472738,"('foolish', 'wise')",-0.059839,-0.0347274,0.0251116
60,0.10730861,0.22464275,"('inefficient', 'efficient')",0.1073086,0.2246428,0.1173342
61,-0.08723854,-0.18941078,"('illogical', 'logical')",-0.0872385,-0.1894108,-0.1021723
62,-0.004893599,0.13445808,"('incompetent', 'brilliant')",-0.0048936,0.1344581,0.1393517
63,-0.2169048,-0.14151977,"('unperceptive', 'insightful')",-0.2169048,-0.1415198,0.075385
64,-6.207307,-6.100661,"('shy', 'confident')",-6.2073069,-6.1006608,0.1066461
65,0.03278879,0.09402673,"('insecure', 'secure')",0.0327888,0.0940267,0.0612379
66,-0.014322773,-0.005710408,"('inactive', 'active')",-0.0143228,-0.0057104,0.0086124
67,-0.43973023,-0.36609408,"('doubtful', 'determined')",-0.4397302,-0.3660941,0.0736361
68,-0.6152822,-0.652273,"('dependent', 'independent')",-0.6152822,-0.652273,-0.0369908
69,-1.7532235,-1.791378,"('lazy', 'industrious')",-1.7532235,-1.791378,-0.0381545
70,0.9722773,1.0527307,"('lethargic', 'energetic')",0.9722773,1.0527307,0.0804534
71,0.6052228,0.67464626,"('diffident', 'self-confident')",0.6052228,0.6746463,0.0694235
72,0.39323866,0.5822645,"('unambitious', 'ambitious')",0.3932387,0.5822645,0.1890258
73,-2.8626738,-2.82872,"('helpless', 'self-reliant')",-2.8626738,-2.8287201,0.0339537
74,0.041943446,0.000613451,"('undedicated', 'dedicated')",0.0419434,0.0006135,-0.0413299
75,-0.6425944,-0.5570474,"('meek', 'impulsive')",-0.6425944,-0.5570474,0.085547
76,0.78207046,0.7582499,"('anxious', 'daring')",0.7820705,0.7582499,-0.0238206
77,-1.579021,-1.4190149,"('unmotivated', 'motivated')",-1.579021,-1.4190149,0.1600061
78,-0.60943234,-0.5925882,"('nonresilient', 'resilient')",-0.6094323,-0.5925882,0.0168441
79,-0.0023826025,-0.0036313087,"('wavering', 'unwavering')",-0.0023826,-0.0036313,-0.0012487
80,-0.44234124,-0.4803031,"('dominated', 'dominating')",-0.4423412,-0.4803031,-0.0379619
81,-0.028943866,0.03649676,"('submissive', 'aggressive')",-0.0289439,0.0364968,0.0654407
82,6.1189933,6.210678,"('poor', 'rich')",6.1189933,6.2106781,0.0916848
83,-0.41457012,-0.30410305,"('powerless', 'powerful')",-0.4145701,-0.304103,0.1104671
84,0.43059394,0.42822623,"('inferior', 'superior')",0.4305939,0.4282262,-0.0023677
85,-0.060417525,-0.13922979,"('insignificant', 'prestigious')",-0.0604175,-0.1392298,-0.0788123
86,0.08510828,0.14975601,"('uninfluential', 'influential')",0.0851083,0.149756,0.0646477
87,-0.5938574,-0.46685973,"('unsuccessful', 'successful')",-0.5938574,-0.4668597,0.1269977
88,0.20273024,0.21172251,"('low', 'eminent')",0.2027302,0.2117225,0.0089923
