,pan_male,pan_female,tuple,average_male,average_female,female-male
63,0.11643459,0.23260412,"('unperceptive', 'insightful')",0.1164346,0.2326041,0.1161695
64,-6.526405,-6.426159,"('shy', 'confident')",-6.5264049,-6.4261589,0.100246
65,-0.12019345,-0.1053187,"('insecure', 'secure')",-0.1201935,-0.1053187,0.0148748
66,0.03541807,0.0656721,"('inactive', 'active')",0.0354181,0.0656721,0.030254
67,-0.41886586,-0.39065474,"('doubtful', 'determined')",-0.4188659,-0.3906547,0.0282112
68,-0.6059187,-0.516623,"('dependent', 'independent')",-0.6059187,-0.516623,0.0892957
69,-1.8314664,-1.7373794,"('lazy', 'industrious')",-1.8314664,-1.7373794,0.094087
70,0.75442713,0.85285544,"('lethargic', 'energetic')",0.7544271,0.8528554,0.0984283
71,0.2302911,0.27902958,"('diffident', 'self-confident')",0.2302911,0.2790296,0.0487385
72,0.7758936,0.8590164,"('unambitious', 'ambitious')",0.7758936,0.8590164,0.0831228
73,-2.921353,-2.9396403,"('helpless', 'self-reliant')",-2.9213531,-2.9396403,-0.0182872
74,0.018618573,-0.113624856,"('undedicated', 'dedicated')",0.0186186,-0.1136249,-0.1322435
75,-0.52024996,-0.3605051,"('meek', 'impulsive')",-0.52025,-0.3605051,0.1597449
76,0.4451191,0.36192596,"('anxious', 'daring')",0.4451191,0.361926,-0.0831931
77,-1.564581,-1.319376,"('unmotivated', 'motivated')",-1.564581,-1.319376,0.245205
78,-0.832213,-0.8342889,"('nonresilient', 'resilient')",-0.832213,-0.8342889,-0.0020759
79,-0.17492576,0.015727403,"('wavering', 'unwavering')",-0.1749258,0.0157274,0.1906532
80,-0.7356307,-0.8077847,"('dominated', 'dominating')",-0.7356307,-0.8077847,-0.072154
81,-0.3234221,-0.29243964,"('submissive', 'aggressive')",-0.3234221,-0.2924396,0.0309825
82,6.5698915,6.7888203,"('poor', 'rich')",6.5698915,6.7888203,0.2189288
83,-0.6316142,-0.60994065,"('powerless', 'powerful')",-0.6316142,-0.6099406,0.0216736
84,0.20043603,0.26967987,"('inferior', 'superior')",0.200436,0.2696799,0.0692439
85,-0.79770565,-0.83707535,"('insignificant', 'prestigious')",-0.7977057,-0.8370754,-0.0393697
86,0.17037013,0.26417974,"('uninfluential', 'influential')",0.1703701,0.2641797,0.0938096
87,-0.17265347,-0.042290952,"('unsuccessful', 'successful')",-0.1726535,-0.042291,0.1303625
88,0.16664739,0.18717898,"('low', 'eminent')",0.1666474,0.187179,0.0205316
