,clef_male,clef_female,tuple,average_male,average_female,female-male
69,-0.22296432,-0.051006816,"('lazy', 'industrious')",-0.2229643,-0.0510068,0.1719575
70,-0.3540126,-0.37622353,"('lethargic', 'energetic')",-0.3540126,-0.3762235,-0.0222109
71,-0.5093296,-0.49167925,"('diffident', 'self-confident')",-0.5093296,-0.4916793,0.0176503
72,0.032983825,-0.0522699,"('unambitious', 'ambitious')",0.0329838,-0.0522699,-0.0852537
73,-0.9704718,-0.92334276,"('helpless', 'self-reliant')",-0.9704718,-0.9233428,0.047129
74,0.14295532,0.083133176,"('undedicated', 'dedicated')",0.1429553,0.0831332,-0.0598221
75,-0.50289965,-0.34731182,"('meek', 'impulsive')",-0.5028996,-0.3473118,0.1555878
76,0.8595068,0.8747447,"('anxious', 'daring')",0.8595068,0.8747447,0.0152379
77,-0.49289414,-0.40549228,"('unmotivated', 'motivated')",-0.4928941,-0.4054923,0.0874018
78,-0.42367142,-0.36155185,"('nonresilient', 'resilient')",-0.4236714,-0.3615519,0.0621195
79,-0.5634354,-0.49522936,"('wavering', 'unwavering')",-0.5634354,-0.4952294,0.068206
80,-0.24831632,-0.3216174,"('dominated', 'dominating')",-0.2483163,-0.3216174,-0.0733011
81,-0.18408167,-0.241332,"('submissive', 'aggressive')",-0.1840817,-0.241332,-0.0572503
82,2.151157,2.065979,"('poor', 'rich')",2.1511569,2.065979,-0.0851779
83,-0.15767655,-0.24102294,"('powerless', 'powerful')",-0.1576765,-0.2410229,-0.0833464
84,0.4566171,0.41970238,"('inferior', 'superior')",0.4566171,0.4197024,-0.0369147
85,-0.11924633,-0.007592384,"('insignificant', 'prestigious')",-0.1192463,-0.0075924,0.1116539
86,-1.1129692,-1.266654,"('uninfluential', 'influential')",-1.1129692,-1.266654,-0.1536848
87,-0.10602765,-0.105063915,"('unsuccessful', 'successful')",-0.1060276,-0.1050639,0.0009637
88,-0.5820861,-0.6656564,"('low', 'eminent')",-0.5820861,-0.6656564,-0.0835703
