,ninja_male,ninja_female,tuple,average_male,average_female,female-male
41,0.4845601,0.40265992,"('unforgiving', 'forgiving')",0.4845601,0.4026599,-0.0819002
42,-2.2908127,-2.185649,"('unreliable', 'reliable')",-2.2908127,-2.1856489,0.1051638
43,1.3464203,1.4747832,"('irresponsible', 'responsible')",1.3464203,1.4747832,0.1283629
44,-1.3378987,-1.2806041,"('prejudiced', 'unprejudiced')",-1.3378987,-1.2806041,0.0572946
45,0.28408337,0.24556616,"('incompetent', 'competent')",0.2840834,0.2455662,-0.0385172
46,-0.2922934,-0.232898,"('uncompetitive', 'competitive')",-0.2922934,-0.232898,0.0593954
47,4.671245,4.9115443,"('stupid', 'smart')",4.6712451,4.9115443,0.2402992
48,0.74419075,0.70492166,"('unintelligent', 'intelligent')",0.7441908,0.7049217,-0.0392691
49,-0.18081221,-0.10078576,"('unable', 'able')",-0.1808122,-0.1007858,0.0800264
50,-0.50632185,-0.5019738,"('clumsy', 'skillful')",-0.5063218,-0.5019738,0.004348
51,0.72784674,0.7696126,"('uneducated', 'educated')",0.7278467,0.7696126,0.0417659
52,-0.50741166,-0.70507205,"('irrational', 'rational')",-0.5074117,-0.705072,-0.1976603
53,0.026765099,-0.051427707,"('uncreative', 'creative')",0.0267651,-0.0514277,-0.0781928
54,0.699611,0.79638207,"('incapable', 'capable')",0.699611,0.7963821,0.0967711
55,1.2080398,1.3148618,"('incompetent', 'clever')",1.2080398,1.3148618,0.106822
56,0.37566653,0.46625426,"('impractical', 'practical')",0.3756665,0.4662543,0.0905878
57,-2.1282325,-2.150113,"('unimaginative', 'imaginative')",-2.1282325,-2.1501131,-0.0218806
58,0.15257852,0.17274515,"('undiscriminating', 'discriminating')",0.1525785,0.1727452,0.0201667
59,-0.47886503,-0.4196722,"('foolish', 'wise')",-0.478865,-0.4196722,0.0591928
60,0.9729786,1.2136519,"('inefficient', 'efficient')",0.9729786,1.2136519,0.2406733
61,0.55651677,0.3962473,"('illogical', 'logical')",0.5565168,0.3962473,-0.1602695
62,1.0020716,1.214266,"('incompetent', 'brilliant')",1.0020716,1.2142659,0.2121943
63,0.35799938,0.48075718,"('unperceptive', 'insightful')",0.3579994,0.4807572,0.1227578
64,-6.4276314,-6.269763,"('shy', 'confident')",-6.4276314,-6.269763,0.1578684
65,0.6565426,0.9311513,"('insecure', 'secure')",0.6565426,0.9311513,0.2746087
66,-0.5412322,-0.65678555,"('inactive', 'active')",-0.5412322,-0.6567855,-0.1155533
67,-0.60886276,-0.5041863,"('doubtful', 'determined')",-0.6088628,-0.5041863,0.1046765
68,-0.8432962,-0.7080841,"('dependent', 'independent')",-0.8432962,-0.7080841,0.1352121
69,-2.353894,-2.4376526,"('lazy', 'industrious')",-2.353894,-2.4376526,-0.0837586
70,1.6915271,1.8119135,"('lethargic', 'energetic')",1.6915271,1.8119135,0.1203864
71,0.055906896,0.02041396,"('diffident', 'self-confident')",0.0559069,0.020414,-0.0354929
72,0.9186172,1.1212072,"('unambitious', 'ambitious')",0.9186172,1.1212072,0.20259
73,-3.037385,-2.9096239,"('helpless', 'self-reliant')",-3.037385,-2.9096239,0.1277611
74,0.37009463,0.24785984,"('undedicated', 'dedicated')",0.3700946,0.2478598,-0.1222348
75,-1.4578527,-1.264019,"('meek', 'impulsive')",-1.4578527,-1.264019,0.1938337
76,0.93578184,1.0175819,"('anxious', 'daring')",0.9357818,1.0175819,0.0818001
77,-1.1217836,-0.99802244,"('unmotivated', 'motivated')",-1.1217836,-0.9980224,0.1237612
78,-0.68313533,-0.8118879,"('nonresilient', 'resilient')",-0.6831353,-0.8118879,-0.1287526
79,-0.7229957,-0.76009554,"('wavering', 'unwavering')",-0.7229957,-0.7600955,-0.0370998
80,0.62469417,0.50372505,"('dominated', 'dominating')",0.6246942,0.5037251,-0.1209691
81,0.26933593,0.46584532,"('submissive', 'aggressive')",0.2693359,0.4658453,0.1965094
82,6.1074777,6.290672,"('poor', 'rich')",6.1074777,6.2906718,0.1831941
83,-0.3966406,-0.34883088,"('powerless', 'powerful')",-0.3966406,-0.3488309,0.0478097
84,0.43767574,0.4315679,"('inferior', 'superior')",0.4376757,0.4315679,-0.0061078
85,-1.1848236,-1.4205704,"('insignificant', 'prestigious')",-1.1848236,-1.4205704,-0.2357468
86,0.74942523,0.6737804,"('uninfluential', 'influential')",0.7494252,0.6737804,-0.0756448
87,0.0057932213,-0.0023322254,"('unsuccessful', 'successful')",0.0057932,-0.0023322,-0.0081254
88,0.110004134,0.08729282,"('low', 'eminent')",0.1100041,0.0872928,-0.0227113
