,collapse_male,collapse_female,tuple,average_male,average_female,female-male
39,0.29992387,0.25059453,"('exploitative', 'cooperative')",0.2999239,0.2505945,-0.0493294
40,-1.3785511,-1.5016557,"('stingy', 'generous')",-1.3785511,-1.5016557,-0.1231046
41,-0.0028374065,-0.058396004,"('unforgiving', 'forgiving')",-0.0028374,-0.058396,-0.0555586
42,-2.4093328,-2.527452,"('unreliable', 'reliable')",-2.4093328,-2.527452,-0.1181192
43,1.188381,1.1130897,"('irresponsible', 'responsible')",1.188381,1.1130897,-0.0752913
44,-1.1428366,-1.0951488,"('prejudiced', 'unprejudiced')",-1.1428366,-1.0951488,0.0476878
45,0.2966444,0.22469266,"('incompetent', 'competent')",0.2966444,0.2246927,-0.0719517
46,-0.2341637,-0.42447868,"('uncompetitive', 'competitive')",-0.2341637,-0.4244787,-0.190315
47,4.926484,5.07623,"('stupid', 'smart')",4.9264841,5.07623,0.1497459
48,0.84797364,0.7670802,"('unintelligent', 'intelligent')",0.8479736,0.7670802,-0.0808934
49,0.25946325,0.26838088,"('unable', 'able')",0.2594633,0.2683809,0.0089176
50,-0.7888624,-0.7814244,"('clumsy', 'skillful')",-0.7888624,-0.7814244,0.007438
51,0.91005594,0.7310743,"('uneducated', 'educated')",0.9100559,0.7310743,-0.1789816
52,-0.9977011,-0.9882548,"('irrational', 'rational')",-0.9977011,-0.9882548,0.0094463
53,-0.22939958,-0.24993908,"('uncreative', 'creative')",-0.2293996,-0.2499391,-0.0205395
54,0.66408086,0.74243057,"('incapable', 'capable')",0.6640809,0.7424306,0.0783497
55,1.1358019,1.0384989,"('incompetent', 'clever')",1.1358019,1.0384989,-0.097303
56,0.7891511,0.6265191,"('impractical', 'practical')",0.7891511,0.6265191,-0.162632
57,-2.6641831,-2.7074807,"('unimaginative', 'imaginative')",-2.6641831,-2.7074807,-0.0432976
58,0.13822621,0.15352313,"('undiscriminating', 'discriminating')",0.1382262,0.1535231,0.0152969
59,-0.79438037,-0.70822346,"('foolish', 'wise')",-0.7943804,-0.7082235,0.0861569
60,0.9168927,0.8401015,"('inefficient', 'efficient')",0.9168927,0.8401015,-0.0767912
61,0.45188326,0.26340902,"('illogical', 'logical')",0.4518833,0.263409,-0.1884743
62,0.7973471,0.79211605,"('incompetent', 'brilliant')",0.7973471,0.792116,-0.0052311
63,0.26161283,0.25972468,"('unperceptive', 'insightful')",0.2616128,0.2597247,-0.0018881
64,-5.8518257,-5.9962645,"('shy', 'confident')",-5.8518257,-5.9962645,-0.1444388
65,0.40283054,0.32424963,"('insecure', 'secure')",0.4028305,0.3242496,-0.0785809
66,-0.42318153,-0.4571781,"('inactive', 'active')",-0.4231815,-0.4571781,-0.0339966
67,-0.2324093,-0.20141257,"('doubtful', 'determined')",-0.2324093,-0.2014126,0.0309967
68,-0.5571316,-0.6281758,"('dependent', 'independent')",-0.5571316,-0.6281758,-0.0710442
69,-2.611077,-2.5017498,"('lazy', 'industrious')",-2.6110771,-2.5017498,0.1093273
70,1.2984498,1.1748092,"('lethargic', 'energetic')",1.2984498,1.1748092,-0.1236406
71,0.26774302,0.33719322,"('diffident', 'self-confident')",0.267743,0.3371932,0.0694502
72,0.63520354,0.72187847,"('unambitious', 'ambitious')",0.6352035,0.7218785,0.086675
73,-3.3139305,-3.2713215,"('helpless', 'self-reliant')",-3.3139305,-3.2713215,0.042609
74,0.40994835,0.2432548,"('undedicated', 'dedicated')",0.4099483,0.2432548,-0.1666935
75,-1.2510216,-1.0702491,"('meek', 'impulsive')",-1.2510216,-1.0702491,0.1807725
76,0.96191895,0.8879876,"('anxious', 'daring')",0.961919,0.8879876,-0.0739314
77,-1.101486,-1.0246993,"('unmotivated', 'motivated')",-1.101486,-1.0246993,0.0767867
78,-0.44574308,-0.4648101,"('nonresilient', 'resilient')",-0.4457431,-0.4648101,-0.019067
79,-0.8017805,-0.7360099,"('wavering', 'unwavering')",-0.8017805,-0.7360099,0.0657706
80,0.16555196,-0.04097016,"('dominated', 'dominating')",0.165552,-0.0409702,-0.2065222
81,0.48541597,0.3786658,"('submissive', 'aggressive')",0.485416,0.3786658,-0.1067502
82,6.099473,6.188266,"('poor', 'rich')",6.099473,6.1882658,0.0887928
83,-0.1720609,-0.22039813,"('powerless', 'powerful')",-0.1720609,-0.2203981,-0.0483372
84,0.75388646,0.7415901,"('inferior', 'superior')",0.7538865,0.7415901,-0.0122964
85,-0.78133523,-0.7173111,"('insignificant', 'prestigious')",-0.7813352,-0.7173111,0.0640241
86,0.5519475,0.40073153,"('uninfluential', 'influential')",0.5519475,0.4007315,-0.151216
87,-0.11725623,-0.070026286,"('unsuccessful', 'successful')",-0.1172562,-0.0700263,0.0472299
88,0.43585765,0.36353883,"('low', 'eminent')",0.4358577,0.3635388,-0.0723189
