,jerk_male,jerk_female,tuple,average_male,average_female,female-male
47,5.277544,5.45138,"('stupid', 'smart')",5.277544,5.4513798,0.1738358
48,1.0315306,0.878065,"('unintelligent', 'intelligent')",1.0315306,0.878065,-0.1534656
49,0.28573164,0.44069284,"('unable', 'able')",0.2857316,0.4406928,0.1549612
50,0.13801236,0.1382868,"('clumsy', 'skillful')",0.1380124,0.1382868,0.0002744
51,0.70027727,0.691229,"('uneducated', 'educated')",0.7002773,0.691229,-0.0090483
52,-0.9327905,-0.94375974,"('irrational', 'rational')",-0.9327905,-0.9437597,-0.0109692
53,0.15350923,0.12631784,"('uncreative', 'creative')",0.1535092,0.1263178,-0.0271914
54,1.029116,1.2099595,"('incapable', 'capable')",1.029116,1.2099595,0.1808435
55,1.3067713,1.2251118,"('incompetent', 'clever')",1.3067713,1.2251118,-0.0816595
56,1.3080461,1.3193983,"('impractical', 'practical')",1.3080461,1.3193983,0.0113522
57,-2.197085,-2.1641965,"('unimaginative', 'imaginative')",-2.1970849,-2.1641965,0.0328884
58,-0.010955218,-0.002997877,"('undiscriminating', 'discriminating')",-0.0109552,-0.0029979,0.0079573
59,-0.34211826,-0.2245358,"('foolish', 'wise')",-0.3421183,-0.2245358,0.1175825
60,1.4074856,1.3755385,"('inefficient', 'efficient')",1.4074856,1.3755385,-0.0319471
61,0.28405336,0.14499749,"('illogical', 'logical')",0.2840534,0.1449975,-0.1390559
62,1.7825823,1.83188,"('incompetent', 'brilliant')",1.7825823,1.83188,0.0492977
63,1.0130664,1.0745889,"('unperceptive', 'insightful')",1.0130664,1.0745889,0.0615225
64,-5.419898,-5.316856,"('shy', 'confident')",-5.419898,-5.3168559,0.1030421
65,1.218511,1.1463934,"('insecure', 'secure')",1.218511,1.1463934,-0.0721176
66,-0.22165179,-0.1528134,"('inactive', 'active')",-0.2216518,-0.1528134,0.0688384
67,-0.74519664,-0.59007436,"('doubtful', 'determined')",-0.7451966,-0.5900744,0.1551222
68,-0.16690414,-0.16598067,"('dependent', 'independent')",-0.1669041,-0.1659807,0.0009234
69,-1.9407685,-1.845185,"('lazy', 'industrious')",-1.9407685,-1.845185,0.0955835
70,1.8954692,1.9227608,"('lethargic', 'energetic')",1.8954692,1.9227608,0.0272916
71,0.45190427,0.5321089,"('diffident', 'self-confident')",0.4519043,0.5321089,0.0802046
72,1.004187,1.0819275,"('unambitious', 'ambitious')",1.004187,1.0819275,0.0777405
73,-3.0304794,-3.0215402,"('helpless', 'self-reliant')",-3.0304794,-3.0215402,0.0089392
74,0.1753265,0.113711596,"('undedicated', 'dedicated')",0.1753265,0.1137116,-0.0616149
75,-0.82266486,-0.65214336,"('meek', 'impulsive')",-0.8226649,-0.6521434,0.1705215
76,1.1038641,1.0296743,"('anxious', 'daring')",1.1038641,1.0296743,-0.0741898
77,-0.83807206,-0.77618766,"('unmotivated', 'motivated')",-0.8380721,-0.7761877,0.0618844
78,-0.3501319,-0.39171946,"('nonresilient', 'resilient')",-0.3501319,-0.3917195,-0.0415876
79,-0.4652971,-0.35451207,"('wavering', 'unwavering')",-0.4652971,-0.3545121,0.110785
80,-0.0057559125,0.021260297,"('dominated', 'dominating')",-0.0057559,0.0212603,0.0270162
81,0.7418132,0.77692354,"('submissive', 'aggressive')",0.7418132,0.7769235,0.0351103
82,6.9344006,7.014273,"('poor', 'rich')",6.9344006,7.0142732,0.0798726
83,-0.441084,-0.38135907,"('powerless', 'powerful')",-0.441084,-0.3813591,0.0597249
84,-0.083418734,-0.0114569925,"('inferior', 'superior')",-0.0834187,-0.011457,0.0719617
85,-1.7151257,-1.74926,"('insignificant', 'prestigious')",-1.7151257,-1.7492599,-0.0341342
86,0.7533553,0.8371255,"('uninfluential', 'influential')",0.7533553,0.8371255,0.0837702
87,0.11610391,0.28604788,"('unsuccessful', 'successful')",0.1161039,0.2860479,0.169944
88,0.23491594,0.26562744,"('low', 'eminent')",0.2349159,0.2656274,0.0307115
