,bandwidth_male,bandwidth_female,tuple,average_male,average_female,female-male
66,-0.67044914,-0.694825,"('inactive', 'active')",-0.6704491,-0.694825,-0.0243759
67,-0.24728738,-0.23133452,"('doubtful', 'determined')",-0.2472874,-0.2313345,0.0159529
68,-0.9226873,-0.99092215,"('dependent', 'independent')",-0.9226873,-0.9909222,-0.0682349
69,-1.9974045,-2.0025349,"('lazy', 'industrious')",-1.9974045,-2.0025349,-0.0051304
70,1.1785969,1.2038498,"('lethargic', 'energetic')",1.1785969,1.2038498,0.0252529
71,0.74835247,0.7678492,"('diffident', 'self-confident')",0.7483525,0.7678492,0.0194967
72,0.5022309,0.6519766,"('unambitious', 'ambitious')",0.5022309,0.6519766,0.1497457
73,-3.0954304,-3.054844,"('helpless', 'self-reliant')",-3.0954304,-3.0548439,0.0405865
74,0.2620652,0.105131246,"('undedicated', 'dedicated')",0.2620652,0.1051312,-0.156934
75,-1.3374313,-1.0995195,"('meek', 'impulsive')",-1.3374313,-1.0995195,0.2379118
76,0.7945121,0.68252546,"('anxious', 'daring')",0.7945121,0.6825255,-0.1119866
77,-0.7460762,-0.6782187,"('unmotivated', 'motivated')",-0.7460762,-0.6782187,0.0678575
78,-0.26707986,-0.27392986,"('nonresilient', 'resilient')",-0.2670799,-0.2739299,-0.00685
79,-0.36350796,-0.32912272,"('wavering', 'unwavering')",-0.363508,-0.3291227,0.0343853
80,-0.18104012,-0.242565,"('dominated', 'dominating')",-0.1810401,-0.242565,-0.0615249
81,0.5235642,0.621552,"('submissive', 'aggressive')",0.5235642,0.621552,0.0979878
82,6.862039,7.1136403,"('poor', 'rich')",6.8620391,7.1136403,0.2516012
83,-0.2626927,-0.3855825,"('powerless', 'powerful')",-0.2626927,-0.3855825,-0.1228898
84,0.23860508,0.13801304,"('inferior', 'superior')",0.2386051,0.138013,-0.1005921
85,-0.7892189,-1.1686778,"('insignificant', 'prestigious')",-0.7892189,-1.1686778,-0.3794589
86,0.8354935,0.7737313,"('uninfluential', 'influential')",0.8354935,0.7737313,-0.0617622
87,0.33925954,0.36624745,"('unsuccessful', 'successful')",0.3392595,0.3662474,0.0269879
88,0.48793587,0.22973241,"('low', 'eminent')",0.4879359,0.2297324,-0.2582035
