,grasp_male,grasp_female,tuple,average_male,average_female,female-male
47,5.7450147,5.902675,"('stupid', 'smart')",5.7450147,5.9026752,0.1576605
48,0.80366486,0.65595543,"('unintelligent', 'intelligent')",0.8036649,0.6559554,-0.1477095
49,0.14755616,0.43615732,"('unable', 'able')",0.1475562,0.4361573,0.2886011
50,-0.16526504,0.0036460776,"('clumsy', 'skillful')",-0.165265,0.0036461,0.1689111
51,0.23360997,0.18441665,"('uneducated', 'educated')",0.23361,0.1844167,-0.0491933
52,-0.17428455,0.03748449,"('irrational', 'rational')",-0.1742845,0.0374845,0.211769
53,0.24635963,0.27849635,"('uncreative', 'creative')",0.2463596,0.2784964,0.0321368
54,1.0808046,1.4258678,"('incapable', 'capable')",1.0808046,1.4258678,0.3450632
55,0.92616063,0.7562152,"('incompetent', 'clever')",0.9261606,0.7562152,-0.1699454
56,0.58889747,0.5822861,"('impractical', 'practical')",0.5888975,0.5822861,-0.0066114
57,-3.1103816,-2.9661505,"('unimaginative', 'imaginative')",-3.1103816,-2.9661505,0.1442311
58,-0.22619236,-0.29806164,"('undiscriminating', 'discriminating')",-0.2261924,-0.2980616,-0.0718692
59,-0.08948398,0.23419504,"('foolish', 'wise')",-0.089484,0.234195,0.323679
60,0.9505504,0.7295781,"('inefficient', 'efficient')",0.9505504,0.7295781,-0.2209723
61,0.6056334,0.36233607,"('illogical', 'logical')",0.6056334,0.3623361,-0.2432973
62,1.2295882,1.2821122,"('incompetent', 'brilliant')",1.2295882,1.2821122,0.052524
63,0.8310991,0.8871065,"('unperceptive', 'insightful')",0.8310991,0.8871065,0.0560074
64,-6.4815917,-6.31347,"('shy', 'confident')",-6.4815917,-6.3134699,0.1681218
65,0.25792354,0.09507801,"('insecure', 'secure')",0.2579235,0.095078,-0.1628455
66,-0.025362521,0.15131156,"('inactive', 'active')",-0.0253625,0.1513116,0.1766741
67,-0.42643672,-0.36988726,"('doubtful', 'determined')",-0.4264367,-0.3698873,0.0565494
68,-0.60559183,-0.41287342,"('dependent', 'independent')",-0.6055918,-0.4128734,0.1927184
69,-1.8297993,-1.5517507,"('lazy', 'industrious')",-1.8297993,-1.5517507,0.2780486
70,0.90771735,0.97229165,"('lethargic', 'energetic')",0.9077173,0.9722916,0.0645743
71,0.41827148,0.5195566,"('diffident', 'self-confident')",0.4182715,0.5195566,0.1012851
72,0.660673,0.5995683,"('unambitious', 'ambitious')",0.660673,0.5995683,-0.0611047
73,-3.7147546,-3.568826,"('helpless', 'self-reliant')",-3.7147546,-3.568826,0.1459286
74,-0.2262693,-0.32144842,"('undedicated', 'dedicated')",-0.2262693,-0.3214484,-0.0951791
75,-1.1841422,-0.75812036,"('meek', 'impulsive')",-1.1841422,-0.7581204,0.4260218
76,0.26012018,0.08097729,"('anxious', 'daring')",0.2601202,0.0809773,-0.1791429
77,-1.1906743,-1.0759732,"('unmotivated', 'motivated')",-1.1906743,-1.0759732,0.1147011
78,-0.45854405,-0.5072904,"('nonresilient', 'resilient')",-0.458544,-0.5072904,-0.0487464
79,-0.41849166,0.034683533,"('wavering', 'unwavering')",-0.4184917,0.0346835,0.4531752
80,-0.2995464,-0.440783,"('dominated', 'dominating')",-0.2995464,-0.440783,-0.1412366
81,-0.04842741,-0.12710588,"('submissive', 'aggressive')",-0.0484274,-0.1271059,-0.0786785
82,6.984756,7.2720428,"('poor', 'rich')",6.984756,7.2720428,0.2872868
83,-0.5253601,-0.5513515,"('powerless', 'powerful')",-0.5253601,-0.5513515,-0.0259914
84,0.28593552,0.31394348,"('inferior', 'superior')",0.2859355,0.3139435,0.028008
85,-0.9910067,-0.9094503,"('insignificant', 'prestigious')",-0.9910067,-0.9094503,0.0815564
86,0.3263495,0.31369597,"('uninfluential', 'influential')",0.3263495,0.313696,-0.0126535
87,-0.026240718,0.19417182,"('unsuccessful', 'successful')",-0.0262407,0.1941718,0.2204125
88,0.23355147,0.3150479,"('low', 'eminent')",0.2335515,0.3150479,0.0814964
