,disregard_male,disregard_female,tuple,average_male,average_female,female-male
30,1.3376125,1.2104335,"('intolerant', 'tolerant')",1.3376125,1.2104335,-0.127179
31,-1.6879328,-1.6793091,"('evil', 'good')",-1.6879328,-1.6793091,0.0086237
32,1.3764061,1.2520949,"('unkind', 'kind')",1.3764061,1.2520949,-0.1243112
33,-0.85758805,-0.80527395,"('wrong', 'right')",-0.8575881,-0.805274,0.0523141
34,4.688734,4.865337,"('mean', 'honorable')",4.6887341,4.8653369,0.1766028
35,-1.2569097,-1.3019774,"('corrupt', 'incorrupt')",-1.2569097,-1.3019774,-0.0450677
36,-1.5926504,-1.5564572,"('hostile', 'amicable')",-1.5926504,-1.5564572,0.0361932
37,1.0680004,1.0487769,"('fake', 'genuine')",1.0680004,1.0487769,-0.0192235
38,0.24875975,0.16942659,"('untruthful', 'truthful')",0.2487597,0.1694266,-0.0793331
39,0.24777259,0.23715967,"('exploitative', 'cooperative')",0.2477726,0.2371597,-0.0106129
40,-0.94543976,-0.9826381,"('stingy', 'generous')",-0.9454398,-0.9826381,-0.0371983
41,-0.038849533,-0.15931135,"('unforgiving', 'forgiving')",-0.0388495,-0.1593114,-0.1204619
42,-1.2180231,-1.2038835,"('unreliable', 'reliable')",-1.2180231,-1.2038835,0.0141396
43,1.9773539,1.8791339,"('irresponsible', 'responsible')",1.9773539,1.8791339,-0.09822
44,-1.2696985,-1.3952225,"('prejudiced', 'unprejudiced')",-1.2696985,-1.3952225,-0.125524
45,1.0842589,1.0477185,"('incompetent', 'competent')",1.0842589,1.0477185,-0.0365404
46,0.083518915,0.12746629,"('uncompetitive', 'competitive')",0.0835189,0.1274663,0.0439474
47,5.4470553,5.562712,"('stupid', 'smart')",5.4470553,5.5627122,0.1156569
48,1.1516887,1.1570526,"('unintelligent', 'intelligent')",1.1516887,1.1570526,0.0053639
49,0.33998495,0.5073073,"('unable', 'able')",0.339985,0.5073073,0.1673223
50,0.2513137,0.41441327,"('clumsy', 'skillful')",0.2513137,0.4144133,0.1630996
51,1.1275961,1.1801218,"('uneducated', 'educated')",1.1275961,1.1801218,0.0525257
52,-0.7402546,-0.6439919,"('irrational', 'rational')",-0.7402546,-0.6439919,0.0962627
53,0.40064678,0.43642378,"('uncreative', 'creative')",0.4006468,0.4364238,0.035777
54,1.1881362,1.3666353,"('incapable', 'capable')",1.1881362,1.3666353,0.1784991
55,1.7312177,1.6886866,"('incompetent', 'clever')",1.7312177,1.6886866,-0.0425311
56,1.438804,1.3983871,"('impractical', 'practical')",1.438804,1.3983871,-0.0404169
57,-2.1837,-2.1146398,"('unimaginative', 'imaginative')",-2.1837001,-2.1146398,0.0690603
58,-0.05664916,-0.0395355,"('undiscriminating', 'discriminating')",-0.0566492,-0.0395355,0.0171137
59,-0.15596649,0.034575514,"('foolish', 'wise')",-0.1559665,0.0345755,0.190542
60,1.4095105,1.3319213,"('inefficient', 'efficient')",1.4095105,1.3319213,-0.0775892
61,0.73356026,0.67542493,"('illogical', 'logical')",0.7335603,0.6754249,-0.0581354
62,2.3101523,2.296814,"('incompetent', 'brilliant')",2.3101523,2.296814,-0.0133383
63,1.4243933,1.495229,"('unperceptive', 'insightful')",1.4243933,1.495229,0.0708357
64,-4.8156753,-4.826155,"('shy', 'confident')",-4.8156753,-4.8261552,-0.0104799
65,1.7090533,1.6782697,"('insecure', 'secure')",1.7090533,1.6782697,-0.0307836
66,-0.25586057,-0.16618067,"('inactive', 'active')",-0.2558606,-0.1661807,0.0896799
67,-0.73343754,-0.710594,"('doubtful', 'determined')",-0.7334375,-0.710594,0.0228435
68,0.06552777,0.1427421,"('dependent', 'independent')",0.0655278,0.1427421,0.0772143
69,-1.8839166,-1.8897784,"('lazy', 'industrious')",-1.8839166,-1.8897784,-0.0058618
70,2.0608652,2.0607104,"('lethargic', 'energetic')",2.0608652,2.0607104,-0.0001548
71,0.5157898,0.66964304,"('diffident', 'self-confident')",0.5157898,0.669643,0.1538532
72,0.90743446,0.881978,"('unambitious', 'ambitious')",0.9074345,0.881978,-0.0254565
73,-2.7833931,-2.726148,"('helpless', 'self-reliant')",-2.7833931,-2.7261479,0.0572452
74,0.48440626,0.38424292,"('undedicated', 'dedicated')",0.4844063,0.3842429,-0.1001634
75,-1.12155,-1.048285,"('meek', 'impulsive')",-1.12155,-1.048285,0.073265
76,1.400929,1.3908137,"('anxious', 'daring')",1.400929,1.3908137,-0.0101153
77,-0.73321146,-0.7549693,"('unmotivated', 'motivated')",-0.7332115,-0.7549693,-0.0217578
78,-0.29207173,-0.28333497,"('nonresilient', 'resilient')",-0.2920717,-0.283335,0.0087367
79,-0.24558571,-0.11554382,"('wavering', 'unwavering')",-0.2455857,-0.1155438,0.1300419
80,0.5816833,0.491249,"('dominated', 'dominating')",0.5816833,0.491249,-0.0904343
81,0.69556564,0.73685503,"('submissive', 'aggressive')",0.6955656,0.736855,0.0412894
82,6.285223,6.567532,"('poor', 'rich')",6.285223,6.5675321,0.2823091
83,-0.29159757,-0.29227132,"('powerless', 'powerful')",-0.2915976,-0.2922713,-0.0006737
84,-0.12976983,-0.046842773,"('inferior', 'superior')",-0.1297698,-0.0468428,0.082927
85,-1.9394783,-1.8404155,"('insignificant', 'prestigious')",-1.9394783,-1.8404155,0.0990628
86,0.85495186,0.87851256,"('uninfluential', 'influential')",0.8549519,0.8785126,0.0235607
87,0.31691563,0.47702467,"('unsuccessful', 'successful')",0.3169156,0.4770247,0.1601091
88,0.10484403,0.21323378,"('low', 'eminent')",0.104844,0.2132338,0.1083898
