,median_male,median_female,tuple,average_male,average_female,female-male
41,-0.22220705,-0.12168626,"('unforgiving', 'forgiving')",-0.2222071,-0.1216863,0.1005208
42,-2.0864136,-1.9144491,"('unreliable', 'reliable')",-2.0864136,-1.9144491,0.1719645
43,1.0151675,1.1363964,"('irresponsible', 'responsible')",1.0151675,1.1363964,0.1212289
44,-1.3509129,-1.538017,"('prejudiced', 'unprejudiced')",-1.3509129,-1.538017,-0.1871041
45,0.3200835,0.4969626,"('incompetent', 'competent')",0.3200835,0.4969626,0.1768791
46,-0.52937204,-0.3702607,"('uncompetitive', 'competitive')",-0.529372,-0.3702607,0.1591113
47,5.286152,5.4628744,"('stupid', 'smart')",5.2861519,5.4628744,0.1767225
48,0.5074504,0.5519485,"('unintelligent', 'intelligent')",0.5074504,0.5519485,0.0444981
49,0.38220719,0.5701613,"('unable', 'able')",0.3822072,0.5701613,0.1879541
50,-0.0024243034,0.070996985,"('clumsy', 'skillful')",-0.0024243,0.070997,0.0734213
51,0.49884823,0.6561612,"('uneducated', 'educated')",0.4988482,0.6561612,0.157313
52,-0.25320598,-0.25643852,"('irrational', 'rational')",-0.253206,-0.2564385,-0.0032325
53,0.08700468,0.120862395,"('uncreative', 'creative')",0.0870047,0.1208624,0.0338577
54,1.277531,1.5383195,"('incapable', 'capable')",1.277531,1.5383195,0.2607885
55,0.7041723,0.82613266,"('incompetent', 'clever')",0.7041723,0.8261327,0.1219604
56,0.6241101,0.8002901,"('impractical', 'practical')",0.6241101,0.8002901,0.17618
57,-2.6945543,-2.5214837,"('unimaginative', 'imaginative')",-2.6945543,-2.5214837,0.1730706
58,-0.01792596,0.018366102,"('undiscriminating', 'discriminating')",-0.017926,0.0183661,0.0362921
59,0.14605626,0.24636312,"('foolish', 'wise')",0.1460563,0.2463631,0.1003068
60,0.5516088,0.6499192,"('inefficient', 'efficient')",0.5516088,0.6499192,0.0983104
61,0.20777082,0.1804805,"('illogical', 'logical')",0.2077708,0.1804805,-0.0272903
62,1.2078782,1.4413174,"('incompetent', 'brilliant')",1.2078782,1.4413174,0.2334392
63,0.5225345,0.77330005,"('unperceptive', 'insightful')",0.5225345,0.7733001,0.2507656
64,-6.0540977,-5.781766,"('shy', 'confident')",-6.0540977,-5.7817659,0.2723318
65,0.40572014,0.5152622,"('insecure', 'secure')",0.4057201,0.5152622,0.1095421
66,0.07962034,0.10417177,"('inactive', 'active')",0.0796203,0.1041718,0.0245515
67,-0.59649014,-0.5164354,"('doubtful', 'determined')",-0.5964901,-0.5164354,0.0800547
68,-0.25031924,-0.112675734,"('dependent', 'independent')",-0.2503192,-0.1126757,0.1376435
69,-1.8067394,-1.7305489,"('lazy', 'industrious')",-1.8067394,-1.7305489,0.0761905
70,1.2781618,1.4904681,"('lethargic', 'energetic')",1.2781618,1.4904681,0.2123063
71,0.45803282,0.57893616,"('diffident', 'self-confident')",0.4580328,0.5789362,0.1209034
72,0.84182745,0.9287284,"('unambitious', 'ambitious')",0.8418275,0.9287284,0.0869009
73,-2.7867477,-2.7378047,"('helpless', 'self-reliant')",-2.7867477,-2.7378047,0.048943
74,0.04088195,0.01070882,"('undedicated', 'dedicated')",0.040882,0.0107088,-0.0301732
75,-0.646928,-0.54947776,"('meek', 'impulsive')",-0.646928,-0.5494778,0.0974502
76,0.4536411,0.4679356,"('anxious', 'daring')",0.4536411,0.4679356,0.0142945
77,-1.4886502,-1.2713394,"('unmotivated', 'motivated')",-1.4886502,-1.2713394,0.2173108
78,-0.84393144,-0.8458665,"('nonresilient', 'resilient')",-0.8439314,-0.8458665,-0.0019351
79,-0.13334446,0.04152567,"('wavering', 'unwavering')",-0.1333445,0.0415257,0.1748702
80,-0.59367895,-0.50161517,"('dominated', 'dominating')",-0.593679,-0.5016152,0.0920638
81,-0.035141893,0.08760746,"('submissive', 'aggressive')",-0.0351419,0.0876075,0.1227494
82,6.7088256,6.871877,"('poor', 'rich')",6.7088256,6.8718772,0.1630516
83,-0.396351,-0.36579287,"('powerless', 'powerful')",-0.396351,-0.3657929,0.0305581
84,0.021321435,0.12117401,"('inferior', 'superior')",0.0213214,0.121174,0.0998526
85,-1.1195357,-1.207258,"('insignificant', 'prestigious')",-1.1195357,-1.207258,-0.0877223
86,0.47381392,0.65350175,"('uninfluential', 'influential')",0.4738139,0.6535017,0.1796878
87,-0.053309552,0.27951324,"('unsuccessful', 'successful')",-0.0533096,0.2795132,0.3328228
88,-0.056358777,0.10253817,"('low', 'eminent')",-0.0563588,0.1025382,0.158897
