,planet_male,planet_female,tuple,average_male,average_female,female-male
48,1.2566307,1.1543115,"('unintelligent', 'intelligent')",1.2566307,1.1543115,-0.1023192
49,0.3754261,0.5593087,"('unable', 'able')",0.3754261,0.5593087,0.1838826
50,-0.2887836,-0.19187386,"('clumsy', 'skillful')",-0.2887836,-0.1918739,0.0969097
51,1.1828575,1.1596404,"('uneducated', 'educated')",1.1828575,1.1596404,-0.0232171
52,-0.20951179,-0.14131051,"('irrational', 'rational')",-0.2095118,-0.1413105,0.0682013
53,-0.2261905,-0.21947806,"('uncreative', 'creative')",-0.2261905,-0.2194781,0.0067124
54,1.1756846,1.5439823,"('incapable', 'capable')",1.1756846,1.5439823,0.3682977
55,0.8717764,0.8884447,"('incompetent', 'clever')",0.8717764,0.8884447,0.0166683
56,0.61688024,0.70488113,"('impractical', 'practical')",0.6168802,0.7048811,0.0880009
57,-2.5490587,-2.4759207,"('unimaginative', 'imaginative')",-2.5490587,-2.4759207,0.073138
58,-0.2605635,-0.24124964,"('undiscriminating', 'discriminating')",-0.2605635,-0.2412496,0.0193139
59,0.025913756,0.17785633,"('foolish', 'wise')",0.0259138,0.1778563,0.1519425
60,0.7585073,0.63884556,"('inefficient', 'efficient')",0.7585073,0.6388456,-0.1196617
61,0.4078181,0.22787443,"('illogical', 'logical')",0.4078181,0.2278744,-0.1799437
62,1.4055935,1.5356845,"('incompetent', 'brilliant')",1.4055935,1.5356845,0.130091
63,0.93054867,0.9438864,"('unperceptive', 'insightful')",0.9305487,0.9438864,0.0133377
64,-6.2519155,-6.099485,"('shy', 'confident')",-6.2519155,-6.0994849,0.1524306
65,0.50964206,0.4743445,"('insecure', 'secure')",0.5096421,0.4743445,-0.0352976
66,-0.7517613,-0.6474318,"('inactive', 'active')",-0.7517613,-0.6474318,0.1043295
67,-0.8133906,-0.8733791,"('doubtful', 'determined')",-0.8133906,-0.8733791,-0.0599885
68,-0.3791093,-0.26732832,"('dependent', 'independent')",-0.3791093,-0.2673283,0.111781
69,-2.3001251,-2.1557367,"('lazy', 'industrious')",-2.3001251,-2.1557367,0.1443884
70,1.3506025,1.3933194,"('lethargic', 'energetic')",1.3506025,1.3933194,0.0427169
71,0.1999993,0.3403503,"('diffident', 'self-confident')",0.1999993,0.3403503,0.140351
72,0.887972,0.97971874,"('unambitious', 'ambitious')",0.887972,0.9797187,0.0917467
73,-2.610253,-2.4575894,"('helpless', 'self-reliant')",-2.6102531,-2.4575894,0.1526637
74,0.18734811,0.13362524,"('undedicated', 'dedicated')",0.1873481,0.1336252,-0.0537229
75,-1.269332,-1.0682709,"('meek', 'impulsive')",-1.2693321,-1.0682709,0.2010612
76,0.38393393,0.2903391,"('anxious', 'daring')",0.3839339,0.2903391,-0.0935948
77,-0.9631769,-0.96608526,"('unmotivated', 'motivated')",-0.9631769,-0.9660853,-0.0029084
78,-0.61799425,-0.5902418,"('nonresilient', 'resilient')",-0.6179942,-0.5902418,0.0277524
79,-0.33174482,-0.20704961,"('wavering', 'unwavering')",-0.3317448,-0.2070496,0.1246952
80,0.47452703,0.45366427,"('dominated', 'dominating')",0.474527,0.4536643,-0.0208627
81,0.19137496,0.15265268,"('submissive', 'aggressive')",0.191375,0.1526527,-0.0387223
82,6.1096725,6.3865924,"('poor', 'rich')",6.1096725,6.3865924,0.2769199
83,-0.6398717,-0.5298799,"('powerless', 'powerful')",-0.6398717,-0.5298799,0.1099918
84,0.23704678,0.2605131,"('inferior', 'superior')",0.2370468,0.2605131,0.0234663
85,-1.2326908,-1.274274,"('insignificant', 'prestigious')",-1.2326908,-1.274274,-0.0415832
86,0.7349193,0.6786842,"('uninfluential', 'influential')",0.7349193,0.6786842,-0.0562351
87,0.4286262,0.67375183,"('unsuccessful', 'successful')",0.4286262,0.6737518,0.2451256
88,0.33182585,0.36096215,"('low', 'eminent')",0.3318259,0.3609622,0.0291363
