,maintenance_male,maintenance_female,tuple,average_male,average_female,female-male
73,-3.4044254,-3.2700226,"('helpless', 'self-reliant')",-3.4044254,-3.2700226,0.1344028
74,-0.12612562,-0.1714256,"('undedicated', 'dedicated')",-0.1261256,-0.1714256,-0.0453
75,-0.9152604,-0.79857624,"('meek', 'impulsive')",-0.9152604,-0.7985762,0.1166842
76,0.0783427,0.07643788,"('anxious', 'daring')",0.0783427,0.0764379,-0.0019048
77,-1.1822867,-1.1434165,"('unmotivated', 'motivated')",-1.1822867,-1.1434165,0.0388702
78,-0.35470197,-0.27197802,"('nonresilient', 'resilient')",-0.354702,-0.271978,0.082724
79,-0.33356875,-0.21843815,"('wavering', 'unwavering')",-0.3335688,-0.2184381,0.1151307
80,-0.19444336,-0.24796931,"('dominated', 'dominating')",-0.1944434,-0.2479693,-0.0535259
81,0.03972853,-0.07401731,"('submissive', 'aggressive')",0.0397285,-0.0740173,-0.1137458
82,6.459933,6.5819454,"('poor', 'rich')",6.4599328,6.5819454,0.1220126
83,-0.48223746,-0.5816342,"('powerless', 'powerful')",-0.4822375,-0.5816342,-0.0993967
84,-0.05329761,-0.08235285,"('inferior', 'superior')",-0.0532976,-0.0823528,-0.0290552
85,-1.1801794,-1.1693157,"('insignificant', 'prestigious')",-1.1801794,-1.1693157,0.0108637
86,0.26042226,0.25257266,"('uninfluential', 'influential')",0.2604223,0.2525727,-0.0078496
87,-0.12340311,0.030090801,"('unsuccessful', 'successful')",-0.1234031,0.0300908,0.1534939
88,-0.083244525,-0.043285366,"('low', 'eminent')",-0.0832445,-0.0432854,0.0399591
