,legislation_male,legislation_female,tuple,average_male,average_female,female-male
29,-0.6053594,-0.7390356,"('unfair', 'fair')",-0.6053594,-0.7390356,-0.1336762
30,2.2929647,2.3033752,"('intolerant', 'tolerant')",2.2929647,2.3033752,0.0104105
31,-3.5967548,-3.6044,"('evil', 'good')",-3.5967548,-3.6043999,-0.0076451
32,1.8267356,1.7323407,"('unkind', 'kind')",1.8267356,1.7323407,-0.0943949
33,-0.8914793,-1.0208682,"('wrong', 'right')",-0.8914793,-1.0208682,-0.1293889
34,3.5942469,3.698322,"('mean', 'honorable')",3.5942469,3.6983221,0.1040752
35,-2.4907048,-2.7154922,"('corrupt', 'incorrupt')",-2.4907048,-2.7154922,-0.2247874
36,-2.7225416,-2.9677637,"('hostile', 'amicable')",-2.7225416,-2.9677637,-0.2452221
37,0.47373885,0.45359844,"('fake', 'genuine')",0.4737388,0.4535984,-0.0201404
38,0.11513972,0.02441229,"('untruthful', 'truthful')",0.1151397,0.0244123,-0.0907274
39,0.93595576,0.91952235,"('exploitative', 'cooperative')",0.9359558,0.9195223,-0.0164335
40,-1.7749158,-1.8139341,"('stingy', 'generous')",-1.7749158,-1.8139341,-0.0390183
41,0.23071589,0.1354742,"('unforgiving', 'forgiving')",0.2307159,0.1354742,-0.0952417
42,-0.947145,-0.8947019,"('unreliable', 'reliable')",-0.947145,-0.8947019,0.0524431
43,2.5516412,2.5438168,"('irresponsible', 'responsible')",2.5516412,2.5438168,-0.0078244
44,-1.6778924,-1.5484022,"('prejudiced', 'unprejudiced')",-1.6778924,-1.5484022,0.1294902
45,1.5372858,1.3973876,"('incompetent', 'competent')",1.5372858,1.3973876,-0.1398982
46,1.5789235,1.6725975,"('uncompetitive', 'competitive')",1.5789235,1.6725975,0.093674
47,5.1564426,5.23059,"('stupid', 'smart')",5.1564426,5.2305899,0.0741473
48,1.1947682,1.2030101,"('unintelligent', 'intelligent')",1.1947682,1.2030101,0.0082419
49,-0.35587773,-0.16282214,"('unable', 'able')",-0.3558777,-0.1628221,0.1930556
50,-1.2533779,-1.2623811,"('clumsy', 'skillful')",-1.2533779,-1.2623811,-0.0090032
51,1.2961686,1.3610169,"('uneducated', 'educated')",1.2961686,1.3610169,0.0648483
52,-2.3371544,-2.5155404,"('irrational', 'rational')",-2.3371544,-2.5155404,-0.178386
53,-0.21186489,-0.21772529,"('uncreative', 'creative')",-0.2118649,-0.2177253,-0.0058604
54,0.4686156,0.4783797,"('incapable', 'capable')",0.4686156,0.4783797,0.0097641
55,2.5651736,2.656863,"('incompetent', 'clever')",2.5651736,2.656863,0.0916894
56,2.8039975,2.7860827,"('impractical', 'practical')",2.8039975,2.7860827,-0.0179148
57,-1.2018483,-1.2134448,"('unimaginative', 'imaginative')",-1.2018483,-1.2134448,-0.0115965
58,0.16195008,0.028295826,"('undiscriminating', 'discriminating')",0.1619501,0.0282958,-0.1336543
59,-1.6881506,-1.7736042,"('foolish', 'wise')",-1.6881506,-1.7736042,-0.0854536
60,2.7147782,2.9100633,"('inefficient', 'efficient')",2.7147782,2.9100633,0.1952851
61,0.89975154,0.69907033,"('illogical', 'logical')",0.8997515,0.6990703,-0.2006812
62,2.4590495,2.582933,"('incompetent', 'brilliant')",2.4590495,2.5829329,0.1238834
63,1.3253448,1.3230274,"('unperceptive', 'insightful')",1.3253448,1.3230274,-0.0023174
64,-4.143867,-4.052291,"('shy', 'confident')",-4.143867,-4.0522909,0.0915761
65,1.8709086,1.8994851,"('insecure', 'secure')",1.8709086,1.8994851,0.0285765
66,-0.015799621,-0.08975456,"('inactive', 'active')",-0.0157996,-0.0897546,-0.073955
67,0.059667338,0.051559657,"('doubtful', 'determined')",0.0596673,0.0515597,-0.0081076
68,-0.7088076,-0.61132693,"('dependent', 'independent')",-0.7088076,-0.6113269,0.0974807
69,-2.5376048,-2.621766,"('lazy', 'industrious')",-2.5376048,-2.6217661,-0.0841613
70,3.0809114,3.137019,"('lethargic', 'energetic')",3.0809114,3.1370189,0.0561075
71,-0.6276348,-0.5429205,"('diffident', 'self-confident')",-0.6276348,-0.5429205,0.0847143
72,1.1579978,1.2258496,"('unambitious', 'ambitious')",1.1579978,1.2258496,0.0678518
73,-3.3918152,-3.3043857,"('helpless', 'self-reliant')",-3.3918152,-3.3043857,0.0874295
74,0.5098608,0.4694227,"('undedicated', 'dedicated')",0.5098608,0.4694227,-0.0404381
75,-1.3114367,-1.2951055,"('meek', 'impulsive')",-1.3114367,-1.2951055,0.0163312
76,1.4584309,1.5831574,"('anxious', 'daring')",1.4584309,1.5831574,0.1247265
77,0.6492078,0.7175225,"('unmotivated', 'motivated')",0.6492078,0.7175225,0.0683147
78,-0.45449382,-0.37351552,"('nonresilient', 'resilient')",-0.4544938,-0.3735155,0.0809783
79,-1.8545531,-1.9692079,"('wavering', 'unwavering')",-1.8545531,-1.9692079,-0.1146548
80,1.9899265,2.0331259,"('dominated', 'dominating')",1.9899265,2.0331259,0.0431994
81,2.3949633,2.5995574,"('submissive', 'aggressive')",2.3949633,2.5995574,0.2045941
82,5.430486,5.6309934,"('poor', 'rich')",5.4304862,5.6309934,0.2005072
83,-0.11034499,-0.0331404,"('powerless', 'powerful')",-0.110345,-0.0331404,0.0772046
84,-0.51535535,-0.5723337,"('inferior', 'superior')",-0.5153553,-0.5723337,-0.0569784
85,-3.335422,-3.507582,"('insignificant', 'prestigious')",-3.335422,-3.5075819,-0.1721599
86,1.982177,1.8695085,"('uninfluential', 'influential')",1.982177,1.8695085,-0.1126685
87,0.2543256,0.32599723,"('unsuccessful', 'successful')",0.2543256,0.3259972,0.0716716
88,0.39065042,0.3196772,"('low', 'eminent')",0.3906504,0.3196772,-0.0709732
