,basket_male,basket_female,tuple,average_male,average_female,female-male
22,-0.7412836,-0.85812795,"('untrustworthy', 'trustworthy')",-0.7412836,-0.858128,-0.1168444
23,6.488728,6.4767494,"('insincere', 'sincere')",6.488728,6.4767494,-0.0119786
24,1.4893304,1.3735257,"('dishonest', 'honest')",1.4893304,1.3735257,-0.1158047
25,1.333345,1.3722345,"('egoistic', 'altruistic')",1.3333451,1.3722345,0.0388894
26,0.808925,0.8046293,"('hardhearted', 'benevolent')",0.808925,0.8046293,-0.0042957
27,1.7943022,1.7059892,"('hardhearted', 'softhearted')",1.7943022,1.7059892,-0.088313
28,1.1454566,1.0970781,"('disloyal', 'loyal')",1.1454566,1.0970781,-0.0483785
29,-0.67014146,-0.7232625,"('unfair', 'fair')",-0.6701415,-0.7232625,-0.053121
30,0.78987324,0.68228775,"('intolerant', 'tolerant')",0.7898732,0.6822878,-0.1075854
31,-0.930388,-0.7295974,"('evil', 'good')",-0.930388,-0.7295974,0.2007906
32,0.9099624,0.816099,"('unkind', 'kind')",0.9099624,0.816099,-0.0938634
33,-0.60208,-0.50273347,"('wrong', 'right')",-0.60208,-0.5027335,0.0993465
34,4.8816166,5.059912,"('mean', 'honorable')",4.8816166,5.0599122,0.1782956
35,-0.2120257,-0.258902,"('corrupt', 'incorrupt')",-0.2120257,-0.258902,-0.0468763
36,-0.23368013,-0.17570567,"('hostile', 'amicable')",-0.2336801,-0.1757057,0.0579744
37,0.7803581,0.74989045,"('fake', 'genuine')",0.7803581,0.7498904,-0.0304677
38,-0.18167296,-0.14953457,"('untruthful', 'truthful')",-0.181673,-0.1495346,0.0321384
39,0.37701678,0.32091114,"('exploitative', 'cooperative')",0.3770168,0.3209111,-0.0561057
40,-1.4608823,-1.5959826,"('stingy', 'generous')",-1.4608823,-1.5959826,-0.1351003
41,-0.025786787,-0.089215904,"('unforgiving', 'forgiving')",-0.0257868,-0.0892159,-0.0634291
42,-2.6236212,-2.7818112,"('unreliable', 'reliable')",-2.6236212,-2.7818112,-0.15819
43,0.7888356,0.74736875,"('irresponsible', 'responsible')",0.7888356,0.7473688,-0.0414668
44,-1.0070206,-1.0363466,"('prejudiced', 'unprejudiced')",-1.0070206,-1.0363466,-0.029326
45,-0.40024006,-0.5277555,"('incompetent', 'competent')",-0.4002401,-0.5277555,-0.1275154
46,-0.9716008,-1.2156595,"('uncompetitive', 'competitive')",-0.9716008,-1.2156595,-0.2440587
47,5.11442,5.267459,"('stupid', 'smart')",5.1144199,5.2674589,0.153039
48,0.2715792,0.1896169,"('unintelligent', 'intelligent')",0.2715792,0.1896169,-0.0819623
49,0.16432846,0.14968953,"('unable', 'able')",0.1643285,0.1496895,-0.014639
50,-0.30821434,-0.34295368,"('clumsy', 'skillful')",-0.3082143,-0.3429537,-0.0347394
51,0.15080872,-0.03852603,"('uneducated', 'educated')",0.1508087,-0.038526,-0.1893347
52,-0.18320811,-0.117004775,"('irrational', 'rational')",-0.1832081,-0.1170048,0.0662033
53,0.12241773,0.10287263,"('uncreative', 'creative')",0.1224177,0.1028726,-0.0195451
54,1.1050456,1.1476558,"('incapable', 'capable')",1.1050456,1.1476558,0.0426102
55,0.31536517,0.17026679,"('incompetent', 'clever')",0.3153652,0.1702668,-0.1450984
56,0.16307932,0.064952865,"('impractical', 'practical')",0.1630793,0.0649529,-0.0981264
57,-3.1924746,-3.2772624,"('unimaginative', 'imaginative')",-3.1924746,-3.2772624,-0.0847878
58,0.09702018,0.076994695,"('undiscriminating', 'discriminating')",0.0970202,0.0769947,-0.0200255
59,0.006250955,0.08639674,"('foolish', 'wise')",0.006251,0.0863967,0.0801457
60,-0.13087672,-0.19809464,"('inefficient', 'efficient')",-0.1308767,-0.1980946,-0.0672179
61,0.18100457,-0.0061667264,"('illogical', 'logical')",0.1810046,-0.0061667,-0.1871713
62,-0.0065273345,-0.046883658,"('incompetent', 'brilliant')",-0.0065273,-0.0468837,-0.0403564
63,-0.2021211,-0.25086355,"('unperceptive', 'insightful')",-0.2021211,-0.2508636,-0.0487425
64,-7.046986,-7.1302867,"('shy', 'confident')",-7.0469861,-7.1302867,-0.0833006
65,-0.12623198,-0.22667398,"('insecure', 'secure')",-0.126232,-0.226674,-0.100442
66,0.004082419,0.0053173304,"('inactive', 'active')",0.0040824,0.0053173,0.0012349
67,-0.3741047,-0.35030478,"('doubtful', 'determined')",-0.3741047,-0.3503048,0.0237999
68,-0.52586615,-0.59363246,"('dependent', 'independent')",-0.5258662,-0.5936325,-0.0677663
69,-1.87031,-1.7278893,"('lazy', 'industrious')",-1.8703099,-1.7278893,0.1424206
70,0.8084164,0.6309403,"('lethargic', 'energetic')",0.8084164,0.6309403,-0.1774761
71,0.83815825,0.9338804,"('diffident', 'self-confident')",0.8381582,0.9338804,0.0957222
72,0.43365595,0.50757134,"('unambitious', 'ambitious')",0.4336559,0.5075713,0.0739154
73,-3.1620762,-3.1003633,"('helpless', 'self-reliant')",-3.1620762,-3.1003633,0.0617129
74,0.019852031,-0.1374172,"('undedicated', 'dedicated')",0.019852,-0.1374172,-0.1572692
75,-0.9698718,-0.8481843,"('meek', 'impulsive')",-0.9698718,-0.8481843,0.1216875
76,0.54359823,0.36513487,"('anxious', 'daring')",0.5435982,0.3651349,-0.1784633
77,-1.9543947,-1.8585302,"('unmotivated', 'motivated')",-1.9543947,-1.8585302,0.0958645
78,-0.62960714,-0.61448675,"('nonresilient', 'resilient')",-0.6296071,-0.6144868,0.0151203
79,0.1295862,0.2429478,"('wavering', 'unwavering')",0.1295862,0.2429478,0.1133616
80,-0.38845247,-0.59174615,"('dominated', 'dominating')",-0.3884525,-0.5917462,-0.2032937
81,-0.3306098,-0.49625617,"('submissive', 'aggressive')",-0.3306098,-0.4962562,-0.1656464
82,6.5393066,6.6252394,"('poor', 'rich')",6.5393066,6.6252394,0.0859328
83,-0.5704352,-0.5873575,"('powerless', 'powerful')",-0.5704352,-0.5873575,-0.0169223
84,0.8326937,0.82511824,"('inferior', 'superior')",0.8326937,0.8251182,-0.0075755
85,0.16708355,0.2584196,"('insignificant', 'prestigious')",0.1670835,0.2584196,0.0913361
86,-0.058038212,-0.14921272,"('uninfluential', 'influential')",-0.0580382,-0.1492127,-0.0911745
87,-0.25858274,-0.17923214,"('unsuccessful', 'successful')",-0.2585827,-0.1792321,0.0793506
88,0.31504998,0.23330097,"('low', 'eminent')",0.31505,0.233301,-0.081749
