,chrome_male,chrome_female,tuple,average_male,average_female,female-male
20,0.6211101,0.52950794,"('rough', 'thoughtful')",0.6211101,0.5295079,-0.0916022
21,-0.19317493,0.12710506,"('immoral', 'moral')",-0.1931749,0.1271051,0.32028
22,-0.3191649,-0.23934928,"('untrustworthy', 'trustworthy')",-0.3191649,-0.2393493,0.0798156
23,6.1570406,6.3775535,"('insincere', 'sincere')",6.1570406,6.3775535,0.2205129
24,1.4353933,1.4517245,"('dishonest', 'honest')",1.4353933,1.4517245,0.0163312
25,0.78891426,0.75285184,"('egoistic', 'altruistic')",0.7889143,0.7528518,-0.0360625
26,1.2332853,1.0326436,"('hardhearted', 'benevolent')",1.2332853,1.0326436,-0.2006417
27,1.8011104,1.6167872,"('hardhearted', 'softhearted')",1.8011104,1.6167872,-0.1843232
28,1.3331866,1.2032958,"('disloyal', 'loyal')",1.3331866,1.2032958,-0.1298908
29,-0.37636197,-0.55481035,"('unfair', 'fair')",-0.376362,-0.5548103,-0.1784483
30,0.98652637,1.1393256,"('intolerant', 'tolerant')",0.9865264,1.1393256,0.1527992
31,-1.2975721,-1.4665352,"('evil', 'good')",-1.2975721,-1.4665352,-0.1689631
32,1.176707,1.1382806,"('unkind', 'kind')",1.176707,1.1382806,-0.0384264
33,-0.3530979,-0.40592358,"('wrong', 'right')",-0.3530979,-0.4059236,-0.0528257
34,4.232969,4.522461,"('mean', 'honorable')",4.2329688,4.5224609,0.2894921
35,-0.82874006,-1.2437528,"('corrupt', 'incorrupt')",-0.8287401,-1.2437528,-0.4150127
36,-0.7835561,-0.99797994,"('hostile', 'amicable')",-0.7835561,-0.9979799,-0.2144238
37,1.0723088,1.0711169,"('fake', 'genuine')",1.0723088,1.0711169,-0.0011919
38,-0.5782831,-0.43789274,"('untruthful', 'truthful')",-0.5782831,-0.4378927,0.1403904
39,0.394739,0.45288196,"('exploitative', 'cooperative')",0.394739,0.452882,0.058143
40,-0.9172972,-1.0016181,"('stingy', 'generous')",-0.9172972,-1.0016181,-0.0843209
41,0.31942886,0.2615018,"('unforgiving', 'forgiving')",0.3194289,0.2615018,-0.0579271
42,-2.1811433,-2.0722766,"('unreliable', 'reliable')",-2.1811433,-2.0722766,0.1088667
43,1.1438081,1.3162185,"('irresponsible', 'responsible')",1.1438081,1.3162185,0.1724104
44,-1.3046868,-1.3692803,"('prejudiced', 'unprejudiced')",-1.3046868,-1.3692803,-0.0645935
45,0.25694066,0.13820691,"('incompetent', 'competent')",0.2569407,0.1382069,-0.1187338
46,-0.53449696,-0.45812526,"('uncompetitive', 'competitive')",-0.534497,-0.4581253,0.0763717
47,4.6173706,4.7662244,"('stupid', 'smart')",4.6173706,4.7662244,0.1488538
48,0.5356438,0.6847298,"('unintelligent', 'intelligent')",0.5356438,0.6847298,0.149086
49,-0.076799266,0.04877528,"('unable', 'able')",-0.0767993,0.0487753,0.1255746
50,-0.42824733,-0.39626288,"('clumsy', 'skillful')",-0.4282473,-0.3962629,0.0319844
51,0.27243972,0.4055356,"('uneducated', 'educated')",0.2724397,0.4055356,0.1330959
52,-0.15276518,-0.35575044,"('irrational', 'rational')",-0.1527652,-0.3557504,-0.2029852
53,0.28747636,0.21467564,"('uncreative', 'creative')",0.2874764,0.2146756,-0.0728008
54,0.94678086,1.056365,"('incapable', 'capable')",0.9467809,1.056365,0.1095841
55,0.999819,1.1787312,"('incompetent', 'clever')",0.999819,1.1787312,0.1789122
56,0.27360463,0.40407246,"('impractical', 'practical')",0.2736046,0.4040725,0.1304679
57,-1.6601514,-1.7276434,"('unimaginative', 'imaginative')",-1.6601514,-1.7276434,-0.067492
58,0.4543117,0.44437933,"('undiscriminating', 'discriminating')",0.4543117,0.4443793,-0.0099324
59,-0.10861751,-0.08547238,"('foolish', 'wise')",-0.1086175,-0.0854724,0.0231451
60,0.37601802,0.7461099,"('inefficient', 'efficient')",0.376018,0.7461099,0.3700919
61,0.5002621,0.40905905,"('illogical', 'logical')",0.5002621,0.409059,-0.0912031
62,0.5759415,0.84272695,"('incompetent', 'brilliant')",0.5759415,0.8427269,0.2667854
63,0.22285227,0.39511624,"('unperceptive', 'insightful')",0.2228523,0.3951162,0.1722639
64,-6.412731,-6.209025,"('shy', 'confident')",-6.4127312,-6.2090249,0.2037063
65,0.4545267,0.73865205,"('insecure', 'secure')",0.4545267,0.7386521,0.2841254
66,-0.02282302,-0.25464618,"('inactive', 'active')",-0.022823,-0.2546462,-0.2318232
67,-0.73792833,-0.70567906,"('doubtful', 'determined')",-0.7379283,-0.7056791,0.0322492
68,-0.9157386,-0.7165658,"('dependent', 'independent')",-0.9157386,-0.7165658,0.1991728
69,-2.0430627,-2.1787276,"('lazy', 'industrious')",-2.0430627,-2.1787276,-0.1356649
70,1.5987685,1.651269,"('lethargic', 'energetic')",1.5987685,1.651269,0.0525005
71,0.34403676,0.3057728,"('diffident', 'self-confident')",0.3440368,0.3057728,-0.038264
72,0.903081,1.1370414,"('unambitious', 'ambitious')",0.903081,1.1370414,0.2339604
73,-2.7128012,-2.6105816,"('helpless', 'self-reliant')",-2.7128012,-2.6105816,0.1022196
74,0.45706594,0.35177478,"('undedicated', 'dedicated')",0.4570659,0.3517748,-0.1052911
75,-0.9368033,-0.9642002,"('meek', 'impulsive')",-0.9368033,-0.9642002,-0.0273969
76,0.77800876,0.8787501,"('anxious', 'daring')",0.7780088,0.8787501,0.1007413
77,-1.7096938,-1.4771968,"('unmotivated', 'motivated')",-1.7096938,-1.4771968,0.232497
78,-0.7802461,-0.8353393,"('nonresilient', 'resilient')",-0.7802461,-0.8353393,-0.0550932
79,-0.17716679,-0.27153844,"('wavering', 'unwavering')",-0.1771668,-0.2715384,-0.0943716
80,0.12788796,0.07048585,"('dominated', 'dominating')",0.127888,0.0704859,-0.0574021
81,-0.105226934,0.099803716,"('submissive', 'aggressive')",-0.1052269,0.0998037,0.2050306
82,6.2716484,6.358584,"('poor', 'rich')",6.2716484,6.3585839,0.0869355
83,-0.3953033,-0.30190775,"('powerless', 'powerful')",-0.3953033,-0.3019077,0.0933956
84,0.38329768,0.31618854,"('inferior', 'superior')",0.3832977,0.3161885,-0.0671092
85,-0.8925167,-1.080048,"('insignificant', 'prestigious')",-0.8925167,-1.080048,-0.1875313
86,0.7775529,0.7848177,"('uninfluential', 'influential')",0.7775529,0.7848177,0.0072648
87,0.053285137,0.05173614,"('unsuccessful', 'successful')",0.0532851,0.0517361,-0.001549
88,0.10673657,0.15025944,"('low', 'eminent')",0.1067366,0.1502594,0.0435228
