,corps_male,corps_female,tuple,average_male,average_female,female-male
44,-0.9778186,-0.88836926,"('prejudiced', 'unprejudiced')",-0.9778186,-0.8883693,0.0894493
45,0.0058169253,-0.081163645,"('incompetent', 'competent')",0.0058169,-0.0811636,-0.0869805
46,-0.6396686,-0.6282393,"('uncompetitive', 'competitive')",-0.6396686,-0.6282393,0.0114293
47,5.2151985,5.306755,"('stupid', 'smart')",5.2151985,5.3067551,0.0915566
48,0.28247204,0.2657227,"('unintelligent', 'intelligent')",0.282472,0.2657227,-0.0167493
49,-0.069092385,-0.004201886,"('unable', 'able')",-0.0690924,-0.0042019,0.0648905
50,-0.5265855,-0.59597707,"('clumsy', 'skillful')",-0.5265855,-0.5959771,-0.0693916
51,0.3184443,0.21203789,"('uneducated', 'educated')",0.3184443,0.2120379,-0.1064064
52,-0.60817003,-0.75434065,"('irrational', 'rational')",-0.60817,-0.7543406,-0.1461706
53,-0.101885244,-0.22500752,"('uncreative', 'creative')",-0.1018852,-0.2250075,-0.1231223
54,0.9057398,0.86321527,"('incapable', 'capable')",0.9057398,0.8632153,-0.0425245
55,0.6247887,0.66611266,"('incompetent', 'clever')",0.6247887,0.6661127,0.041324
56,0.5077418,0.4220519,"('impractical', 'practical')",0.5077418,0.4220519,-0.0856899
57,-2.6913157,-2.6787994,"('unimaginative', 'imaginative')",-2.6913157,-2.6787994,0.0125163
58,0.19226015,0.21010718,"('undiscriminating', 'discriminating')",0.1922601,0.2101072,0.0178471
59,-0.3681758,-0.4167178,"('foolish', 'wise')",-0.3681758,-0.4167178,-0.048542
60,0.43651223,0.57416373,"('inefficient', 'efficient')",0.4365122,0.5741637,0.1376515
61,0.49673817,0.27850682,"('illogical', 'logical')",0.4967382,0.2785068,-0.2182314
62,0.23917119,0.25036576,"('incompetent', 'brilliant')",0.2391712,0.2503658,0.0111946
63,-0.18376876,-0.21278813,"('unperceptive', 'insightful')",-0.1837688,-0.2127881,-0.0290193
64,-6.62099,-6.527568,"('shy', 'confident')",-6.6209898,-6.5275679,0.0934219
65,0.10027264,0.20366517,"('insecure', 'secure')",0.1002726,0.2036652,0.1033926
66,0.026328862,-0.10891992,"('inactive', 'active')",0.0263289,-0.1089199,-0.1352488
67,-0.28787464,-0.29284263,"('doubtful', 'determined')",-0.2878746,-0.2928426,-0.004968
68,-0.71251523,-0.7653763,"('dependent', 'independent')",-0.7125152,-0.7653763,-0.0528611
69,-2.059548,-2.1142533,"('lazy', 'industrious')",-2.0595479,-2.1142533,-0.0547054
70,1.213391,1.1874665,"('lethargic', 'energetic')",1.2133909,1.1874665,-0.0259244
71,0.54374385,0.5526631,"('diffident', 'self-confident')",0.5437438,0.5526631,0.0089193
72,0.6262747,0.757333,"('unambitious', 'ambitious')",0.6262747,0.757333,0.1310583
73,-3.0570097,-3.0099351,"('helpless', 'self-reliant')",-3.0570097,-3.0099351,0.0470746
74,0.15271622,-0.050639518,"('undedicated', 'dedicated')",0.1527162,-0.0506395,-0.2033557
75,-0.99347556,-0.86117536,"('meek', 'impulsive')",-0.9934756,-0.8611754,0.1323002
76,0.933205,0.9943088,"('anxious', 'daring')",0.933205,0.9943088,0.0611038
77,-1.5230974,-1.3787098,"('unmotivated', 'motivated')",-1.5230974,-1.3787098,0.1443876
78,-0.6068797,-0.6556411,"('nonresilient', 'resilient')",-0.6068797,-0.6556411,-0.0487614
79,-0.26927328,-0.2782646,"('wavering', 'unwavering')",-0.2692733,-0.2782646,-0.0089913
80,0.06111155,-0.06876613,"('dominated', 'dominating')",0.0611116,-0.0687661,-0.1298777
81,0.066085465,0.09828294,"('submissive', 'aggressive')",0.0660855,0.0982829,0.0321974
82,6.1244035,6.1515265,"('poor', 'rich')",6.1244035,6.1515265,0.027123
83,-0.32468054,-0.26438093,"('powerless', 'powerful')",-0.3246805,-0.2643809,0.0602996
84,0.55904543,0.53350914,"('inferior', 'superior')",0.5590454,0.5335091,-0.0255363
85,-0.77205026,-0.7921352,"('insignificant', 'prestigious')",-0.7720503,-0.7921352,-0.0200849
86,0.21109457,0.10622833,"('uninfluential', 'influential')",0.2110946,0.1062283,-0.1048663
87,-0.57180303,-0.60165125,"('unsuccessful', 'successful')",-0.571803,-0.6016513,-0.0298483
88,0.07220415,0.063987106,"('low', 'eminent')",0.0722042,0.0639871,-0.0082171
