,waters_male,waters_female,tuple,corp_male,corp_female,average_male,average_female,female-male
41,0.41363013,0.4591298,"('unforgiving', 'forgiving')",0.15049018,0.052861296,0.2820601,0.2559955,-0.0260646
42,1.2787427,1.4663839,"('unreliable', 'reliable')",-2.2597792,-2.2445562,-0.4905183,-0.3890861,0.1014322
43,1.856879,2.0497887,"('irresponsible', 'responsible')",0.7930503,0.88561547,1.3249646,1.4677022,0.1427376
44,-1.3365158,-1.3614109,"('prejudiced', 'unprejudiced')",-1.1908141,-1.2241985,-1.263665,-1.2928047,-0.0291397
45,2.0090914,2.1008725,"('incompetent', 'competent')",0.57821584,0.51202726,1.2936536,1.3064499,0.0127963
46,1.3640525,1.5419701,"('uncompetitive', 'competitive')",-0.4666277,-0.48914817,0.4487124,0.526411,0.0776986
47,1.6963285,1.6795235,"('stupid', 'smart')",5.2915297,5.4170127,3.4939291,3.5482681,0.054339
48,0.54317164,0.614257,"('unintelligent', 'intelligent')",0.6234546,0.6661398,0.5833131,0.6401983,0.0568852
49,0.17310064,0.28648615,"('unable', 'able')",-0.24724168,-0.16651742,-0.0370705,0.0599844,0.0970549
50,-0.7132083,-0.6764294,"('clumsy', 'skillful')",0.13159195,0.049031373,-0.2908082,-0.313699,-0.0228908
51,-0.07021579,-0.057778455,"('uneducated', 'educated')",0.08424967,0.06181449,0.0070169,0.002018,-0.0049989
52,-0.73718536,-0.91744304,"('irrational', 'rational')",-0.2963466,-0.4440931,-0.516766,-0.6807681,-0.1640021
53,-0.40798798,-0.27730936,"('uncreative', 'creative')",0.02869403,-0.0027954988,-0.189647,-0.1400524,0.0495946
54,-0.22076613,-0.13191178,"('incapable', 'capable')",0.60633385,0.67309576,0.1927839,0.270592,0.0778081
55,2.0637856,2.2397354,"('incompetent', 'clever')",0.501039,0.49494842,1.2824123,1.3673419,0.0849296
56,2.9081168,3.0041904,"('impractical', 'practical')",-0.05066519,0.0016438663,1.4287258,1.5029172,0.0741914
57,-0.22515485,-0.15088122,"('unimaginative', 'imaginative')",-2.5637627,-2.6268568,-1.3944588,-1.388869,0.0055898
58,0.5414413,0.606254,"('undiscriminating', 'discriminating')",0.4526544,0.4044804,0.4970478,0.5053672,0.0083194
59,0.54255563,0.43236697,"('foolish', 'wise')",0.2359594,0.27141234,0.3892575,0.3518897,-0.0373678
60,2.1296544,2.323219,"('inefficient', 'efficient')",0.28293282,0.48070627,1.2062936,1.4019626,0.195669
61,1.8736379,1.7041091,"('illogical', 'logical')",0.7998614,0.6038694,1.3367497,1.1539892,-0.1827605
62,2.1817715,2.3314364,"('incompetent', 'brilliant')",0.49486977,0.6195094,1.3383206,1.4754729,0.1371523
63,1.2661215,1.3585992,"('unperceptive', 'insightful')",0.81855655,0.878322,1.0423391,1.1184607,0.0761216
64,-0.60899854,-0.6586567,"('shy', 'confident')",-5.558205,-5.7213917,-3.083602,-3.1900241,-0.1064221
65,1.1673019,1.1710775,"('insecure', 'secure')",0.31301296,0.32786953,0.7401574,0.7494735,0.0093161
66,-0.71811086,-0.7333677,"('inactive', 'active')",0.51528275,0.50585866,-0.1014141,-0.1137545,-0.0123404
67,-0.28430924,-0.2694927,"('doubtful', 'determined')",-0.39543983,-0.37707597,-0.3398745,-0.3232843,0.0165902
68,0.5153795,0.519336,"('dependent', 'independent')",-0.57500845,-0.58373535,-0.0298145,-0.0321997,-0.0023852
69,-0.27998376,-0.38354072,"('lazy', 'industrious')",-0.6810943,-0.66312927,-0.480539,-0.523335,-0.042796
70,1.0713938,1.2361398,"('lethargic', 'energetic')",0.6408306,0.63607466,0.8561122,0.9361072,0.079995
71,2.1220605,2.1197653,"('diffident', 'self-confident')",0.6357853,0.63704187,1.3789229,1.3784035,-0.0005194
72,0.34522924,0.33288732,"('unambitious', 'ambitious')",-0.676967,-0.6508554,-0.1658689,-0.1589841,0.0068848
73,0.21210736,0.18497203,"('helpless', 'self-reliant')",-2.9045277,-2.9447856,-1.3462101,-1.3799068,-0.0336967
74,1.0594914,1.2534966,"('undedicated', 'dedicated')",0.030308269,-0.022758717,0.5448998,0.615369,0.0704692
75,-2.46927,-2.5054915,"('meek', 'impulsive')",-0.8335914,-0.8366591,-1.6514307,-1.6710753,-0.0196446
76,0.94613314,1.151287,"('anxious', 'daring')",0.060177177,0.111570284,0.5031552,0.6314286,0.1282734
77,-0.19650131,-0.07638618,"('unmotivated', 'motivated')",-1.0707934,-0.90641487,-0.6336473,-0.4914005,0.1422468
78,-0.09393136,-0.010450155,"('nonresilient', 'resilient')",-0.13716747,-0.068652384,-0.1155494,-0.0395513,0.0759981
79,-0.84810585,-0.8753663,"('wavering', 'unwavering')",-0.70474833,-0.68343496,-0.7764271,-0.7794006,-0.0029735
80,1.4987451,1.5128444,"('dominated', 'dominating')",-0.25687462,-0.21811038,0.6209352,0.647367,0.0264318
81,1.1051989,1.0314333,"('submissive', 'aggressive')",-0.40439287,-0.297646,0.350403,0.3668937,0.0164907
82,0.1860964,0.33056408,"('poor', 'rich')",5.9801817,6.008733,3.0831389,3.1696484,0.0865095
83,-0.051249027,-0.095013455,"('powerless', 'powerful')",-0.7810444,-0.8312983,-0.4161467,-0.4631559,-0.0470092
84,-0.18187563,-0.16565876,"('inferior', 'superior')",0.7397158,0.7117401,0.2789201,0.2730407,-0.0058794
85,-0.90050757,-0.99662274,"('insignificant', 'prestigious')",-0.50359267,-0.49583432,-0.7020501,-0.7462285,-0.0441784
86,0.9852507,0.95237833,"('uninfluential', 'influential')",0.086957745,-0.006881796,0.5361042,0.4727483,-0.0633559
87,1.092637,0.9354714,"('unsuccessful', 'successful')",1.3157555,1.258004,1.2041962,1.0967376,-0.1074586
88,-0.26638886,-0.24912712,"('low', 'eminent')",-0.5784545,-0.5943911,-0.4224217,-0.4217591,0.0006626
