,speaking_male,speaking_female,tuple,average_male,average_female,female-male
36,-1.0378987,-1.0103518,"('hostile', 'amicable')",-1.0378987,-1.0103518,0.0275469
37,0.97069275,0.98537296,"('fake', 'genuine')",0.9706928,0.985373,0.0146802
38,-0.07978685,0.016574673,"('untruthful', 'truthful')",-0.0797869,0.0165747,0.0963616
39,0.013409853,-0.056103554,"('exploitative', 'cooperative')",0.0134099,-0.0561036,-0.0695135
40,-1.5041888,-1.6988747,"('stingy', 'generous')",-1.5041888,-1.6988747,-0.1946859
41,-0.20095152,-0.13446495,"('unforgiving', 'forgiving')",-0.2009515,-0.1344649,0.0664866
42,-1.9251666,-1.9448432,"('unreliable', 'reliable')",-1.9251666,-1.9448432,-0.0196766
43,1.2081313,1.2190714,"('irresponsible', 'responsible')",1.2081313,1.2190714,0.0109401
44,-1.0933139,-1.1691769,"('prejudiced', 'unprejudiced')",-1.0933139,-1.1691769,-0.075863
45,0.3855052,0.40577954,"('incompetent', 'competent')",0.3855052,0.4057795,0.0202743
46,-0.37980714,-0.4094673,"('uncompetitive', 'competitive')",-0.3798071,-0.4094673,-0.0296602
47,5.4358845,5.551825,"('stupid', 'smart')",5.4358845,5.551825,0.1159405
48,0.43822497,0.3220995,"('unintelligent', 'intelligent')",0.438225,0.3220995,-0.1161255
49,0.3619713,0.52885437,"('unable', 'able')",0.3619713,0.5288544,0.1668831
50,-0.07952221,-0.035751507,"('clumsy', 'skillful')",-0.0795222,-0.0357515,0.0437707
51,0.5872428,0.5448404,"('uneducated', 'educated')",0.5872428,0.5448404,-0.0424024
52,-0.22527164,-0.1574703,"('irrational', 'rational')",-0.2252716,-0.1574703,0.0678013
53,0.06691775,0.064927354,"('uncreative', 'creative')",0.0669177,0.0649274,-0.0019903
54,1.189621,1.3963817,"('incapable', 'capable')",1.189621,1.3963817,0.2067607
55,0.60292774,0.513053,"('incompetent', 'clever')",0.6029277,0.513053,-0.0898747
56,0.6405253,0.6238424,"('impractical', 'practical')",0.6405253,0.6238424,-0.0166829
57,-2.4839277,-2.425383,"('unimaginative', 'imaginative')",-2.4839277,-2.4253831,0.0585446
58,-0.16524947,-0.22068405,"('undiscriminating', 'discriminating')",-0.1652495,-0.2206841,-0.0554346
59,0.19096881,0.3454035,"('foolish', 'wise')",0.1909688,0.3454035,0.1544347
60,0.69773334,0.5708816,"('inefficient', 'efficient')",0.6977333,0.5708816,-0.1268517
61,0.3387558,0.17507397,"('illogical', 'logical')",0.3387558,0.175074,-0.1636818
62,1.2324537,1.2665113,"('incompetent', 'brilliant')",1.2324537,1.2665113,0.0340576
63,0.5391302,0.5513883,"('unperceptive', 'insightful')",0.5391302,0.5513883,0.0122581
64,-5.701528,-5.590488,"('shy', 'confident')",-5.7015281,-5.590488,0.1110401
65,0.4430607,0.29241905,"('insecure', 'secure')",0.4430607,0.292419,-0.1506417
66,0.24510634,0.2580441,"('inactive', 'active')",0.2451063,0.2580441,0.0129378
67,-0.45620915,-0.40362212,"('doubtful', 'determined')",-0.4562092,-0.4036221,0.0525871
68,-0.26098016,-0.26161894,"('dependent', 'independent')",-0.2609802,-0.2616189,-0.0006387
69,-1.7158481,-1.6124474,"('lazy', 'industrious')",-1.7158481,-1.6124474,0.1034007
70,1.4102318,1.3708985,"('lethargic', 'energetic')",1.4102318,1.3708985,-0.0393333
71,0.61352175,0.626232,"('diffident', 'self-confident')",0.6135218,0.626232,0.0127102
72,0.75894696,0.78623974,"('unambitious', 'ambitious')",0.758947,0.7862397,0.0272927
73,-2.7975035,-2.7548351,"('helpless', 'self-reliant')",-2.7975035,-2.7548351,0.0426684
74,0.1775941,0.09950101,"('undedicated', 'dedicated')",0.1775941,0.099501,-0.0780931
75,-0.68752843,-0.45534337,"('meek', 'impulsive')",-0.6875284,-0.4553434,0.232185
76,0.5857897,0.4392363,"('anxious', 'daring')",0.5857897,0.4392363,-0.1465534
77,-1.4135196,-1.3000557,"('unmotivated', 'motivated')",-1.4135196,-1.3000557,0.1134639
78,-0.7369713,-0.80104816,"('nonresilient', 'resilient')",-0.7369713,-0.8010482,-0.0640769
79,-0.37184203,-0.15158415,"('wavering', 'unwavering')",-0.371842,-0.1515841,0.2202579
80,-0.13631292,-0.23408715,"('dominated', 'dominating')",-0.1363129,-0.2340872,-0.0977743
81,0.13467239,0.05345259,"('submissive', 'aggressive')",0.1346724,0.0534526,-0.0812198
82,6.795892,6.906502,"('poor', 'rich')",6.7958918,6.9065018,0.11061
83,-0.46228126,-0.43125433,"('powerless', 'powerful')",-0.4622813,-0.4312543,0.031027
84,0.28756282,0.3497117,"('inferior', 'superior')",0.2875628,0.3497117,0.0621489
85,-1.4661015,-1.4119817,"('insignificant', 'prestigious')",-1.4661015,-1.4119817,0.0541198
86,0.49956828,0.58548474,"('uninfluential', 'influential')",0.4995683,0.5854847,0.0859164
87,0.10010654,0.21748456,"('unsuccessful', 'successful')",0.1001065,0.2174846,0.1173781
88,0.14090247,0.24306695,"('low', 'eminent')",0.1409025,0.243067,0.1021645
