,model_male,model_female,tuple,average_male,average_female,female-male
36,-1.1923258,-1.2971185,"('hostile', 'amicable')",-1.1923258,-1.2971185,-0.1047927
37,0.6100945,0.63253933,"('fake', 'genuine')",0.6100945,0.6325393,0.0224448
38,0.5586324,0.84421223,"('untruthful', 'truthful')",0.5586324,0.8442122,0.2855798
39,0.6712349,0.49045616,"('exploitative', 'cooperative')",0.6712349,0.4904562,-0.1807787
40,-1.8720047,-2.0749702,"('stingy', 'generous')",-1.8720047,-2.0749702,-0.2029655
41,0.3093134,0.238356,"('unforgiving', 'forgiving')",0.3093134,0.238356,-0.0709574
42,-2.8783484,-2.7657573,"('unreliable', 'reliable')",-2.8783484,-2.7657573,0.1125911
43,1.7520812,1.9860513,"('irresponsible', 'responsible')",1.7520812,1.9860513,0.2339701
44,-1.3982213,-1.355171,"('prejudiced', 'unprejudiced')",-1.3982213,-1.355171,0.0430503
45,0.15321888,0.16519961,"('incompetent', 'competent')",0.1532189,0.1651996,0.0119807
46,-0.43803465,-0.459514,"('uncompetitive', 'competitive')",-0.4380347,-0.459514,-0.0214793
47,5.591159,5.695441,"('stupid', 'smart')",5.5911589,5.6954408,0.1042819
48,0.791329,0.67205846,"('unintelligent', 'intelligent')",0.791329,0.6720585,-0.1192705
49,0.33406174,0.23684055,"('unable', 'able')",0.3340617,0.2368405,-0.0972212
50,-0.099690124,-0.1035952,"('clumsy', 'skillful')",-0.0996901,-0.1035952,-0.0039051
51,0.8163147,0.68777245,"('uneducated', 'educated')",0.8163147,0.6877725,-0.1285422
52,-0.73569965,-1.0484735,"('irrational', 'rational')",-0.7356997,-1.0484735,-0.3127738
53,0.08540487,0.1832578,"('uncreative', 'creative')",0.0854049,0.1832578,0.0978529
54,1.128315,1.2587218,"('incapable', 'capable')",1.128315,1.2587218,0.1304068
55,0.8270385,0.7601016,"('incompetent', 'clever')",0.8270385,0.7601016,-0.0669369
56,1.2598302,1.384946,"('impractical', 'practical')",1.2598302,1.384946,0.1251158
57,-3.1684194,-3.1534803,"('unimaginative', 'imaginative')",-3.1684194,-3.1534803,0.0149391
58,-0.06270792,0.018629653,"('undiscriminating', 'discriminating')",-0.0627079,0.0186297,0.0813376
59,0.22606732,0.06988309,"('foolish', 'wise')",0.2260673,0.0698831,-0.1561842
60,1.2966641,1.4209627,"('inefficient', 'efficient')",1.2966641,1.4209627,0.1242986
61,0.7727487,0.62934595,"('illogical', 'logical')",0.7727487,0.629346,-0.1434027
62,0.66047966,0.6590032,"('incompetent', 'brilliant')",0.6604797,0.6590032,-0.0014765
63,0.7340283,0.83803344,"('unperceptive', 'insightful')",0.7340283,0.8380334,0.1040051
64,-6.140053,-6.1709404,"('shy', 'confident')",-6.1400528,-6.1709404,-0.0308876
65,0.19403169,0.10732017,"('insecure', 'secure')",0.1940317,0.1073202,-0.0867115
66,-0.3860875,-0.43133023,"('inactive', 'active')",-0.3860875,-0.4313302,-0.0452427
67,0.011957262,0.06687231,"('doubtful', 'determined')",0.0119573,0.0668723,0.054915
68,-0.29593232,-0.29788664,"('dependent', 'independent')",-0.2959323,-0.2978866,-0.0019543
69,-1.9132452,-1.8873361,"('lazy', 'industrious')",-1.9132452,-1.8873361,0.0259091
70,0.8895094,0.90713894,"('lethargic', 'energetic')",0.8895094,0.9071389,0.0176295
71,0.8303113,0.96487147,"('diffident', 'self-confident')",0.8303113,0.9648715,0.1345602
72,0.5123923,0.51754373,"('unambitious', 'ambitious')",0.5123923,0.5175437,0.0051514
73,-3.1172757,-2.990635,"('helpless', 'self-reliant')",-3.1172757,-2.9906349,0.1266408
74,0.6791811,0.71315116,"('undedicated', 'dedicated')",0.6791811,0.7131512,0.0339701
75,-1.2830033,-1.2351264,"('meek', 'impulsive')",-1.2830033,-1.2351264,0.0478769
76,0.4973346,0.5095729,"('anxious', 'daring')",0.4973346,0.5095729,0.0122383
77,-1.0099385,-0.91534865,"('unmotivated', 'motivated')",-1.0099385,-0.9153486,0.0945899
78,-0.52538455,-0.5503603,"('nonresilient', 'resilient')",-0.5253845,-0.5503603,-0.0249758
79,-0.30321348,-0.16925707,"('wavering', 'unwavering')",-0.3032135,-0.1692571,0.1339564
80,-0.01408641,-0.17169052,"('dominated', 'dominating')",-0.0140864,-0.1716905,-0.1576041
81,-0.20873043,-0.20396575,"('submissive', 'aggressive')",-0.2087304,-0.2039658,0.0047646
82,5.524002,5.6705337,"('poor', 'rich')",5.5240021,5.6705337,0.1465316
83,-0.057773456,-0.0994437,"('powerless', 'powerful')",-0.0577735,-0.0994437,-0.0416702
84,0.43487492,0.3368229,"('inferior', 'superior')",0.4348749,0.3368229,-0.098052
85,-0.27898753,-0.17545968,"('insignificant', 'prestigious')",-0.2789875,-0.1754597,0.1035278
86,0.6188789,0.5631885,"('uninfluential', 'influential')",0.6188789,0.5631885,-0.0556904
87,0.20854247,0.25679696,"('unsuccessful', 'successful')",0.2085425,0.256797,0.0482545
88,0.13540576,0.22301213,"('low', 'eminent')",0.1354058,0.2230121,0.0876063
