,twine_male,twine_female,tuple,average_male,average_female,female-male
37,0.27446815,0.29493624,"('fake', 'genuine')",0.2744682,0.2949362,0.020468
38,0.02720198,0.043506283,"('untruthful', 'truthful')",0.027202,0.0435063,0.0163043
39,0.79650676,0.95851004,"('exploitative', 'cooperative')",0.7965068,0.95851,0.1620032
40,-2.0752003,-2.1194675,"('stingy', 'generous')",-2.0752003,-2.1194675,-0.0442672
41,-0.03169465,0.011221187,"('unforgiving', 'forgiving')",-0.0316947,0.0112212,0.0429159
42,-1.1828918,-1.1111038,"('unreliable', 'reliable')",-1.1828918,-1.1111038,0.071788
43,0.20330104,0.24191903,"('irresponsible', 'responsible')",0.203301,0.241919,0.038618
44,-0.6648228,-0.5877444,"('prejudiced', 'unprejudiced')",-0.6648228,-0.5877444,0.0770784
45,-0.2247802,-0.33316123,"('incompetent', 'competent')",-0.2247802,-0.3331612,-0.108381
46,-0.42552793,-0.4748509,"('uncompetitive', 'competitive')",-0.4255279,-0.4748509,-0.049323
47,2.6450264,2.6839185,"('stupid', 'smart')",2.6450264,2.6839185,0.0388921
48,-0.4194601,-0.39735562,"('unintelligent', 'intelligent')",-0.4194601,-0.3973556,0.0221045
49,-0.51104087,-0.37482184,"('unable', 'able')",-0.5110409,-0.3748218,0.1362191
50,-0.26718137,-0.28675708,"('clumsy', 'skillful')",-0.2671814,-0.2867571,-0.0195757
51,-0.45086622,-0.63194996,"('uneducated', 'educated')",-0.4508662,-0.63195,-0.1810838
52,-0.5270441,-0.7216993,"('irrational', 'rational')",-0.5270441,-0.7216993,-0.1946552
53,-0.83476114,-0.87034833,"('uncreative', 'creative')",-0.8347611,-0.8703483,-0.0355872
54,-0.58820176,-0.6816702,"('incapable', 'capable')",-0.5882018,-0.6816702,-0.0934684
55,0.045664195,0.09134923,"('incompetent', 'clever')",0.0456642,0.0913492,0.045685
56,1.4166895,1.3876082,"('impractical', 'practical')",1.4166895,1.3876082,-0.0290813
57,-1.7040195,-1.9329479,"('unimaginative', 'imaginative')",-1.7040195,-1.9329479,-0.2289284
58,-0.086076714,-0.20353547,"('undiscriminating', 'discriminating')",-0.0860767,-0.2035355,-0.1174588
59,-0.32225117,-0.35884207,"('foolish', 'wise')",-0.3222512,-0.3588421,-0.0365909
60,0.6439743,0.7680093,"('inefficient', 'efficient')",0.6439743,0.7680093,0.124035
61,0.032326356,-0.1850119,"('illogical', 'logical')",0.0323264,-0.1850119,-0.2173383
62,-0.11282027,-0.03505799,"('incompetent', 'brilliant')",-0.1128203,-0.035058,0.0777623
63,-0.40425372,-0.36446083,"('unperceptive', 'insightful')",-0.4042537,-0.3644608,0.0397929
64,-2.6968358,-2.8414705,"('shy', 'confident')",-2.6968358,-2.8414705,-0.1446347
65,0.70620656,0.6143949,"('insecure', 'secure')",0.7062066,0.6143949,-0.0918117
66,-1.4329207,-1.5587668,"('inactive', 'active')",-1.4329207,-1.5587668,-0.1258461
67,0.24708575,0.24485517,"('doubtful', 'determined')",0.2470858,0.2448552,-0.0022306
68,-1.0581995,-1.0228542,"('dependent', 'independent')",-1.0581995,-1.0228542,0.0353453
69,-0.49267614,-0.480276,"('lazy', 'industrious')",-0.4926761,-0.480276,0.0124001
70,-0.38225684,-0.3821516,"('lethargic', 'energetic')",-0.3822568,-0.3821516,0.0001052
71,1.3247174,1.2709357,"('diffident', 'self-confident')",1.3247174,1.2709357,-0.0537817
72,-0.6038665,-0.62271065,"('unambitious', 'ambitious')",-0.6038665,-0.6227106,-0.0188441
73,-1.4420019,-1.3738642,"('helpless', 'self-reliant')",-1.4420019,-1.3738642,0.0681377
74,-0.0698905,-0.08372989,"('undedicated', 'dedicated')",-0.0698905,-0.0837299,-0.0138394
75,-1.2041378,-1.2190001,"('meek', 'impulsive')",-1.2041378,-1.2190001,-0.0148623
76,-0.2740194,-0.15947706,"('anxious', 'daring')",-0.2740194,-0.1594771,0.1145423
77,-0.930453,-0.90192413,"('unmotivated', 'motivated')",-0.930453,-0.9019241,0.0285289
78,0.02465026,0.03471656,"('nonresilient', 'resilient')",0.0246503,0.0347166,0.0100663
79,-0.56090635,-0.5297682,"('wavering', 'unwavering')",-0.5609064,-0.5297682,0.0311382
80,-0.26077953,-0.3361588,"('dominated', 'dominating')",-0.2607795,-0.3361588,-0.0753793
81,-0.48040968,-0.54706144,"('submissive', 'aggressive')",-0.4804097,-0.5470614,-0.0666517
82,1.7427226,1.7276614,"('poor', 'rich')",1.7427226,1.7276614,-0.0150612
83,-0.17952637,-0.14017043,"('powerless', 'powerful')",-0.1795264,-0.1401704,0.039356
84,0.5493878,0.52750176,"('inferior', 'superior')",0.5493878,0.5275018,-0.021886
85,-0.9991107,-0.88770956,"('insignificant', 'prestigious')",-0.9991107,-0.8877096,0.1114011
86,-0.7211127,-1.016438,"('uninfluential', 'influential')",-0.7211127,-1.016438,-0.2953253
87,0.25321952,0.021766933,"('unsuccessful', 'successful')",0.2532195,0.0217669,-0.2314526
88,-0.7985545,-0.7913928,"('low', 'eminent')",-0.7985545,-0.7913928,0.0071617
