,solicitation_male,solicitation_female,tuple,average_male,average_female,female-male
22,-0.5493823,-0.6547759,"('untrustworthy', 'trustworthy')",-0.5493823,-0.6547759,-0.1053936
23,1.2886595,1.1805973,"('insincere', 'sincere')",1.2886595,1.1805973,-0.1080622
24,-0.7673662,-0.8666163,"('dishonest', 'honest')",-0.7673662,-0.8666163,-0.0992501
25,0.60283107,0.5017852,"('egoistic', 'altruistic')",0.6028311,0.5017852,-0.1010459
26,1.5639132,1.3551304,"('hardhearted', 'benevolent')",1.5639132,1.3551304,-0.2087828
27,0.6290936,0.5266001,"('hardhearted', 'softhearted')",0.6290936,0.5266001,-0.1024935
28,-0.6823786,-0.84445155,"('disloyal', 'loyal')",-0.6823786,-0.8444515,-0.1620729
29,-0.4823815,-0.48771185,"('unfair', 'fair')",-0.4823815,-0.4877118,-0.0053303
30,0.16737774,0.08119631,"('intolerant', 'tolerant')",0.1673777,0.0811963,-0.0861814
31,-1.4311955,-1.2616972,"('evil', 'good')",-1.4311955,-1.2616972,0.1694983
32,-0.6750602,-0.832439,"('unkind', 'kind')",-0.6750602,-0.832439,-0.1573788
33,0.78441507,0.780228,"('wrong', 'right')",0.7844151,0.780228,-0.0041871
34,1.3040472,1.4535743,"('mean', 'honorable')",1.3040472,1.4535743,0.1495271
35,0.3083032,0.28724247,"('corrupt', 'incorrupt')",0.3083032,0.2872425,-0.0210607
36,0.08060916,0.02843146,"('hostile', 'amicable')",0.0806092,0.0284315,-0.0521777
37,-1.2753804,-1.2812113,"('fake', 'genuine')",-1.2753804,-1.2812113,-0.0058309
38,-0.7819608,-0.8087809,"('untruthful', 'truthful')",-0.7819608,-0.8087809,-0.0268201
39,-0.18345442,-0.20366044,"('exploitative', 'cooperative')",-0.1834544,-0.2036604,-0.020206
40,-0.547142,-0.6286905,"('stingy', 'generous')",-0.547142,-0.6286905,-0.0815485
41,0.56023395,0.431224,"('unforgiving', 'forgiving')",0.560234,0.431224,-0.12901
42,-0.0742231,-0.0878229,"('unreliable', 'reliable')",-0.0742231,-0.0878229,-0.0135998
43,-0.7348599,-0.80893135,"('irresponsible', 'responsible')",-0.7348599,-0.8089314,-0.0740715
44,0.7331228,0.8629073,"('prejudiced', 'unprejudiced')",0.7331228,0.8629073,0.1297845
45,-0.990203,-1.0989668,"('incompetent', 'competent')",-0.990203,-1.0989668,-0.1087638
46,-0.80466396,-0.86499316,"('uncompetitive', 'competitive')",-0.804664,-0.8649932,-0.0603292
47,1.6733432,1.6420225,"('stupid', 'smart')",1.6733432,1.6420225,-0.0313207
48,-0.96565044,-1.0165579,"('unintelligent', 'intelligent')",-0.9656504,-1.0165579,-0.0509075
49,-0.92037106,-0.8037145,"('unable', 'able')",-0.9203711,-0.8037145,0.1166566
50,-0.14511298,-0.20939392,"('clumsy', 'skillful')",-0.145113,-0.2093939,-0.0642809
51,-1.1693212,-1.3485664,"('uneducated', 'educated')",-1.1693212,-1.3485664,-0.1792452
52,-0.43889478,-0.5444411,"('irrational', 'rational')",-0.4388948,-0.5444411,-0.1055463
53,-1.0210319,-1.1293352,"('uncreative', 'creative')",-1.0210319,-1.1293352,-0.1083033
54,-0.14536935,-0.22313818,"('incapable', 'capable')",-0.1453694,-0.2231382,-0.0777688
55,-0.85677516,-0.9480022,"('incompetent', 'clever')",-0.8567752,-0.9480022,-0.091227
56,0.051735133,-0.03635069,"('impractical', 'practical')",0.0517351,-0.0363507,-0.0880858
57,-1.0699255,-1.2238945,"('unimaginative', 'imaginative')",-1.0699255,-1.2238945,-0.153969
58,0.8205074,0.6925433,"('undiscriminating', 'discriminating')",0.8205074,0.6925433,-0.1279641
59,-0.055471174,-0.0812663,"('foolish', 'wise')",-0.0554712,-0.0812663,-0.0257951
60,0.08717704,0.108493455,"('inefficient', 'efficient')",0.087177,0.1084935,0.0213165
61,-0.317775,-0.48434633,"('illogical', 'logical')",-0.317775,-0.4843463,-0.1665713
62,-0.5987791,-0.60688996,"('incompetent', 'brilliant')",-0.5987791,-0.60689,-0.0081109
63,-0.95278496,-1.0219264,"('unperceptive', 'insightful')",-0.952785,-1.0219264,-0.0691414
64,-1.7968893,-1.8206376,"('shy', 'confident')",-1.7968893,-1.8206376,-0.0237483
65,-0.2014921,-0.333351,"('insecure', 'secure')",-0.2014921,-0.333351,-0.1318589
66,-0.12289447,-0.16138929,"('inactive', 'active')",-0.1228945,-0.1613893,-0.0384948
67,1.0875818,1.114568,"('doubtful', 'determined')",1.0875818,1.114568,0.0269862
68,-1.2779187,-1.2695295,"('dependent', 'independent')",-1.2779187,-1.2695295,0.0083892
69,0.9324129,0.9873153,"('lazy', 'industrious')",0.9324129,0.9873153,0.0549024
70,0.18996193,0.06195183,"('lethargic', 'energetic')",0.1899619,0.0619518,-0.1280101
71,-0.21877067,-0.16778429,"('diffident', 'self-confident')",-0.2187707,-0.1677843,0.0509864
72,-0.64620686,-0.65354145,"('unambitious', 'ambitious')",-0.6462069,-0.6535414,-0.0073345
73,-0.9541935,-0.8887526,"('helpless', 'self-reliant')",-0.9541935,-0.8887526,0.0654409
74,-0.7702626,-0.9082602,"('undedicated', 'dedicated')",-0.7702626,-0.9082602,-0.1379976
75,0.31406307,0.48140413,"('meek', 'impulsive')",0.3140631,0.4814041,0.167341
76,0.14721444,0.1190461,"('anxious', 'daring')",0.1472144,0.1190461,-0.0281683
77,-0.20880339,-0.143187,"('unmotivated', 'motivated')",-0.2088034,-0.143187,0.0656164
78,-0.6620208,-0.6863387,"('nonresilient', 'resilient')",-0.6620208,-0.6863387,-0.0243179
79,0.17295471,0.13956685,"('wavering', 'unwavering')",0.1729547,0.1395669,-0.0333878
80,-0.92706144,-0.9776441,"('dominated', 'dominating')",-0.9270614,-0.9776441,-0.0505827
81,0.6338708,0.5405734,"('submissive', 'aggressive')",0.6338708,0.5405734,-0.0932974
82,0.841056,0.7657135,"('poor', 'rich')",0.841056,0.7657135,-0.0753425
83,-0.074513994,-0.06671651,"('powerless', 'powerful')",-0.074514,-0.0667165,0.0077975
84,1.1127745,1.1017942,"('inferior', 'superior')",1.1127745,1.1017942,-0.0109803
85,0.269697,0.3325714,"('insignificant', 'prestigious')",0.269697,0.3325714,0.0628744
86,-1.9329016,-2.1876059,"('uninfluential', 'influential')",-1.9329016,-2.1876059,-0.2547043
87,-1.0478755,-1.0864248,"('unsuccessful', 'successful')",-1.0478755,-1.0864248,-0.0385493
88,0.21387234,0.10307476,"('low', 'eminent')",0.2138723,0.1030748,-0.1107975
