,spectacles_male,spectacles_female,tuple,average_male,average_female,female-male
61,0.60721636,0.38725665,"('illogical', 'logical')",0.6072164,0.3872567,-0.2199597
62,1.0846959,1.1316805,"('incompetent', 'brilliant')",1.0846959,1.1316805,0.0469846
63,0.5086318,0.5117223,"('unperceptive', 'insightful')",0.5086318,0.5117223,0.0030905
64,-2.2124736,-2.2139704,"('shy', 'confident')",-2.2124736,-2.2139704,-0.0014968
65,0.93715227,0.88524604,"('insecure', 'secure')",0.9371523,0.885246,-0.0519063
66,-1.2527289,-1.3206098,"('inactive', 'active')",-1.2527289,-1.3206098,-0.0678809
67,0.20344938,0.14828539,"('doubtful', 'determined')",0.2034494,0.1482854,-0.055164
68,-0.60875833,-0.5976662,"('dependent', 'independent')",-0.6087583,-0.5976662,0.0110921
69,-0.7188258,-0.67436117,"('lazy', 'industrious')",-0.7188258,-0.6743612,0.0444646
70,0.2487588,0.19647121,"('lethargic', 'energetic')",0.2487588,0.1964712,-0.0522876
71,0.14406374,0.18189415,"('diffident', 'self-confident')",0.1440637,0.1818942,0.0378305
72,0.83259964,0.8244153,"('unambitious', 'ambitious')",0.8325996,0.8244153,-0.0081843
73,-1.5688765,-1.521446,"('helpless', 'self-reliant')",-1.5688765,-1.521446,0.0474305
74,0.90677756,0.8316049,"('undedicated', 'dedicated')",0.9067776,0.8316049,-0.0751727
75,-1.4241662,-1.3239712,"('meek', 'impulsive')",-1.4241662,-1.3239712,0.100195
76,1.2874694,1.2285732,"('anxious', 'daring')",1.2874694,1.2285732,-0.0588962
77,-0.17835641,-0.19487217,"('unmotivated', 'motivated')",-0.1783564,-0.1948722,-0.0165158
78,-0.014205278,-0.018331889,"('nonresilient', 'resilient')",-0.0142053,-0.0183319,-0.0041266
79,-1.2216898,-1.2608049,"('wavering', 'unwavering')",-1.2216898,-1.2608049,-0.0391151
80,0.9428017,0.954755,"('dominated', 'dominating')",0.9428017,0.954755,0.0119533
81,0.76183313,0.7710098,"('submissive', 'aggressive')",0.7618331,0.7710098,0.0091767
82,2.8023858,2.7407448,"('poor', 'rich')",2.8023858,2.7407448,-0.061641
83,-0.121861674,-0.19138238,"('powerless', 'powerful')",-0.1218617,-0.1913824,-0.0695207
84,0.1693367,0.17056856,"('inferior', 'superior')",0.1693367,0.1705686,0.0012319
85,-0.7830061,-0.8383988,"('insignificant', 'prestigious')",-0.7830061,-0.8383988,-0.0553927
86,0.30103222,0.09041694,"('uninfluential', 'influential')",0.3010322,0.0904169,-0.2106153
87,1.1706023,1.1014546,"('unsuccessful', 'successful')",1.1706023,1.1014546,-0.0691477
88,0.5487683,0.3427268,"('low', 'eminent')",0.5487683,0.3427268,-0.2060415
