,generosity_male,generosity_female,tuple,average_male,average_female,female-male
41,0.19873103,0.1055955,"('unforgiving', 'forgiving')",0.198731,0.1055955,-0.0931355
42,-2.4003808,-2.3527834,"('unreliable', 'reliable')",-2.4003808,-2.3527834,0.0475974
43,1.4774932,1.3374187,"('irresponsible', 'responsible')",1.4774932,1.3374187,-0.1400745
44,-1.096363,-1.0648341,"('prejudiced', 'unprejudiced')",-1.0963629,-1.0648341,0.0315288
45,0.40794504,0.2345588,"('incompetent', 'competent')",0.407945,0.2345588,-0.1733862
46,-0.37003523,-0.55992126,"('uncompetitive', 'competitive')",-0.3700352,-0.5599213,-0.1898861
47,5.4628005,5.5133066,"('stupid', 'smart')",5.4628005,5.5133066,0.0505061
48,0.951669,0.77173954,"('unintelligent', 'intelligent')",0.951669,0.7717395,-0.1799295
49,0.3821605,0.40806907,"('unable', 'able')",0.3821605,0.4080691,0.0259086
50,-0.037509423,0.033627413,"('clumsy', 'skillful')",-0.0375094,0.0336274,0.0711368
51,0.38758504,0.23217273,"('uneducated', 'educated')",0.387585,0.2321727,-0.1554123
52,-0.8557389,-0.83550537,"('irrational', 'rational')",-0.8557389,-0.8355054,0.0202335
53,0.23235433,0.24016365,"('uncreative', 'creative')",0.2323543,0.2401637,0.0078094
54,0.878862,1.0077801,"('incapable', 'capable')",0.878862,1.0077801,0.1289181
55,1.1673124,0.9694624,"('incompetent', 'clever')",1.1673124,0.9694624,-0.19785
56,1.4228269,1.2705126,"('impractical', 'practical')",1.4228269,1.2705126,-0.1523143
57,-2.6791728,-2.6731327,"('unimaginative', 'imaginative')",-2.6791728,-2.6731327,0.0060401
58,-0.4148252,-0.4547256,"('undiscriminating', 'discriminating')",-0.4148252,-0.4547256,-0.0399004
59,-0.42603293,-0.32879928,"('foolish', 'wise')",-0.4260329,-0.3287993,0.0972336
60,1.2835741,1.1015433,"('inefficient', 'efficient')",1.2835741,1.1015433,-0.1820308
61,0.22531927,-0.03874666,"('illogical', 'logical')",0.2253193,-0.0387467,-0.264066
62,1.0366708,0.99173474,"('incompetent', 'brilliant')",1.0366708,0.9917347,-0.0449361
63,0.46785736,0.41122723,"('unperceptive', 'insightful')",0.4678574,0.4112272,-0.0566302
64,-6.221185,-6.2457786,"('shy', 'confident')",-6.2211852,-6.2457786,-0.0245934
65,0.68846965,0.62815326,"('insecure', 'secure')",0.6884696,0.6281533,-0.0603163
66,-0.2543291,-0.23206753,"('inactive', 'active')",-0.2543291,-0.2320675,0.0222616
67,-0.4181502,-0.3995809,"('doubtful', 'determined')",-0.4181502,-0.3995809,0.0185693
68,-0.8965682,-0.9131002,"('dependent', 'independent')",-0.8965682,-0.9131002,-0.016532
69,-1.4987748,-1.3996739,"('lazy', 'industrious')",-1.4987748,-1.3996739,0.0991009
70,1.330632,1.2185967,"('lethargic', 'energetic')",1.330632,1.2185967,-0.1120353
71,0.69903654,0.7584987,"('diffident', 'self-confident')",0.6990365,0.7584987,0.0594622
72,0.39426357,0.4643069,"('unambitious', 'ambitious')",0.3942636,0.4643069,0.0700433
73,-3.3947318,-3.3105457,"('helpless', 'self-reliant')",-3.3947318,-3.3105457,0.0841861
74,0.09589832,-0.027869614,"('undedicated', 'dedicated')",0.0958983,-0.0278696,-0.1237679
75,-1.3294386,-1.0675927,"('meek', 'impulsive')",-1.3294386,-1.0675927,0.2618459
76,0.6651728,0.550393,"('anxious', 'daring')",0.6651728,0.550393,-0.1147798
77,-0.5430403,-0.58219045,"('unmotivated', 'motivated')",-0.5430403,-0.5821905,-0.0391502
78,-0.26835823,-0.30841842,"('nonresilient', 'resilient')",-0.2683582,-0.3084184,-0.0400602
79,-0.51085025,-0.36566052,"('wavering', 'unwavering')",-0.5108503,-0.3656605,0.1451898
80,-0.34207916,-0.4708514,"('dominated', 'dominating')",-0.3420792,-0.4708514,-0.1287722
81,0.18549336,0.13001013,"('submissive', 'aggressive')",0.1854934,0.1300101,-0.0554833
82,6.586804,6.6773586,"('poor', 'rich')",6.5868039,6.6773586,0.0905547
83,-0.5695565,-0.6452569,"('powerless', 'powerful')",-0.5695565,-0.6452569,-0.0757004
84,0.06749533,0.11824287,"('inferior', 'superior')",0.0674953,0.1182429,0.0507476
85,-1.1257592,-1.0883503,"('insignificant', 'prestigious')",-1.1257592,-1.0883503,0.0374089
86,0.31960446,0.14270638,"('uninfluential', 'influential')",0.3196045,0.1427064,-0.1768981
87,-0.0007795766,-0.014281742,"('unsuccessful', 'successful')",-0.0007796,-0.0142817,-0.0135021
88,-0.08563084,-0.08405772,"('low', 'eminent')",-0.0856308,-0.0840577,0.0015731
