,factor_male,factor_female,tuple,average_male,average_female,female-male
33,-0.23690966,-0.2829408,"('wrong', 'right')",-0.2369097,-0.2829408,-0.0460311
34,4.8979115,5.033118,"('mean', 'honorable')",4.8979115,5.0331178,0.1352063
35,-0.20445734,-0.38682517,"('corrupt', 'incorrupt')",-0.2044573,-0.3868252,-0.1823679
36,-0.22708632,-0.31859463,"('hostile', 'amicable')",-0.2270863,-0.3185946,-0.0915083
37,1.0591136,1.0405786,"('fake', 'genuine')",1.0591136,1.0405786,-0.018535
38,0.328933,0.3135042,"('untruthful', 'truthful')",0.328933,0.3135042,-0.0154288
39,0.08981109,0.056698103,"('exploitative', 'cooperative')",0.0898111,0.0566981,-0.033113
40,-1.9443957,-2.0655644,"('stingy', 'generous')",-1.9443957,-2.0655644,-0.1211687
41,0.053436495,-0.010929,"('unforgiving', 'forgiving')",0.0534365,-0.010929,-0.0643655
42,-3.202436,-3.1728735,"('unreliable', 'reliable')",-3.202436,-3.1728735,0.0295625
43,0.8033457,0.86686456,"('irresponsible', 'responsible')",0.8033457,0.8668646,0.0635189
44,-1.7160752,-1.6809933,"('prejudiced', 'unprejudiced')",-1.7160752,-1.6809933,0.0350819
45,-0.6529629,-0.63273084,"('incompetent', 'competent')",-0.6529629,-0.6327308,0.0202321
46,-1.4251944,-1.4332923,"('uncompetitive', 'competitive')",-1.4251944,-1.4332923,-0.0080979
47,5.13436,5.223344,"('stupid', 'smart')",5.1343598,5.2233438,0.088984
48,0.5431006,0.53877413,"('unintelligent', 'intelligent')",0.5431006,0.5387741,-0.0043265
49,0.2699397,0.3148507,"('unable', 'able')",0.2699397,0.3148507,0.044911
50,-0.103942685,-0.16413298,"('clumsy', 'skillful')",-0.1039427,-0.164133,-0.0601903
51,0.39618406,0.38786775,"('uneducated', 'educated')",0.3961841,0.3878677,-0.0083164
52,-0.33185717,-0.4322975,"('irrational', 'rational')",-0.3318572,-0.4322975,-0.1004403
53,0.20059735,0.1924494,"('uncreative', 'creative')",0.2005973,0.1924494,-0.0081479
54,1.3423306,1.4061694,"('incapable', 'capable')",1.3423306,1.4061694,0.0638388
55,0.30816233,0.3511344,"('incompetent', 'clever')",0.3081623,0.3511344,0.0429721
56,0.32176584,0.33740017,"('impractical', 'practical')",0.3217658,0.3374002,0.0156344
57,-3.3601217,-3.214859,"('unimaginative', 'imaginative')",-3.3601217,-3.214859,0.1452627
58,0.28842515,0.35105696,"('undiscriminating', 'discriminating')",0.2884251,0.351057,0.0626319
59,-0.011479092,-0.05323796,"('foolish', 'wise')",-0.0114791,-0.053238,-0.0417589
60,0.14778134,0.18806864,"('inefficient', 'efficient')",0.1477813,0.1880686,0.0402873
61,0.53880185,0.38729632,"('illogical', 'logical')",0.5388018,0.3872963,-0.1515055
62,-0.18892954,-0.099439695,"('incompetent', 'brilliant')",-0.1889295,-0.0994397,0.0894898
63,-0.21585865,-0.13246864,"('unperceptive', 'insightful')",-0.2158587,-0.1324686,0.0833901
64,-7.1322346,-7.112286,"('shy', 'confident')",-7.1322346,-7.1122861,0.0199485
65,-0.3160358,-0.34440458,"('insecure', 'secure')",-0.3160358,-0.3444046,-0.0283688
66,-0.29125902,-0.24495076,"('inactive', 'active')",-0.291259,-0.2449508,0.0463082
67,-0.09094197,-0.06370045,"('doubtful', 'determined')",-0.090942,-0.0637005,0.0272415
68,-0.8860736,-0.85965556,"('dependent', 'independent')",-0.8860736,-0.8596556,0.026418
69,-1.589976,-1.614121,"('lazy', 'industrious')",-1.589976,-1.614121,-0.024145
70,0.43804243,0.5077628,"('lethargic', 'energetic')",0.4380424,0.5077628,0.0697204
71,0.58671904,0.69025785,"('diffident', 'self-confident')",0.586719,0.6902578,0.1035388
72,0.42368037,0.47622105,"('unambitious', 'ambitious')",0.4236804,0.4762211,0.0525407
73,-2.951748,-2.9221864,"('helpless', 'self-reliant')",-2.9517479,-2.9221864,0.0295615
74,0.12722416,0.05435351,"('undedicated', 'dedicated')",0.1272242,0.0543535,-0.0728707
75,-1.1617548,-1.0241704,"('meek', 'impulsive')",-1.1617548,-1.0241704,0.1375844
76,0.25455838,0.29854473,"('anxious', 'daring')",0.2545584,0.2985447,0.0439863
77,-1.4186437,-1.2729385,"('unmotivated', 'motivated')",-1.4186437,-1.2729385,0.1457052
78,-0.5264282,-0.51221794,"('nonresilient', 'resilient')",-0.5264282,-0.5122179,0.0142103
79,0.14242135,0.13493262,"('wavering', 'unwavering')",0.1424213,0.1349326,-0.0074887
80,-0.47862732,-0.5276469,"('dominated', 'dominating')",-0.4786273,-0.5276469,-0.0490196
81,-0.41496065,-0.3053215,"('submissive', 'aggressive')",-0.4149607,-0.3053215,0.1096392
82,5.7779756,5.9801583,"('poor', 'rich')",5.7779756,5.9801583,0.2021827
83,-0.39507374,-0.39265698,"('powerless', 'powerful')",-0.3950737,-0.392657,0.0024167
84,0.5547753,0.5630549,"('inferior', 'superior')",0.5547753,0.5630549,0.0082796
85,0.19867426,0.19223876,"('insignificant', 'prestigious')",0.1986743,0.1922388,-0.0064355
86,0.2443358,0.2284824,"('uninfluential', 'influential')",0.2443358,0.2284824,-0.0158534
87,-0.3600748,-0.24295288,"('unsuccessful', 'successful')",-0.3600748,-0.2429529,0.1171219
88,0.20238207,0.28262064,"('low', 'eminent')",0.2023821,0.2826206,0.0802385
