,acid_male,acid_female,tuple,average_male,average_female,female-male
23,6.426679,6.51124,"('insincere', 'sincere')",6.4266791,6.51124,0.0845609
24,1.7892282,1.7694637,"('dishonest', 'honest')",1.7892282,1.7694637,-0.0197645
25,0.026488326,0.15748194,"('egoistic', 'altruistic')",0.0264883,0.1574819,0.1309936
26,0.53108954,0.33576822,"('hardhearted', 'benevolent')",0.5310895,0.3357682,-0.1953213
27,1.5692487,1.3819788,"('hardhearted', 'softhearted')",1.5692487,1.3819788,-0.1872699
28,1.1693108,1.0264821,"('disloyal', 'loyal')",1.1693108,1.0264821,-0.1428287
29,-0.36879027,-0.55052346,"('unfair', 'fair')",-0.3687903,-0.5505235,-0.1817332
30,1.248741,1.2198873,"('intolerant', 'tolerant')",1.248741,1.2198873,-0.0288537
31,-1.564009,-1.5240221,"('evil', 'good')",-1.564009,-1.5240221,0.0399869
32,1.278473,1.13567,"('unkind', 'kind')",1.278473,1.1356699,-0.1428031
33,-0.99293405,-0.8787524,"('wrong', 'right')",-0.992934,-0.8787524,0.1141816
34,4.1695633,4.4355993,"('mean', 'honorable')",4.1695633,4.4355993,0.266036
35,-1.3687788,-1.5678027,"('corrupt', 'incorrupt')",-1.3687788,-1.5678027,-0.1990239
36,-0.8779544,-0.9872946,"('hostile', 'amicable')",-0.8779544,-0.9872946,-0.1093402
37,0.8338612,0.76691794,"('fake', 'genuine')",0.8338612,0.7669179,-0.0669433
38,-0.29724917,-0.23295738,"('untruthful', 'truthful')",-0.2972492,-0.2329574,0.0642918
39,0.07734455,0.08293378,"('exploitative', 'cooperative')",0.0773446,0.0829338,0.0055892
40,-0.9565221,-1.0230181,"('stingy', 'generous')",-0.9565221,-1.0230181,-0.066496
41,0.36748078,0.1660522,"('unforgiving', 'forgiving')",0.3674808,0.1660522,-0.2014286
42,-1.4714687,-1.5233313,"('unreliable', 'reliable')",-1.4714687,-1.5233313,-0.0518626
43,1.646593,1.6548982,"('irresponsible', 'responsible')",1.646593,1.6548982,0.0083052
44,-1.247657,-1.3396758,"('prejudiced', 'unprejudiced')",-1.2476569,-1.3396758,-0.0920189
45,0.5363683,0.35077363,"('incompetent', 'competent')",0.5363683,0.3507736,-0.1855947
46,0.034986764,-0.03363319,"('uncompetitive', 'competitive')",0.0349868,-0.0336332,-0.06862
47,5.6673145,5.7884064,"('stupid', 'smart')",5.6673145,5.7884064,0.1210919
48,0.99491185,0.9317284,"('unintelligent', 'intelligent')",0.9949118,0.9317284,-0.0631834
49,-0.5488821,-0.36148143,"('unable', 'able')",-0.5488821,-0.3614814,0.1874007
50,-0.14447004,-0.18221793,"('clumsy', 'skillful')",-0.14447,-0.1822179,-0.0377479
51,0.3664124,0.3240108,"('uneducated', 'educated')",0.3664124,0.3240108,-0.0424016
52,-0.6526119,-0.72595096,"('irrational', 'rational')",-0.6526119,-0.725951,-0.0733391
53,0.24614407,0.24141386,"('uncreative', 'creative')",0.2461441,0.2414139,-0.0047302
54,0.9055027,1.0480558,"('incapable', 'capable')",0.9055027,1.0480558,0.1425531
55,1.0683911,1.1005929,"('incompetent', 'clever')",1.0683911,1.1005929,0.0322018
56,0.86099374,0.93077934,"('impractical', 'practical')",0.8609937,0.9307793,0.0697856
57,-1.8458911,-1.9369321,"('unimaginative', 'imaginative')",-1.8458911,-1.9369321,-0.091041
58,0.088860214,-0.049375582,"('undiscriminating', 'discriminating')",0.0888602,-0.0493756,-0.1382358
59,-0.015108284,0.06445983,"('foolish', 'wise')",-0.0151083,0.0644598,0.0795681
60,0.5641505,0.7392312,"('inefficient', 'efficient')",0.5641505,0.7392312,0.1750807
61,0.47295284,0.2651192,"('illogical', 'logical')",0.4729528,0.2651192,-0.2078336
62,1.28331,1.4135625,"('incompetent', 'brilliant')",1.2833101,1.4135625,0.1302524
63,0.99366754,1.0259179,"('unperceptive', 'insightful')",0.9936675,1.0259179,0.0322504
64,-5.601929,-5.5474434,"('shy', 'confident')",-5.6019292,-5.5474434,0.0544858
65,1.5313463,1.4341336,"('insecure', 'secure')",1.5313463,1.4341336,-0.0972127
66,-0.01732451,-0.082472324,"('inactive', 'active')",-0.0173245,-0.0824723,-0.0651478
67,-0.84952027,-0.8097373,"('doubtful', 'determined')",-0.8495203,-0.8097373,0.039783
68,-0.65685296,-0.5636981,"('dependent', 'independent')",-0.656853,-0.5636981,0.0931549
69,-2.129231,-2.0076113,"('lazy', 'industrious')",-2.129231,-2.0076113,0.1216197
70,1.9137043,1.830728,"('lethargic', 'energetic')",1.9137043,1.8307281,-0.0829762
71,0.17016052,0.34659532,"('diffident', 'self-confident')",0.1701605,0.3465953,0.1764348
72,1.033614,1.1765164,"('unambitious', 'ambitious')",1.033614,1.1765164,0.1429024
73,-2.965246,-2.8129215,"('helpless', 'self-reliant')",-2.965246,-2.8129215,0.1523245
74,0.24250743,0.16213723,"('undedicated', 'dedicated')",0.2425074,0.1621372,-0.0803702
75,-0.73676544,-0.6371657,"('meek', 'impulsive')",-0.7367654,-0.6371657,0.0995997
76,1.1978581,1.1293349,"('anxious', 'daring')",1.1978581,1.1293349,-0.0685232
77,-1.1709625,-1.1021953,"('unmotivated', 'motivated')",-1.1709625,-1.1021953,0.0687672
78,-0.30749086,-0.34210894,"('nonresilient', 'resilient')",-0.3074909,-0.3421089,-0.034618
79,0.016510792,-0.10295478,"('wavering', 'unwavering')",0.0165108,-0.1029548,-0.1194656
80,0.2213259,0.08354798,"('dominated', 'dominating')",0.2213259,0.083548,-0.1377779
81,0.52263135,0.52819324,"('submissive', 'aggressive')",0.5226313,0.5281932,0.0055619
82,6.190349,6.369061,"('poor', 'rich')",6.1903491,6.369061,0.1787119
83,-0.54950774,-0.5104876,"('powerless', 'powerful')",-0.5495077,-0.5104876,0.0390201
84,0.22753638,0.20787291,"('inferior', 'superior')",0.2275364,0.2078729,-0.0196635
85,-1.541595,-1.4803578,"('insignificant', 'prestigious')",-1.541595,-1.4803578,0.0612372
86,0.6426279,0.5824424,"('uninfluential', 'influential')",0.6426279,0.5824424,-0.0601855
87,-0.08157902,0.06799172,"('unsuccessful', 'successful')",-0.081579,0.0679917,0.1495707
88,-0.16150162,-0.10605352,"('low', 'eminent')",-0.1615016,-0.1060535,0.0554481
