,monument_male,monument_female,tuple,average_male,average_female,female-male
38,0.022965737,-0.03527102,"('untruthful', 'truthful')",0.0229657,-0.035271,-0.0582367
39,0.7573303,0.69249034,"('exploitative', 'cooperative')",0.7573303,0.6924903,-0.06484
40,-1.5576931,-1.8001822,"('stingy', 'generous')",-1.5576931,-1.8001822,-0.2424891
41,0.36414367,0.16064171,"('unforgiving', 'forgiving')",0.3641437,0.1606417,-0.203502
42,-1.8851013,-1.8446378,"('unreliable', 'reliable')",-1.8851013,-1.8446378,0.0404635
43,1.8360192,1.8883444,"('irresponsible', 'responsible')",1.8360192,1.8883444,0.0523252
44,-1.619889,-1.3850411,"('prejudiced', 'unprejudiced')",-1.619889,-1.3850411,0.2348479
45,0.49235833,0.33008507,"('incompetent', 'competent')",0.4923583,0.3300851,-0.1622732
46,-0.11964585,-0.3179078,"('uncompetitive', 'competitive')",-0.1196458,-0.3179078,-0.198262
47,5.0888987,5.301428,"('stupid', 'smart')",5.0888987,5.3014278,0.2125291
48,1.3347411,1.3029054,"('unintelligent', 'intelligent')",1.3347411,1.3029054,-0.0318357
49,-0.14253414,0.17030343,"('unable', 'able')",-0.1425341,0.1703034,0.3128375
50,-0.89290154,-0.54689854,"('clumsy', 'skillful')",-0.8929015,-0.5468985,0.346003
51,0.99232554,0.7718919,"('uneducated', 'educated')",0.9923255,0.7718919,-0.2204336
52,-1.5165815,-1.4082597,"('irrational', 'rational')",-1.5165815,-1.4082597,0.1083218
53,0.1069794,0.09977222,"('uncreative', 'creative')",0.1069794,0.0997722,-0.0072072
54,0.88178915,1.0846525,"('incapable', 'capable')",0.8817891,1.0846525,0.2028634
55,1.5670856,1.406,"('incompetent', 'clever')",1.5670856,1.406,-0.1610856
56,1.4940284,1.3437566,"('impractical', 'practical')",1.4940284,1.3437566,-0.1502718
57,-1.9990053,-2.2486415,"('unimaginative', 'imaginative')",-1.9990053,-2.2486415,-0.2496362
58,-0.17875728,-0.21882175,"('undiscriminating', 'discriminating')",-0.1787573,-0.2188217,-0.0400644
59,-0.7131273,-0.60045266,"('foolish', 'wise')",-0.7131273,-0.6004527,0.1126746
60,1.1777827,1.2031535,"('inefficient', 'efficient')",1.1777827,1.2031535,0.0253708
61,0.3942328,0.12426148,"('illogical', 'logical')",0.3942328,0.1242615,-0.2699713
62,1.2354828,1.3554897,"('incompetent', 'brilliant')",1.2354828,1.3554897,0.1200069
63,0.9913036,0.8882744,"('unperceptive', 'insightful')",0.9913036,0.8882744,-0.1030292
64,-5.6726894,-5.8817096,"('shy', 'confident')",-5.6726894,-5.8817096,-0.2090202
65,1.1979969,1.0355657,"('insecure', 'secure')",1.1979969,1.0355657,-0.1624312
66,-0.13102493,-0.2945404,"('inactive', 'active')",-0.1310249,-0.2945404,-0.1635155
67,-0.0130384695,-0.107611045,"('doubtful', 'determined')",-0.0130385,-0.107611,-0.0945725
68,-1.1767466,-1.1255865,"('dependent', 'independent')",-1.1767466,-1.1255865,0.0511601
69,-2.0802813,-1.9670422,"('lazy', 'industrious')",-2.0802813,-1.9670422,0.1132391
70,2.0179539,1.8619716,"('lethargic', 'energetic')",2.0179539,1.8619716,-0.1559823
71,-0.08295783,0.04833447,"('diffident', 'self-confident')",-0.0829578,0.0483345,0.1312923
72,1.1611432,1.2255961,"('unambitious', 'ambitious')",1.1611432,1.2255961,0.0644529
73,-4.013279,-3.7011075,"('helpless', 'self-reliant')",-4.013279,-3.7011075,0.3121715
74,0.33186305,0.4011388,"('undedicated', 'dedicated')",0.331863,0.4011388,0.0692758
75,-1.4622194,-1.2819899,"('meek', 'impulsive')",-1.4622194,-1.2819899,0.1802295
76,1.4399388,1.4019971,"('anxious', 'daring')",1.4399388,1.4019971,-0.0379417
77,-0.2453988,-0.3964175,"('unmotivated', 'motivated')",-0.2453988,-0.3964175,-0.1510187
78,-0.53072107,-0.49927357,"('nonresilient', 'resilient')",-0.5307211,-0.4992736,0.0314475
79,-0.67239547,-0.59761083,"('wavering', 'unwavering')",-0.6723955,-0.5976108,0.0747847
80,0.6966181,0.37887228,"('dominated', 'dominating')",0.6966181,0.3788723,-0.3177458
81,1.2315786,1.0683733,"('submissive', 'aggressive')",1.2315786,1.0683733,-0.1632053
82,5.558792,6.022582,"('poor', 'rich')",5.5587921,6.0225821,0.46379
83,0.10638737,-0.018055793,"('powerless', 'powerful')",0.1063874,-0.0180558,-0.1244432
84,0.32399228,0.33618605,"('inferior', 'superior')",0.3239923,0.3361861,0.0121938
85,-1.7473015,-1.5760758,"('insignificant', 'prestigious')",-1.7473015,-1.5760758,0.1712257
86,0.94026804,0.6347523,"('uninfluential', 'influential')",0.940268,0.6347523,-0.3055157
87,0.05085225,0.06832543,"('unsuccessful', 'successful')",0.0508523,0.0683254,0.0174731
88,0.21384189,0.27239868,"('low', 'eminent')",0.2138419,0.2723987,0.0585568
