,hotel_male,hotel_female,tuple,average_male,average_female,female-male
61,0.62067634,0.5986253,"('illogical', 'logical')",0.6206763,0.5986253,-0.022051
62,0.9325134,1.2181367,"('incompetent', 'brilliant')",0.9325134,1.2181367,0.2856233
63,0.8383719,0.89542514,"('unperceptive', 'insightful')",0.8383719,0.8954251,0.0570532
64,-5.13999,-5.0405936,"('shy', 'confident')",-5.1399899,-5.0405936,0.0993963
65,0.9905423,1.0775168,"('insecure', 'secure')",0.9905423,1.0775168,0.0869745
66,0.16611281,-0.008880153,"('inactive', 'active')",0.1661128,-0.0088802,-0.174993
67,-0.1372399,-0.16860697,"('doubtful', 'determined')",-0.1372399,-0.168607,-0.0313671
68,-1.0128266,-0.9382593,"('dependent', 'independent')",-1.0128266,-0.9382593,0.0745673
69,-1.7282847,-1.6655855,"('lazy', 'industrious')",-1.7282847,-1.6655855,0.0626992
70,0.8498422,0.8422226,"('lethargic', 'energetic')",0.8498422,0.8422226,-0.0076196
71,0.625184,0.84977484,"('diffident', 'self-confident')",0.625184,0.8497748,0.2245908
72,1.1435742,1.231969,"('unambitious', 'ambitious')",1.1435742,1.231969,0.0883948
73,-3.3853803,-3.1798546,"('helpless', 'self-reliant')",-3.3853803,-3.1798546,0.2055257
74,0.0057486407,0.012292221,"('undedicated', 'dedicated')",0.0057486,0.0122922,0.0065436
75,-1.276911,-1.3210478,"('meek', 'impulsive')",-1.276911,-1.3210478,-0.0441368
76,0.46355587,0.53576744,"('anxious', 'daring')",0.4635559,0.5357674,0.0722115
77,-1.1699226,-1.0715675,"('unmotivated', 'motivated')",-1.1699226,-1.0715675,0.0983551
78,-0.09203694,0.022439413,"('nonresilient', 'resilient')",-0.0920369,0.0224394,0.1144763
79,-0.21189207,-0.4391929,"('wavering', 'unwavering')",-0.2118921,-0.4391929,-0.2273008
80,-0.113156185,-0.17030688,"('dominated', 'dominating')",-0.1131562,-0.1703069,-0.0571507
81,0.37533247,0.40339398,"('submissive', 'aggressive')",0.3753325,0.403394,0.0280615
82,5.6743503,5.753127,"('poor', 'rich')",5.6743503,5.7531271,0.0787768
83,0.035165504,-0.08835235,"('powerless', 'powerful')",0.0351655,-0.0883524,-0.1235179
84,-0.49609646,-0.50688267,"('inferior', 'superior')",-0.4960965,-0.5068827,-0.0107862
85,-0.6545082,-0.76041937,"('insignificant', 'prestigious')",-0.6545082,-0.7604194,-0.1059112
86,0.5828418,0.2676375,"('uninfluential', 'influential')",0.5828418,0.2676375,-0.3152043
87,0.77232003,0.959823,"('unsuccessful', 'successful')",0.77232,0.959823,0.187503
88,-0.044254422,-0.18357627,"('low', 'eminent')",-0.0442544,-0.1835763,-0.1393219
