,moai_male,moai_female,tuple,average_male,average_female,female-male
42,-0.51276904,-0.59568906,"('unreliable', 'reliable')",-0.512769,-0.5956891,-0.0829201
43,0.66816795,0.8216258,"('irresponsible', 'responsible')",0.6681679,0.8216258,0.1534579
44,-0.8220856,-0.78366613,"('prejudiced', 'unprejudiced')",-0.8220856,-0.7836661,0.0384195
45,0.40923205,0.5542135,"('incompetent', 'competent')",0.4092321,0.5542135,0.1449814
46,0.28370246,0.46869686,"('uncompetitive', 'competitive')",0.2837025,0.4686969,0.1849944
47,2.0497692,2.0613763,"('stupid', 'smart')",2.0497692,2.0613763,0.0116071
48,0.15275422,0.25184444,"('unintelligent', 'intelligent')",0.1527542,0.2518444,0.0990902
49,-0.38942966,-0.21262951,"('unable', 'able')",-0.3894297,-0.2126295,0.1768002
50,0.23544073,0.2099671,"('clumsy', 'skillful')",0.2354407,0.2099671,-0.0254736
51,1.3635525,1.113878,"('uneducated', 'educated')",1.3635525,1.113878,-0.2496745
52,-0.80304146,-0.9294156,"('irrational', 'rational')",-0.8030415,-0.9294156,-0.1263741
53,-0.31467006,-0.32179287,"('uncreative', 'creative')",-0.3146701,-0.3217929,-0.0071228
54,0.37795767,0.42621443,"('incapable', 'capable')",0.3779577,0.4262144,0.0482567
55,0.9154518,1.1481223,"('incompetent', 'clever')",0.9154518,1.1481223,0.2326705
56,0.7422365,0.6857668,"('impractical', 'practical')",0.7422365,0.6857668,-0.0564697
57,-0.6886128,-0.78844744,"('unimaginative', 'imaginative')",-0.6886128,-0.7884474,-0.0998346
58,-0.013900716,-0.012266949,"('undiscriminating', 'discriminating')",-0.0139007,-0.0122669,0.0016338
59,0.037323233,-0.028380297,"('foolish', 'wise')",0.0373232,-0.0283803,-0.0657035
60,1.1217551,1.261663,"('inefficient', 'efficient')",1.1217551,1.261663,0.1399079
61,1.0933955,1.1197155,"('illogical', 'logical')",1.0933955,1.1197155,0.02632
62,1.5696154,1.7818784,"('incompetent', 'brilliant')",1.5696154,1.7818784,0.212263
63,1.2327548,1.3253546,"('unperceptive', 'insightful')",1.2327548,1.3253546,0.0925998
64,-1.7498659,-1.9715614,"('shy', 'confident')",-1.7498659,-1.9715614,-0.2216955
65,0.60040855,0.60176075,"('insecure', 'secure')",0.6004086,0.6017607,0.0013521
66,-0.92121595,-0.9694406,"('inactive', 'active')",-0.921216,-0.9694406,-0.0482246
67,-0.30847776,-0.39195153,"('doubtful', 'determined')",-0.3084778,-0.3919515,-0.0834737
68,-0.3830082,-0.35602087,"('dependent', 'independent')",-0.3830082,-0.3560209,0.0269873
69,-0.9180855,-0.953674,"('lazy', 'industrious')",-0.9180855,-0.953674,-0.0355885
70,1.2857139,1.260858,"('lethargic', 'energetic')",1.2857139,1.2608581,-0.0248558
71,-0.33022925,-0.2732758,"('diffident', 'self-confident')",-0.3302293,-0.2732758,0.0569535
72,0.28968468,0.45724073,"('unambitious', 'ambitious')",0.2896847,0.4572407,0.167556
73,-1.2424767,-1.2714715,"('helpless', 'self-reliant')",-1.2424767,-1.2714715,-0.0289948
74,0.6507465,0.68112123,"('undedicated', 'dedicated')",0.6507465,0.6811212,0.0303747
75,-0.53798133,-0.57992953,"('meek', 'impulsive')",-0.5379813,-0.5799295,-0.0419482
76,0.9413305,1.0232351,"('anxious', 'daring')",0.9413305,1.0232351,0.0819046
77,-0.39567327,-0.26084867,"('unmotivated', 'motivated')",-0.3956733,-0.2608487,0.1348246
78,-0.20826577,-0.111493394,"('nonresilient', 'resilient')",-0.2082658,-0.1114934,0.0967724
79,-1.0267248,-1.1375327,"('wavering', 'unwavering')",-1.0267248,-1.1375327,-0.1108079
80,0.49712682,0.52501935,"('dominated', 'dominating')",0.4971268,0.5250193,0.0278925
81,0.45600396,0.4972571,"('submissive', 'aggressive')",0.456004,0.4972571,0.0412531
82,2.8214877,2.8609717,"('poor', 'rich')",2.8214877,2.8609717,0.039484
83,-0.91899306,-0.9398662,"('powerless', 'powerful')",-0.9189931,-0.9398662,-0.0208731
84,-0.09483743,-0.084240414,"('inferior', 'superior')",-0.0948374,-0.0842404,0.010597
85,-0.3509373,-0.34110543,"('insignificant', 'prestigious')",-0.3509373,-0.3411054,0.0098319
86,0.14972003,0.18950406,"('uninfluential', 'influential')",0.14972,0.1895041,0.0397841
87,0.3485999,0.28106698,"('unsuccessful', 'successful')",0.3485999,0.281067,-0.0675329
88,-0.2475879,-0.5572552,"('low', 'eminent')",-0.2475879,-0.5572552,-0.3096673
