,welfare_male,welfare_female,tuple,average_male,average_female,female-male
25,1.1676995,1.1221939,"('egoistic', 'altruistic')",1.1676995,1.1221939,-0.0455056
26,2.8412654,2.519532,"('hardhearted', 'benevolent')",2.8412654,2.519532,-0.3217334
27,1.3456818,1.1466252,"('hardhearted', 'softhearted')",1.3456818,1.1466252,-0.1990566
28,1.4183513,1.3463192,"('disloyal', 'loyal')",1.4183513,1.3463192,-0.0720321
29,-0.68079615,-0.7734763,"('unfair', 'fair')",-0.6807961,-0.7734763,-0.0926802
30,0.9279327,0.8808471,"('intolerant', 'tolerant')",0.9279327,0.8808471,-0.0470856
31,-1.8398652,-1.630021,"('evil', 'good')",-1.8398652,-1.630021,0.2098442
32,1.436752,1.3043035,"('unkind', 'kind')",1.436752,1.3043035,-0.1324485
33,-0.19020714,-0.28733385,"('wrong', 'right')",-0.1902071,-0.2873338,-0.0971267
34,5.353956,5.593218,"('mean', 'honorable')",5.3539562,5.5932178,0.2392616
35,-0.5276241,-0.69900036,"('corrupt', 'incorrupt')",-0.5276241,-0.6990004,-0.1713763
36,-0.40698168,-0.34851846,"('hostile', 'amicable')",-0.4069817,-0.3485185,0.0584632
37,0.4170636,0.36614785,"('fake', 'genuine')",0.4170636,0.3661478,-0.0509158
38,0.90785795,0.8286506,"('untruthful', 'truthful')",0.907858,0.8286506,-0.0792074
39,-0.15928635,-0.15579048,"('exploitative', 'cooperative')",-0.1592864,-0.1557905,0.0034959
40,-2.407749,-2.5683267,"('stingy', 'generous')",-2.4077489,-2.5683267,-0.1605778
41,0.3834007,0.35877544,"('unforgiving', 'forgiving')",0.3834007,0.3587754,-0.0246253
42,-3.0609777,-2.948005,"('unreliable', 'reliable')",-3.0609777,-2.948005,0.1129727
43,1.0634948,0.97975016,"('irresponsible', 'responsible')",1.0634948,0.9797502,-0.0837446
44,-1.3811924,-1.2295969,"('prejudiced', 'unprejudiced')",-1.3811924,-1.2295969,0.1515955
45,-0.051982153,-0.0045049293,"('incompetent', 'competent')",-0.0519822,-0.0045049,0.0474773
46,-1.3263903,-1.2955815,"('uncompetitive', 'competitive')",-1.3263903,-1.2955815,0.0308088
47,5.6241374,5.7701306,"('stupid', 'smart')",5.6241374,5.7701306,0.1459932
48,0.17827162,0.14906701,"('unintelligent', 'intelligent')",0.1782716,0.149067,-0.0292046
49,-0.0072970055,0.07895806,"('unable', 'able')",-0.007297,0.0789581,0.0862551
50,-0.40324092,-0.40200713,"('clumsy', 'skillful')",-0.4032409,-0.4020071,0.0012338
51,-0.4505281,-0.44808376,"('uneducated', 'educated')",-0.4505281,-0.4480838,0.0024443
52,0.31860256,0.23793553,"('irrational', 'rational')",0.3186026,0.2379355,-0.0806671
53,0.09678948,0.06826894,"('uncreative', 'creative')",0.0967895,0.0682689,-0.0285206
54,1.093516,1.2345097,"('incapable', 'capable')",1.093516,1.2345097,0.1409937
55,-0.4370649,-0.2667223,"('incompetent', 'clever')",-0.4370649,-0.2667223,0.1703426
56,1.2049196,1.1817571,"('impractical', 'practical')",1.2049196,1.1817571,-0.0231625
57,-3.0389783,-3.0838902,"('unimaginative', 'imaginative')",-3.0389783,-3.0838902,-0.0449119
58,-0.655936,-0.5834432,"('undiscriminating', 'discriminating')",-0.655936,-0.5834432,0.0724928
59,0.59307295,0.50409806,"('foolish', 'wise')",0.593073,0.5040981,-0.0889749
60,-0.30762574,-0.1999565,"('inefficient', 'efficient')",-0.3076257,-0.1999565,0.1076692
61,-0.14771917,-0.27470946,"('illogical', 'logical')",-0.1477192,-0.2747095,-0.1269903
62,0.37277463,0.5041002,"('incompetent', 'brilliant')",0.3727746,0.5041002,0.1313256
63,0.16962743,0.16182525,"('unperceptive', 'insightful')",0.1696274,0.1618253,-0.0078021
64,-6.348654,-6.349543,"('shy', 'confident')",-6.3486538,-6.3495431,-0.0008893
65,-0.60949177,-0.4296516,"('insecure', 'secure')",-0.6094918,-0.4296516,0.1798402
66,0.16831508,0.028898299,"('inactive', 'active')",0.1683151,0.0288983,-0.1394168
67,0.06003122,0.01663096,"('doubtful', 'determined')",0.0600312,0.016631,-0.0434002
68,-1.6615565,-1.6532619,"('dependent', 'independent')",-1.6615565,-1.6532619,0.0082946
69,-1.1467705,-1.1165309,"('lazy', 'industrious')",-1.1467705,-1.1165309,0.0302396
70,0.301017,0.35551742,"('lethargic', 'energetic')",0.301017,0.3555174,0.0545004
71,0.86234415,0.8330933,"('diffident', 'self-confident')",0.8623441,0.8330933,-0.0292508
72,0.44680944,0.412482,"('unambitious', 'ambitious')",0.4468094,0.412482,-0.0343274
73,-3.8916442,-3.8769183,"('helpless', 'self-reliant')",-3.8916442,-3.8769183,0.0147259
74,-0.20968607,-0.28827092,"('undedicated', 'dedicated')",-0.2096861,-0.2882709,-0.0785848
75,-0.82343954,-0.64102644,"('meek', 'impulsive')",-0.8234395,-0.6410264,0.1824131
76,-0.9232211,-0.75803983,"('anxious', 'daring')",-0.9232211,-0.7580398,0.1651813
77,-1.2857867,-1.1715951,"('unmotivated', 'motivated')",-1.2857867,-1.1715951,0.1141916
78,-0.27815717,-0.40606502,"('nonresilient', 'resilient')",-0.2781572,-0.406065,-0.1279078
79,0.46827453,0.5173305,"('wavering', 'unwavering')",0.4682745,0.5173305,0.049056
80,-0.6261661,-0.7676122,"('dominated', 'dominating')",-0.6261661,-0.7676122,-0.1414461
81,-0.74766123,-0.60028875,"('submissive', 'aggressive')",-0.7476612,-0.6002887,0.1473725
82,5.7414956,6.1495667,"('poor', 'rich')",5.7414956,6.1495667,0.4080711
83,-0.500616,-0.5819549,"('powerless', 'powerful')",-0.500616,-0.5819549,-0.0813389
84,-0.21979801,-0.24186786,"('inferior', 'superior')",-0.219798,-0.2418679,-0.0220699
85,-0.116338685,-0.16038896,"('insignificant', 'prestigious')",-0.1163387,-0.160389,-0.0440503
86,0.028189976,-0.087449685,"('uninfluential', 'influential')",0.02819,-0.0874497,-0.1156397
87,-0.0922288,-0.09684704,"('unsuccessful', 'successful')",-0.0922288,-0.096847,-0.0046182
88,0.3199271,0.23461872,"('low', 'eminent')",0.3199271,0.2346187,-0.0853084
