,wyeth_male,wyeth_female,tuple,average_male,average_female,female-male
50,-0.27615318,-0.24235415,"('clumsy', 'skillful')",-0.2761532,-0.2423542,0.033799
51,-1.1136186,-1.1515973,"('uneducated', 'educated')",-1.1136186,-1.1515973,-0.0379787
52,0.8203776,0.8291513,"('irrational', 'rational')",0.8203776,0.8291513,0.0087737
53,-0.39163107,-0.4534829,"('uncreative', 'creative')",-0.3916311,-0.4534829,-0.0618518
54,0.064866886,0.06332825,"('incapable', 'capable')",0.0648669,0.0633283,-0.0015386
55,-1.4494909,-1.4798148,"('incompetent', 'clever')",-1.4494909,-1.4798148,-0.0303239
56,-0.5783458,-0.7611849,"('impractical', 'practical')",-0.5783458,-0.7611849,-0.1828391
57,-1.7100161,-1.9649303,"('unimaginative', 'imaginative')",-1.7100161,-1.9649303,-0.2549142
58,0.23442398,0.12176694,"('undiscriminating', 'discriminating')",0.234424,0.1217669,-0.1126571
59,0.48455852,0.5310864,"('foolish', 'wise')",0.4845585,0.5310864,0.0465279
60,-1.2534271,-1.2225873,"('inefficient', 'efficient')",-1.2534271,-1.2225873,0.0308398
61,-0.24477166,-0.41134214,"('illogical', 'logical')",-0.2447717,-0.4113421,-0.1665704
62,-0.8647815,-0.8395153,"('incompetent', 'brilliant')",-0.8647815,-0.8395153,0.0252662
63,-0.73260856,-0.7596355,"('unperceptive', 'insightful')",-0.7326086,-0.7596355,-0.0270269
64,-1.7002008,-1.7340156,"('shy', 'confident')",-1.7002008,-1.7340156,-0.0338148
65,-0.569173,-0.6392852,"('insecure', 'secure')",-0.569173,-0.6392852,-0.0701122
66,0.592831,0.49109063,"('inactive', 'active')",0.592831,0.4910906,-0.1017404
67,-0.4556421,-0.37284312,"('doubtful', 'determined')",-0.4556421,-0.3728431,0.082799
68,-0.86362714,-0.85552275,"('dependent', 'independent')",-0.8636271,-0.8555228,0.0081043
69,1.3679485,1.5348089,"('lazy', 'industrious')",1.3679485,1.5348089,0.1668604
70,-1.6288835,-1.7220151,"('lethargic', 'energetic')",-1.6288835,-1.7220151,-0.0931316
71,0.31513017,0.28335226,"('diffident', 'self-confident')",0.3151302,0.2833523,-0.0317779
72,-0.44156635,-0.41492707,"('unambitious', 'ambitious')",-0.4415663,-0.4149271,0.0266392
73,-0.026394304,-0.045327693,"('helpless', 'self-reliant')",-0.0263943,-0.0453277,-0.0189334
74,-0.46666738,-0.58647484,"('undedicated', 'dedicated')",-0.4666674,-0.5864748,-0.1198074
75,0.5755298,0.5769425,"('meek', 'impulsive')",0.5755298,0.5769425,0.0014127
76,-0.6437182,-0.6440165,"('anxious', 'daring')",-0.6437182,-0.6440165,-0.0002983
77,-1.9014437,-1.7576935,"('unmotivated', 'motivated')",-1.9014437,-1.7576935,0.1437502
78,-0.74585134,-0.715734,"('nonresilient', 'resilient')",-0.7458513,-0.715734,0.0301173
79,0.40789038,0.4258448,"('wavering', 'unwavering')",0.4078904,0.4258448,0.0179544
80,-0.5034907,-0.6717606,"('dominated', 'dominating')",-0.5034907,-0.6717606,-0.1682699
81,-1.9379152,-1.8715343,"('submissive', 'aggressive')",-1.9379152,-1.8715343,0.0663809
82,0.3885769,0.37809956,"('poor', 'rich')",0.3885769,0.3780996,-0.0104773
83,-0.22720113,-0.32369244,"('powerless', 'powerful')",-0.2272011,-0.3236924,-0.0964913
84,-0.24657026,-0.27101147,"('inferior', 'superior')",-0.2465703,-0.2710115,-0.0244412
85,1.3472705,1.4383016,"('insignificant', 'prestigious')",1.3472705,1.4383016,0.0910311
86,-1.3972836,-1.4727893,"('uninfluential', 'influential')",-1.3972836,-1.4727893,-0.0755057
87,0.7289592,0.5755353,"('unsuccessful', 'successful')",0.7289592,0.5755353,-0.1534239
88,-0.6904759,-0.67954016,"('low', 'eminent')",-0.6904759,-0.6795402,0.0109357
