,laugh_male,laugh_female,tuple,average_male,average_female,female-male
49,-0.56533784,-0.359964,"('unable', 'able')",-0.5653378,-0.359964,0.2053738
50,-0.48700407,-0.38476196,"('clumsy', 'skillful')",-0.4870041,-0.384762,0.1022421
51,0.8393392,0.935956,"('uneducated', 'educated')",0.8393392,0.935956,0.0966168
52,-0.5779651,-0.7232663,"('irrational', 'rational')",-0.5779651,-0.7232663,-0.1453012
53,-0.27511102,-0.31303075,"('uncreative', 'creative')",-0.275111,-0.3130307,-0.0379197
54,0.49545127,0.7193204,"('incapable', 'capable')",0.4954513,0.7193204,0.2238691
55,1.1962308,1.3842891,"('incompetent', 'clever')",1.1962308,1.3842891,0.1880583
56,0.6155453,0.76451105,"('impractical', 'practical')",0.6155453,0.764511,0.1489657
57,-1.3265264,-1.5778487,"('unimaginative', 'imaginative')",-1.3265264,-1.5778487,-0.2513223
58,0.39503467,0.2903663,"('undiscriminating', 'discriminating')",0.3950347,0.2903663,-0.1046684
59,-0.24697995,-0.15162419,"('foolish', 'wise')",-0.24698,-0.1516242,0.0953558
60,0.6415841,1.0135564,"('inefficient', 'efficient')",0.6415841,1.0135564,0.3719723
61,0.26436388,0.15247625,"('illogical', 'logical')",0.2643639,0.1524763,-0.1118876
62,0.82493293,1.2652258,"('incompetent', 'brilliant')",0.8249329,1.2652258,0.4402929
63,0.25640258,0.54515034,"('unperceptive', 'insightful')",0.2564026,0.5451503,0.2887477
64,-5.266596,-5.225469,"('shy', 'confident')",-5.2665958,-5.2254691,0.0411267
65,0.8522652,1.1994698,"('insecure', 'secure')",0.8522652,1.1994698,0.3472046
66,-0.08429757,-0.36034155,"('inactive', 'active')",-0.0842976,-0.3603415,-0.2760439
67,-0.78311396,-0.78748864,"('doubtful', 'determined')",-0.783114,-0.7874886,-0.0043746
68,-0.8148238,-0.6131472,"('dependent', 'independent')",-0.8148238,-0.6131472,0.2016766
69,-2.2045302,-2.3153718,"('lazy', 'industrious')",-2.2045302,-2.3153718,-0.1108416
70,2.0671782,2.1324148,"('lethargic', 'energetic')",2.0671782,2.1324148,0.0652366
71,0.06168847,0.13890623,"('diffident', 'self-confident')",0.0616885,0.1389062,0.0772177
72,0.9201396,1.223291,"('unambitious', 'ambitious')",0.9201396,1.223291,0.3031514
73,-2.5858934,-2.5728083,"('helpless', 'self-reliant')",-2.5858934,-2.5728083,0.0130851
74,0.40026203,0.23704095,"('undedicated', 'dedicated')",0.400262,0.237041,-0.163221
75,-0.6721975,-0.7080481,"('meek', 'impulsive')",-0.6721975,-0.7080481,-0.0358506
76,0.8124111,0.911305,"('anxious', 'daring')",0.8124111,0.911305,0.0988939
77,-1.3919165,-1.2061293,"('unmotivated', 'motivated')",-1.3919165,-1.2061293,0.1857872
78,-1.1306,-1.1144696,"('nonresilient', 'resilient')",-1.1306,-1.1144696,0.0161304
79,-0.49520937,-0.5270817,"('wavering', 'unwavering')",-0.4952094,-0.5270817,-0.0318723
80,0.5378497,0.46936527,"('dominated', 'dominating')",0.5378497,0.4693653,-0.0684844
81,0.58756155,0.7402947,"('submissive', 'aggressive')",0.5875615,0.7402947,0.1527332
82,5.6653385,6.039151,"('poor', 'rich')",5.6653385,6.0391512,0.3738127
83,-0.17408368,-0.23000889,"('powerless', 'powerful')",-0.1740837,-0.2300089,-0.0559252
84,0.3309909,0.3453623,"('inferior', 'superior')",0.3309909,0.3453623,0.0143714
85,-1.7071557,-1.863638,"('insignificant', 'prestigious')",-1.7071557,-1.863638,-0.1564823
86,0.83214897,0.78268003,"('uninfluential', 'influential')",0.832149,0.78268,-0.049469
87,-0.22246943,0.030320637,"('unsuccessful', 'successful')",-0.2224694,0.0303206,0.25279
88,-0.030968282,-0.018312348,"('low', 'eminent')",-0.0309683,-0.0183123,0.012656
