,jeweller_male,jeweller_female,tuple,average_male,average_female,female-male
60,1.273816,1.3300289,"('inefficient', 'efficient')",1.273816,1.3300289,0.0562129
61,-0.16933063,-0.29572582,"('illogical', 'logical')",-0.1693306,-0.2957258,-0.1263952
62,0.3938763,0.41737115,"('incompetent', 'brilliant')",0.3938763,0.4173712,0.0234949
63,0.32234508,0.42241615,"('unperceptive', 'insightful')",0.3223451,0.4224162,0.1000711
64,-3.0457306,-3.0501626,"('shy', 'confident')",-3.0457306,-3.0501626,-0.004432
65,0.19926096,0.13459973,"('insecure', 'secure')",0.199261,0.1345997,-0.0646613
66,-0.047711946,-0.06278318,"('inactive', 'active')",-0.0477119,-0.0627832,-0.0150713
67,0.43943343,0.463369,"('doubtful', 'determined')",0.4394334,0.463369,0.0239356
68,-0.9420075,-0.9286464,"('dependent', 'independent')",-0.9420075,-0.9286464,0.0133611
69,-0.33983076,-0.32573777,"('lazy', 'industrious')",-0.3398308,-0.3257378,0.014093
70,0.3959555,0.3740072,"('lethargic', 'energetic')",0.3959555,0.3740072,-0.0219483
71,0.51370585,0.5415825,"('diffident', 'self-confident')",0.5137058,0.5415825,0.0278767
72,0.45034212,0.3514325,"('unambitious', 'ambitious')",0.4503421,0.3514325,-0.0989096
73,-1.6526264,-1.6402966,"('helpless', 'self-reliant')",-1.6526264,-1.6402966,0.0123298
74,0.6542336,0.6666952,"('undedicated', 'dedicated')",0.6542336,0.6666952,0.0124616
75,-0.7660483,-0.70548797,"('meek', 'impulsive')",-0.7660483,-0.705488,0.0605603
76,0.61065584,0.63161176,"('anxious', 'daring')",0.6106558,0.6316118,0.020956
77,-0.28728667,-0.086336,"('unmotivated', 'motivated')",-0.2872867,-0.086336,0.2009507
78,0.17990027,0.33923504,"('nonresilient', 'resilient')",0.1799003,0.339235,0.1593347
79,-0.3273088,-0.2941447,"('wavering', 'unwavering')",-0.3273088,-0.2941447,0.0331641
80,0.10987601,0.068359785,"('dominated', 'dominating')",0.109876,0.0683598,-0.0415162
81,0.053160403,0.0880712,"('submissive', 'aggressive')",0.0531604,0.0880712,0.0349108
82,3.2476547,3.319274,"('poor', 'rich')",3.2476547,3.3192739,0.0716192
83,-0.06782824,-0.08254062,"('powerless', 'powerful')",-0.0678282,-0.0825406,-0.0147124
84,-0.09639288,-0.11944792,"('inferior', 'superior')",-0.0963929,-0.1194479,-0.023055
85,-0.5883601,-0.5759789,"('insignificant', 'prestigious')",-0.5883601,-0.5759789,0.0123812
86,0.16989246,0.13990037,"('uninfluential', 'influential')",0.1698925,0.1399004,-0.0299921
87,0.84756273,0.93405426,"('unsuccessful', 'successful')",0.8475627,0.9340543,0.0864916
88,-0.27831343,-0.265441,"('low', 'eminent')",-0.2783134,-0.265441,0.0128724
