,gauge_male,gauge_female,tuple,average_male,average_female,female-male
48,0.66781795,0.63723254,"('unintelligent', 'intelligent')",0.667818,0.6372325,-0.0305855
49,0.005582299,0.33574176,"('unable', 'able')",0.0055823,0.3357418,0.3301595
50,-0.25378948,-0.23871079,"('clumsy', 'skillful')",-0.2537895,-0.2387108,0.0150787
51,0.6197023,0.56051224,"('uneducated', 'educated')",0.6197023,0.5605122,-0.0591901
52,-0.50476575,-0.6393251,"('irrational', 'rational')",-0.5047657,-0.6393251,-0.1345594
53,-0.1510139,-0.047551736,"('uncreative', 'creative')",-0.1510139,-0.0475517,0.1034622
54,1.0746522,1.3400164,"('incapable', 'capable')",1.0746522,1.3400164,0.2653642
55,0.8290882,0.96584964,"('incompetent', 'clever')",0.8290882,0.9658496,0.1367614
56,1.3606579,1.1287191,"('impractical', 'practical')",1.3606579,1.1287191,-0.2319388
57,-2.8042047,-2.7487442,"('unimaginative', 'imaginative')",-2.8042047,-2.7487442,0.0554605
58,-0.10016018,-0.14475891,"('undiscriminating', 'discriminating')",-0.1001602,-0.1447589,-0.0445987
59,0.20974104,0.2118762,"('foolish', 'wise')",0.209741,0.2118762,0.0021352
60,0.6349414,0.91845644,"('inefficient', 'efficient')",0.6349414,0.9184564,0.283515
61,0.05793023,0.0026448108,"('illogical', 'logical')",0.0579302,0.0026448,-0.0552854
62,1.3698641,1.5936123,"('incompetent', 'brilliant')",1.3698641,1.5936123,0.2237482
63,0.48342258,0.71466535,"('unperceptive', 'insightful')",0.4834226,0.7146654,0.2312428
64,-6.086161,-5.9797487,"('shy', 'confident')",-6.0861611,-5.9797487,0.1064124
65,0.1152786,0.32479432,"('insecure', 'secure')",0.1152786,0.3247943,0.2095157
66,-0.22097436,-0.29537672,"('inactive', 'active')",-0.2209744,-0.2953767,-0.0744023
67,-0.013551079,-0.17693071,"('doubtful', 'determined')",-0.0135511,-0.1769307,-0.1633796
68,-1.2710671,-0.78103024,"('dependent', 'independent')",-1.2710671,-0.7810302,0.4900369
69,-1.8932961,-1.9489638,"('lazy', 'industrious')",-1.8932961,-1.9489638,-0.0556677
70,1.4855549,1.5305687,"('lethargic', 'energetic')",1.4855549,1.5305687,0.0450138
71,0.6561368,0.63796407,"('diffident', 'self-confident')",0.6561368,0.6379641,-0.0181727
72,0.8686563,0.9524849,"('unambitious', 'ambitious')",0.8686563,0.9524849,0.0838286
73,-3.2171082,-3.0767736,"('helpless', 'self-reliant')",-3.2171082,-3.0767736,0.1403346
74,0.4301653,0.16766596,"('undedicated', 'dedicated')",0.4301653,0.167666,-0.2624993
75,-1.1302179,-0.9192192,"('meek', 'impulsive')",-1.1302179,-0.9192192,0.2109987
76,0.5609628,0.71187305,"('anxious', 'daring')",0.5609628,0.7118731,0.1509103
77,-1.3988742,-1.1835452,"('unmotivated', 'motivated')",-1.3988742,-1.1835452,0.215329
78,-0.73935145,-0.72811604,"('nonresilient', 'resilient')",-0.7393515,-0.728116,0.0112355
79,-0.531789,-0.47916374,"('wavering', 'unwavering')",-0.531789,-0.4791637,0.0526253
80,0.15137976,-0.15605636,"('dominated', 'dominating')",0.1513798,-0.1560564,-0.3074362
81,0.2331665,0.30184305,"('submissive', 'aggressive')",0.2331665,0.301843,0.0686765
82,6.969546,7.2892246,"('poor', 'rich')",6.9695458,7.2892246,0.3196788
83,-0.27631837,-0.3894529,"('powerless', 'powerful')",-0.2763184,-0.3894529,-0.1131345
84,0.34719878,0.30766708,"('inferior', 'superior')",0.3471988,0.3076671,-0.0395317
85,-1.2304206,-1.3683003,"('insignificant', 'prestigious')",-1.2304206,-1.3683003,-0.1378797
86,0.91035706,0.83327675,"('uninfluential', 'influential')",0.9103571,0.8332767,-0.0770804
87,0.52249146,0.42867973,"('unsuccessful', 'successful')",0.5224915,0.4286797,-0.0938118
88,0.5623832,0.3168548,"('low', 'eminent')",0.5623832,0.3168548,-0.2455284
