,shape_male,shape_female,tuple,average_male,average_female,female-male
51,0.72749054,0.61774045,"('uneducated', 'educated')",0.7274905,0.6177405,-0.10975
52,-0.9496386,-0.9374683,"('irrational', 'rational')",-0.9496386,-0.9374683,0.0121703
53,0.26075688,0.2513805,"('uncreative', 'creative')",0.2607569,0.2513805,-0.0093764
54,0.89360017,1.0664521,"('incapable', 'capable')",0.8936002,1.0664521,0.1728519
55,1.386435,1.3116505,"('incompetent', 'clever')",1.386435,1.3116505,-0.0747845
56,1.0202141,0.9796323,"('impractical', 'practical')",1.0202141,0.9796323,-0.0405818
57,-1.9234363,-2.1503437,"('unimaginative', 'imaginative')",-1.9234363,-2.1503437,-0.2269074
58,0.029100273,-0.11826796,"('undiscriminating', 'discriminating')",0.0291003,-0.118268,-0.1473683
59,-0.32626233,-0.18215312,"('foolish', 'wise')",-0.3262623,-0.1821531,0.1441092
60,0.97709054,0.95832354,"('inefficient', 'efficient')",0.9770905,0.9583235,-0.018767
61,0.62796074,0.36960322,"('illogical', 'logical')",0.6279607,0.3696032,-0.2583575
62,1.7507086,1.763194,"('incompetent', 'brilliant')",1.7507086,1.763194,0.0124854
63,1.2197291,1.1366512,"('unperceptive', 'insightful')",1.2197291,1.1366512,-0.0830779
64,-5.7891994,-5.8562946,"('shy', 'confident')",-5.7891994,-5.8562946,-0.0670952
65,1.6175611,1.405025,"('insecure', 'secure')",1.6175611,1.405025,-0.2125361
66,-0.012366738,-0.08036754,"('inactive', 'active')",-0.0123667,-0.0803675,-0.0680008
67,-0.6858326,-0.5829664,"('doubtful', 'determined')",-0.6858326,-0.5829664,0.1028662
68,-0.42978266,-0.3663045,"('dependent', 'independent')",-0.4297827,-0.3663045,0.0634782
69,-2.2164059,-2.04065,"('lazy', 'industrious')",-2.2164059,-2.0406499,0.175756
70,2.4679163,2.2183938,"('lethargic', 'energetic')",2.4679163,2.2183938,-0.2495225
71,0.1759237,0.376997,"('diffident', 'self-confident')",0.1759237,0.376997,0.2010733
72,1.2087716,1.2472535,"('unambitious', 'ambitious')",1.2087716,1.2472535,0.0384819
73,-3.241986,-3.034909,"('helpless', 'self-reliant')",-3.241986,-3.034909,0.207077
74,0.2523544,0.099629015,"('undedicated', 'dedicated')",0.2523544,0.099629,-0.1527254
75,-0.88350815,-0.77291286,"('meek', 'impulsive')",-0.8835081,-0.7729129,0.1105952
76,1.4554781,1.3070922,"('anxious', 'daring')",1.4554781,1.3070922,-0.1483859
77,-0.9961635,-1.0255271,"('unmotivated', 'motivated')",-0.9961635,-1.0255271,-0.0293636
78,-0.3236535,-0.39208338,"('nonresilient', 'resilient')",-0.3236535,-0.3920834,-0.0684299
79,-0.45689416,-0.45913473,"('wavering', 'unwavering')",-0.4568942,-0.4591347,-0.0022405
80,0.62116337,0.37987983,"('dominated', 'dominating')",0.6211634,0.3798798,-0.2412836
81,1.0585319,0.8822284,"('submissive', 'aggressive')",1.0585319,0.8822284,-0.1763035
82,6.4528475,6.637608,"('poor', 'rich')",6.4528475,6.6376081,0.1847606
83,-0.2862231,-0.29004693,"('powerless', 'powerful')",-0.2862231,-0.2900469,-0.0038238
84,-0.031319715,0.003266044,"('inferior', 'superior')",-0.0313197,0.003266,0.0345857
85,-1.9983572,-1.869813,"('insignificant', 'prestigious')",-1.9983572,-1.869813,0.1285442
86,0.9477734,0.82855314,"('uninfluential', 'influential')",0.9477734,0.8285531,-0.1192203
87,-0.025084436,0.10678468,"('unsuccessful', 'successful')",-0.0250844,0.1067847,0.1318691
88,-0.047866378,-0.02143674,"('low', 'eminent')",-0.0478664,-0.0214367,0.0264297
