,plagiarism_male,plagiarism_female,tuple,average_male,average_female,female-male
40,-1.9158566,-2.0008712,"('stingy', 'generous')",-1.9158566,-2.0008712,-0.0850146
41,-1.3061635,-1.3500335,"('unforgiving', 'forgiving')",-1.3061635,-1.3500335,-0.04387
42,0.24438897,0.26136088,"('unreliable', 'reliable')",0.244389,0.2613609,0.0169719
43,-1.2881832,-1.3773347,"('irresponsible', 'responsible')",-1.2881832,-1.3773347,-0.0891515
44,-0.12923852,-0.07341179,"('prejudiced', 'unprejudiced')",-0.1292385,-0.0734118,0.0558267
45,-2.0586529,-2.065254,"('incompetent', 'competent')",-2.0586529,-2.065254,-0.0066011
46,-1.8137943,-1.9153824,"('uncompetitive', 'competitive')",-1.8137943,-1.9153824,-0.1015881
47,0.68174964,0.7262665,"('stupid', 'smart')",0.6817496,0.7262665,0.0445169
48,-1.4976221,-1.5564442,"('unintelligent', 'intelligent')",-1.4976221,-1.5564442,-0.0588221
49,-0.87384266,-0.78308403,"('unable', 'able')",-0.8738427,-0.783084,0.0907587
50,-0.9526657,-0.9119223,"('clumsy', 'skillful')",-0.9526657,-0.9119223,0.0407434
51,-0.5427593,-0.5833035,"('uneducated', 'educated')",-0.5427593,-0.5833035,-0.0405442
52,-0.93897694,-1.0108752,"('irrational', 'rational')",-0.9389769,-1.0108752,-0.0718983
53,-1.24582,-1.332708,"('uncreative', 'creative')",-1.24582,-1.332708,-0.086888
54,-0.5172102,-0.56935155,"('incapable', 'capable')",-0.5172102,-0.5693516,-0.0521414
55,-1.4698373,-1.5078362,"('incompetent', 'clever')",-1.4698373,-1.5078362,-0.0379989
56,0.1722926,0.13257617,"('impractical', 'practical')",0.1722926,0.1325762,-0.0397164
57,-1.6190087,-1.6564921,"('unimaginative', 'imaginative')",-1.6190087,-1.6564921,-0.0374834
58,0.9197218,0.84759235,"('undiscriminating', 'discriminating')",0.9197218,0.8475924,-0.0721294
59,-1.0060291,-0.9706344,"('foolish', 'wise')",-1.0060291,-0.9706344,0.0353947
60,-0.9455459,-0.998601,"('inefficient', 'efficient')",-0.9455459,-0.998601,-0.0530551
61,-0.9883421,-1.1343892,"('illogical', 'logical')",-0.9883421,-1.1343892,-0.1460471
62,-1.3056536,-1.298408,"('incompetent', 'brilliant')",-1.3056536,-1.298408,0.0072456
63,-1.0977974,-1.1507711,"('unperceptive', 'insightful')",-1.0977974,-1.1507711,-0.0529737
64,-1.8350809,-1.8617917,"('shy', 'confident')",-1.8350809,-1.8617917,-0.0267108
65,-1.2658494,-1.3453534,"('insecure', 'secure')",-1.2658494,-1.3453534,-0.079504
66,-0.43064037,-0.46942654,"('inactive', 'active')",-0.4306404,-0.4694265,-0.0387861
67,0.20376995,0.22987074,"('doubtful', 'determined')",0.20377,0.2298707,0.0261007
68,-0.44362596,-0.46901777,"('dependent', 'independent')",-0.443626,-0.4690178,-0.0253918
69,-0.47559455,-0.38456357,"('lazy', 'industrious')",-0.4755946,-0.3845636,0.091031
70,-0.492808,-0.5499438,"('lethargic', 'energetic')",-0.492808,-0.5499438,-0.0571358
71,-0.72656053,-0.705345,"('diffident', 'self-confident')",-0.7265605,-0.705345,0.0212155
72,-1.5365844,-1.5212427,"('unambitious', 'ambitious')",-1.5365844,-1.5212427,0.0153417
73,0.10473736,0.12774049,"('helpless', 'self-reliant')",0.1047374,0.1277405,0.0230031
74,-0.5923704,-0.6486513,"('undedicated', 'dedicated')",-0.5923704,-0.6486513,-0.0562809
75,0.12216487,0.32810774,"('meek', 'impulsive')",0.1221649,0.3281077,0.2059428
76,0.3415503,0.31990883,"('anxious', 'daring')",0.3415503,0.3199088,-0.0216415
77,-0.6475915,-0.6539441,"('unmotivated', 'motivated')",-0.6475915,-0.6539441,-0.0063526
78,-0.73697704,-0.7752747,"('nonresilient', 'resilient')",-0.736977,-0.7752747,-0.0382977
79,-0.027543548,0.030993287,"('wavering', 'unwavering')",-0.0275435,0.0309933,0.0585368
80,-0.053462528,-0.12106977,"('dominated', 'dominating')",-0.0534625,-0.1210698,-0.0676073
81,0.37999386,0.39876854,"('submissive', 'aggressive')",0.3799939,0.3987685,0.0187746
82,0.8342907,0.88494503,"('poor', 'rich')",0.8342907,0.884945,0.0506543
83,-0.07116863,-0.13450065,"('powerless', 'powerful')",-0.0711686,-0.1345007,-0.0633321
84,0.630061,0.54735595,"('inferior', 'superior')",0.630061,0.5473559,-0.0827051
85,0.7431726,0.70712763,"('insignificant', 'prestigious')",0.7431726,0.7071276,-0.036045
86,-1.2745774,-1.3921233,"('uninfluential', 'influential')",-1.2745774,-1.3921233,-0.1175459
87,-0.7095855,-0.68455493,"('unsuccessful', 'successful')",-0.7095855,-0.6845549,0.0250306
88,0.48294544,0.48720866,"('low', 'eminent')",0.4829454,0.4872087,0.0042633
