,bust_male,bust_female,tuple,average_male,average_female,female-male
37,0.9092436,0.9354437,"('fake', 'genuine')",0.9092436,0.9354437,0.0262001
38,-0.5255354,-0.37981147,"('untruthful', 'truthful')",-0.5255354,-0.3798115,0.1457239
39,-0.0362336,0.035423446,"('exploitative', 'cooperative')",-0.0362336,0.0354234,0.071657
40,-1.1407064,-1.3607843,"('stingy', 'generous')",-1.1407064,-1.3607843,-0.2200779
41,0.31118557,0.3257833,"('unforgiving', 'forgiving')",0.3111856,0.3257833,0.0145977
42,-1.7302666,-1.7429391,"('unreliable', 'reliable')",-1.7302666,-1.7429391,-0.0126725
43,0.9416947,1.0922949,"('irresponsible', 'responsible')",0.9416947,1.0922949,0.1506002
44,-0.77543104,-0.8102526,"('prejudiced', 'unprejudiced')",-0.775431,-0.8102526,-0.0348216
45,0.12348516,0.040899888,"('incompetent', 'competent')",0.1234852,0.0408999,-0.0825853
46,-0.4901375,-0.4202108,"('uncompetitive', 'competitive')",-0.4901375,-0.4202108,0.0699267
47,4.6100154,4.7951355,"('stupid', 'smart')",4.6100154,4.7951355,0.1851201
48,0.15746957,0.19742964,"('unintelligent', 'intelligent')",0.1574696,0.1974296,0.03996
49,0.22541633,0.3850979,"('unable', 'able')",0.2254163,0.3850979,0.1596816
50,-0.17041904,-0.20513484,"('clumsy', 'skillful')",-0.170419,-0.2051348,-0.0347158
51,0.11685619,0.10979262,"('uneducated', 'educated')",0.1168562,0.1097926,-0.0070636
52,-0.37747315,-0.51596904,"('irrational', 'rational')",-0.3774731,-0.515969,-0.1384959
53,0.3812733,0.35605094,"('uncreative', 'creative')",0.3812733,0.3560509,-0.0252224
54,1.1832311,1.3256907,"('incapable', 'capable')",1.1832311,1.3256907,0.1424596
55,0.41677812,0.4951584,"('incompetent', 'clever')",0.4167781,0.4951584,0.0783803
56,0.13079296,0.19542144,"('impractical', 'practical')",0.130793,0.1954214,0.0646284
57,-2.208247,-2.2240229,"('unimaginative', 'imaginative')",-2.2082469,-2.2240229,-0.015776
58,0.33141208,0.28155297,"('undiscriminating', 'discriminating')",0.3314121,0.281553,-0.0498591
59,0.012422632,0.072142474,"('foolish', 'wise')",0.0124226,0.0721425,0.0597199
60,-0.022471398,0.23384413,"('inefficient', 'efficient')",-0.0224714,0.2338441,0.2563155
61,0.07190786,-0.012239937,"('illogical', 'logical')",0.0719079,-0.0122399,-0.0841478
62,0.5488134,0.6763778,"('incompetent', 'brilliant')",0.5488134,0.6763778,0.1275644
63,0.16038537,0.27821514,"('unperceptive', 'insightful')",0.1603854,0.2782151,0.1178297
64,-5.999342,-5.946832,"('shy', 'confident')",-5.999342,-5.9468322,0.0525098
65,0.2724202,0.3678228,"('insecure', 'secure')",0.2724202,0.3678228,0.0954026
66,0.13769132,0.0019282214,"('inactive', 'active')",0.1376913,0.0019282,-0.1357631
67,-0.8814629,-0.75117284,"('doubtful', 'determined')",-0.8814629,-0.7511728,0.1302901
68,-0.8076845,-0.7345975,"('dependent', 'independent')",-0.8076845,-0.7345975,0.073087
69,-1.7206577,-1.7593881,"('lazy', 'industrious')",-1.7206577,-1.7593881,-0.0387304
70,1.3219262,1.2813066,"('lethargic', 'energetic')",1.3219262,1.2813066,-0.0406196
71,0.63045985,0.6114584,"('diffident', 'self-confident')",0.6304598,0.6114584,-0.0190014
72,0.6123784,0.77404624,"('unambitious', 'ambitious')",0.6123784,0.7740462,0.1616678
73,-2.6798465,-2.6966739,"('helpless', 'self-reliant')",-2.6798465,-2.6966739,-0.0168274
74,0.21796146,0.124629036,"('undedicated', 'dedicated')",0.2179615,0.124629,-0.0933325
75,-0.44992203,-0.4221463,"('meek', 'impulsive')",-0.449922,-0.4221463,0.0277757
76,0.6950453,0.7300309,"('anxious', 'daring')",0.6950453,0.7300309,0.0349856
77,-1.7093564,-1.4619737,"('unmotivated', 'motivated')",-1.7093564,-1.4619737,0.2473827
78,-0.79046977,-0.79677486,"('nonresilient', 'resilient')",-0.7904698,-0.7967749,-0.0063051
79,-0.17444022,-0.1890873,"('wavering', 'unwavering')",-0.1744402,-0.1890873,-0.0146471
80,-0.57334226,-0.63881814,"('dominated', 'dominating')",-0.5733423,-0.6388181,-0.0654758
81,-0.30462846,-0.2018722,"('submissive', 'aggressive')",-0.3046285,-0.2018722,0.1027563
82,6.334804,6.404226,"('poor', 'rich')",6.3348041,6.4042258,0.0694217
83,-0.5779071,-0.516304,"('powerless', 'powerful')",-0.5779071,-0.516304,0.0616031
84,0.24504077,0.26197043,"('inferior', 'superior')",0.2450408,0.2619704,0.0169296
85,-0.6179128,-0.74105054,"('insignificant', 'prestigious')",-0.6179128,-0.7410505,-0.1231377
86,0.3655503,0.3830863,"('uninfluential', 'influential')",0.3655503,0.3830863,0.017536
87,-0.18612598,-0.1635072,"('unsuccessful', 'successful')",-0.186126,-0.1635072,0.0226188
88,0.036664862,0.067106284,"('low', 'eminent')",0.0366649,0.0671063,0.0304414
