,difficulty_male,difficulty_female,tuple,average_male,average_female,female-male
49,0.20373566,0.40947875,"('unable', 'able')",0.2037357,0.4094788,0.2057431
50,-0.04403478,0.07684352,"('clumsy', 'skillful')",-0.0440348,0.0768435,0.1208783
51,1.4068737,1.3551295,"('uneducated', 'educated')",1.4068737,1.3551295,-0.0517442
52,-0.46361583,-0.3600627,"('irrational', 'rational')",-0.4636158,-0.3600627,0.1035531
53,-0.13212602,-0.04748198,"('uncreative', 'creative')",-0.132126,-0.047482,0.084644
54,1.075651,1.4673195,"('incapable', 'capable')",1.075651,1.4673195,0.3916685
55,1.7077672,1.6702518,"('incompetent', 'clever')",1.7077672,1.6702518,-0.0375154
56,0.7133794,0.83262044,"('impractical', 'practical')",0.7133794,0.8326204,0.119241
57,-1.9945415,-2.059116,"('unimaginative', 'imaginative')",-1.9945415,-2.0591159,-0.0645744
58,0.16974506,0.06587519,"('undiscriminating', 'discriminating')",0.1697451,0.0658752,-0.1038699
59,-0.10136771,0.047510553,"('foolish', 'wise')",-0.1013677,0.0475106,0.1488783
60,0.93344545,0.88496053,"('inefficient', 'efficient')",0.9334455,0.8849605,-0.048485
61,0.48356357,0.43443662,"('illogical', 'logical')",0.4835636,0.4344366,-0.049127
62,1.7753965,1.9773617,"('incompetent', 'brilliant')",1.7753965,1.9773617,0.2019652
63,1.0264035,1.2956713,"('unperceptive', 'insightful')",1.0264035,1.2956713,0.2692678
64,-5.80636,-5.651532,"('shy', 'confident')",-5.8063598,-5.6515322,0.1548276
65,0.8278028,0.82287174,"('insecure', 'secure')",0.8278028,0.8228717,-0.0049311
66,-0.51000863,-0.36865374,"('inactive', 'active')",-0.5100086,-0.3686537,0.1413549
67,-1.0077817,-1.045995,"('doubtful', 'determined')",-1.0077817,-1.045995,-0.0382133
68,-0.33396164,-0.21877995,"('dependent', 'independent')",-0.3339616,-0.21878,0.1151816
69,-2.3426251,-2.168744,"('lazy', 'industrious')",-2.3426251,-2.1687441,0.173881
70,2.0664885,2.1068008,"('lethargic', 'energetic')",2.0664885,2.1068008,0.0403123
71,0.36446866,0.6858261,"('diffident', 'self-confident')",0.3644687,0.6858261,0.3213574
72,1.1896816,1.3219892,"('unambitious', 'ambitious')",1.1896816,1.3219892,0.1323076
73,-2.5061786,-2.4527414,"('helpless', 'self-reliant')",-2.5061786,-2.4527414,0.0534372
74,0.5713177,0.47427228,"('undedicated', 'dedicated')",0.5713177,0.4742723,-0.0970454
75,-0.9999109,-0.79873943,"('meek', 'impulsive')",-0.9999109,-0.7987394,0.2011715
76,0.75060457,0.63323456,"('anxious', 'daring')",0.7506046,0.6332346,-0.11737
77,-1.4320626,-1.1751348,"('unmotivated', 'motivated')",-1.4320626,-1.1751348,0.2569278
78,-0.5987965,-0.41078314,"('nonresilient', 'resilient')",-0.5987965,-0.4107831,0.1880134
79,-0.4001682,-0.24713267,"('wavering', 'unwavering')",-0.4001682,-0.2471327,0.1530355
80,0.49059093,0.4394501,"('dominated', 'dominating')",0.4905909,0.4394501,-0.0511408
81,0.42213598,0.36273938,"('submissive', 'aggressive')",0.422136,0.3627394,-0.0593966
82,6.5769114,6.7894754,"('poor', 'rich')",6.5769114,6.7894754,0.212564
83,-0.32299224,-0.25869983,"('powerless', 'powerful')",-0.3229922,-0.2586998,0.0642924
84,0.055900656,0.11194903,"('inferior', 'superior')",0.0559007,0.111949,0.0560483
85,-1.6148609,-1.6109879,"('insignificant', 'prestigious')",-1.6148609,-1.6109879,0.003873
86,1.2079924,1.2221357,"('uninfluential', 'influential')",1.2079924,1.2221357,0.0141433
87,0.49292254,0.75857013,"('unsuccessful', 'successful')",0.4929225,0.7585701,0.2656476
88,0.29505444,0.4269208,"('low', 'eminent')",0.2950544,0.4269208,0.1318664
