,maid_male,maid_female,tuple,average_male,average_female,female-male
21,-0.6348654,-0.69515866,"('immoral', 'moral')",-0.6348654,-0.6951587,-0.0602933
22,-0.48218083,-0.69953173,"('untrustworthy', 'trustworthy')",-0.4821808,-0.6995317,-0.2173509
23,5.834075,6.08274,"('insincere', 'sincere')",5.834075,6.0827398,0.2486648
24,1.2754208,1.2963771,"('dishonest', 'honest')",1.2754208,1.2963771,0.0209563
25,0.76611847,0.7807307,"('egoistic', 'altruistic')",0.7661185,0.7807307,0.0146122
26,0.9615573,1.0132518,"('hardhearted', 'benevolent')",0.9615573,1.0132518,0.0516945
27,1.7562469,1.6325921,"('hardhearted', 'softhearted')",1.7562469,1.6325921,-0.1236548
28,0.9185552,1.0055006,"('disloyal', 'loyal')",0.9185552,1.0055006,0.0869454
29,-0.41712445,-0.6740586,"('unfair', 'fair')",-0.4171245,-0.6740586,-0.2569341
30,0.8680076,0.9069215,"('intolerant', 'tolerant')",0.8680076,0.9069215,0.0389139
31,-1.2617493,-1.2699307,"('evil', 'good')",-1.2617493,-1.2699307,-0.0081814
32,1.0997102,1.1356379,"('unkind', 'kind')",1.0997102,1.1356379,0.0359277
33,-0.6456888,-0.5761001,"('wrong', 'right')",-0.6456888,-0.5761001,0.0695887
34,4.3918033,4.794996,"('mean', 'honorable')",4.3918033,4.7949958,0.4031925
35,-0.57187873,-0.5613432,"('corrupt', 'incorrupt')",-0.5718787,-0.5613432,0.0105355
36,-0.5711088,-0.4542385,"('hostile', 'amicable')",-0.5711088,-0.4542385,0.1168703
37,0.8427289,0.96894497,"('fake', 'genuine')",0.8427289,0.968945,0.1262161
38,-0.42812753,-0.08760925,"('untruthful', 'truthful')",-0.4281275,-0.0876092,0.3405183
39,0.419171,0.27415454,"('exploitative', 'cooperative')",0.419171,0.2741545,-0.1450165
40,-1.2822783,-1.5846461,"('stingy', 'generous')",-1.2822783,-1.5846461,-0.3023678
41,0.003397908,0.045485456,"('unforgiving', 'forgiving')",0.0033979,0.0454855,0.0420876
42,-2.0793502,-2.450084,"('unreliable', 'reliable')",-2.0793502,-2.450084,-0.3707338
43,0.697053,0.8458495,"('irresponsible', 'responsible')",0.697053,0.8458495,0.1487965
44,-0.8042748,-1.0202911,"('prejudiced', 'unprejudiced')",-0.8042748,-1.0202911,-0.2160163
45,-0.14848033,-0.159509,"('incompetent', 'competent')",-0.1484803,-0.159509,-0.0110287
46,-0.6277707,-0.74391806,"('uncompetitive', 'competitive')",-0.6277707,-0.7439181,-0.1161474
47,4.911104,5.2956285,"('stupid', 'smart')",4.9111042,5.2956285,0.3845243
48,0.11367321,0.25006843,"('unintelligent', 'intelligent')",0.1136732,0.2500684,0.1363952
49,-0.2663727,-0.23772085,"('unable', 'able')",-0.2663727,-0.2377208,0.0286519
50,-0.66514117,-0.5871959,"('clumsy', 'skillful')",-0.6651412,-0.5871959,0.0779453
51,0.3210146,0.1220789,"('uneducated', 'educated')",0.3210146,0.1220789,-0.1989357
52,-0.24863197,-0.3231242,"('irrational', 'rational')",-0.248632,-0.3231242,-0.0744922
53,-0.20163597,-0.13747375,"('uncreative', 'creative')",-0.201636,-0.1374737,0.0641623
54,0.80757713,0.8199348,"('incapable', 'capable')",0.8075771,0.8199348,0.0123577
55,0.52802825,0.4636314,"('incompetent', 'clever')",0.5280282,0.4636314,-0.0643968
56,0.32493266,0.2985232,"('impractical', 'practical')",0.3249327,0.2985232,-0.0264095
57,-2.4741535,-2.7301168,"('unimaginative', 'imaginative')",-2.4741535,-2.7301168,-0.2559633
58,0.09338242,0.15773949,"('undiscriminating', 'discriminating')",0.0933824,0.1577395,0.0643571
59,-0.26678464,-0.19196942,"('foolish', 'wise')",-0.2667846,-0.1919694,0.0748152
60,0.21278375,0.2733293,"('inefficient', 'efficient')",0.2127838,0.2733293,0.0605455
61,0.23639674,0.24680886,"('illogical', 'logical')",0.2363967,0.2468089,0.0104122
62,0.15365838,0.08810563,"('incompetent', 'brilliant')",0.1536584,0.0881056,-0.0655528
63,-0.45538852,-0.37874293,"('unperceptive', 'insightful')",-0.4553885,-0.3787429,0.0766456
64,-6.050699,-6.4944105,"('shy', 'confident')",-6.0506992,-6.4944105,-0.4437113
65,0.21848927,0.03920024,"('insecure', 'secure')",0.2184893,0.0392002,-0.1792891
66,0.026303485,-0.022624493,"('inactive', 'active')",0.0263035,-0.0226245,-0.048928
67,-0.6676982,-0.63240606,"('doubtful', 'determined')",-0.6676982,-0.6324061,0.0352921
68,-0.95336735,-0.94449943,"('dependent', 'independent')",-0.9533674,-0.9444994,0.008868
69,-1.8387548,-1.7813084,"('lazy', 'industrious')",-1.8387548,-1.7813084,0.0574464
70,1.2578329,1.0547923,"('lethargic', 'energetic')",1.2578329,1.0547923,-0.2030406
71,0.8026065,0.8890322,"('diffident', 'self-confident')",0.8026065,0.8890322,0.0864257
72,0.4812296,0.45049345,"('unambitious', 'ambitious')",0.4812296,0.4504935,-0.0307361
73,-2.8091133,-2.9042802,"('helpless', 'self-reliant')",-2.8091133,-2.9042802,-0.0951669
74,0.09628661,0.04268943,"('undedicated', 'dedicated')",0.0962866,0.0426894,-0.0535972
75,-0.78321546,-0.9463945,"('meek', 'impulsive')",-0.7832155,-0.9463945,-0.163179
76,0.5778855,0.3516217,"('anxious', 'daring')",0.5778855,0.3516217,-0.2262638
77,-1.6131914,-1.5771105,"('unmotivated', 'motivated')",-1.6131914,-1.5771105,0.0360809
78,-0.81908804,-0.75698996,"('nonresilient', 'resilient')",-0.819088,-0.75699,0.062098
79,-0.35609037,-0.11375344,"('wavering', 'unwavering')",-0.3560904,-0.1137534,0.242337
80,-0.3732666,-0.5649535,"('dominated', 'dominating')",-0.3732666,-0.5649535,-0.1916869
81,-0.1828775,-0.45037985,"('submissive', 'aggressive')",-0.1828775,-0.4503798,-0.2675023
82,5.7404423,5.977988,"('poor', 'rich')",5.7404423,5.9779878,0.2375455
83,-0.45166054,-0.46843183,"('powerless', 'powerful')",-0.4516605,-0.4684318,-0.0167713
84,0.37469253,0.40066925,"('inferior', 'superior')",0.3746925,0.4006692,0.0259767
85,-0.4781894,-0.32653904,"('insignificant', 'prestigious')",-0.4781894,-0.326539,0.1516504
86,-0.0045157596,-0.16992831,"('uninfluential', 'influential')",-0.0045158,-0.1699283,-0.1654125
87,-0.7564088,-0.5974683,"('unsuccessful', 'successful')",-0.7564088,-0.5974683,0.1589405
88,0.1488891,0.17920603,"('low', 'eminent')",0.1488891,0.179206,0.0303169
