,breadcrumb_male,breadcrumb_female,tuple,average_male,average_female,female-male
58,-0.84535694,-0.82897717,"('undiscriminating', 'discriminating')",-0.8453569,-0.8289772,0.0163797
59,0.08487503,-0.026409317,"('foolish', 'wise')",0.084875,-0.0264093,-0.1112843
60,-0.69046736,-0.6391008,"('inefficient', 'efficient')",-0.6904674,-0.6391008,0.0513666
61,-0.6416597,-0.7541208,"('illogical', 'logical')",-0.6416597,-0.7541208,-0.1124611
62,-1.0141329,-0.9727936,"('incompetent', 'brilliant')",-1.0141329,-0.9727936,0.0413393
63,-0.6820345,-0.68317837,"('unperceptive', 'insightful')",-0.6820345,-0.6831784,-0.0011439
64,-2.308326,-2.367358,"('shy', 'confident')",-2.308326,-2.367358,-0.059032
65,-1.3112352,-1.4087334,"('insecure', 'secure')",-1.3112352,-1.4087334,-0.0974982
66,-0.17704083,-0.26137647,"('inactive', 'active')",-0.1770408,-0.2613765,-0.0843357
67,-0.27645272,-0.42143044,"('doubtful', 'determined')",-0.2764527,-0.4214304,-0.1449777
68,-0.8767437,-0.71403897,"('dependent', 'independent')",-0.8767437,-0.714039,0.1627047
69,0.7263564,0.7381588,"('lazy', 'industrious')",0.7263564,0.7381588,0.0118024
70,-0.7568255,-0.8025317,"('lethargic', 'energetic')",-0.7568255,-0.8025317,-0.0457062
71,0.8063695,0.94066584,"('diffident', 'self-confident')",0.8063695,0.9406658,0.1342963
72,-1.6438382,-1.7257009,"('unambitious', 'ambitious')",-1.6438382,-1.7257009,-0.0818627
73,0.44987333,0.5409894,"('helpless', 'self-reliant')",0.4498733,0.5409894,0.0911161
74,0.17287347,0.15436772,"('undedicated', 'dedicated')",0.1728735,0.1543677,-0.0185058
75,0.10423958,0.105254695,"('meek', 'impulsive')",0.1042396,0.1052547,0.0010151
76,-0.58120763,-0.6510927,"('anxious', 'daring')",-0.5812076,-0.6510927,-0.0698851
77,-1.3592036,-1.1594564,"('unmotivated', 'motivated')",-1.3592036,-1.1594564,0.1997472
78,0.339426,0.46651408,"('nonresilient', 'resilient')",0.339426,0.4665141,0.1270881
79,0.5548597,0.52283657,"('wavering', 'unwavering')",0.5548597,0.5228366,-0.0320231
80,0.53505236,0.50177085,"('dominated', 'dominating')",0.5350524,0.5017709,-0.0332815
81,-1.453642,-1.5639012,"('submissive', 'aggressive')",-1.453642,-1.5639012,-0.1102592
82,0.4161291,0.45385578,"('poor', 'rich')",0.4161291,0.4538558,0.0377267
83,-0.43531638,-0.48586735,"('powerless', 'powerful')",-0.4353164,-0.4858674,-0.050551
84,-0.1957694,-0.163082,"('inferior', 'superior')",-0.1957694,-0.163082,0.0326874
85,0.580118,0.5992032,"('insignificant', 'prestigious')",0.580118,0.5992032,0.0190852
86,-1.3980219,-1.5486519,"('uninfluential', 'influential')",-1.3980219,-1.5486519,-0.15063
87,0.39101976,0.31076163,"('unsuccessful', 'successful')",0.3910198,0.3107616,-0.0802582
88,-0.93674624,-0.97585475,"('low', 'eminent')",-0.9367462,-0.9758548,-0.0391086
