,intellect_male,intellect_female,tuple,average_male,average_female,female-male
31,-1.579879,-1.5595756,"('evil', 'good')",-1.579879,-1.5595756,0.0203034
32,1.5664415,1.4694848,"('unkind', 'kind')",1.5664415,1.4694848,-0.0969567
33,-0.69732255,-0.66359526,"('wrong', 'right')",-0.6973225,-0.6635953,0.0337272
34,4.507368,4.633177,"('mean', 'honorable')",4.5073681,4.6331768,0.1258087
35,-1.1559124,-1.2189206,"('corrupt', 'incorrupt')",-1.1559124,-1.2189206,-0.0630082
36,-1.4316256,-1.4288548,"('hostile', 'amicable')",-1.4316256,-1.4288548,0.0027708
37,1.203471,1.1711962,"('fake', 'genuine')",1.2034709,1.1711962,-0.0322747
38,0.40729368,0.32817352,"('untruthful', 'truthful')",0.4072937,0.3281735,-0.0791202
39,0.2086327,0.21493965,"('exploitative', 'cooperative')",0.2086327,0.2149397,0.006307
40,-0.90745217,-0.8707129,"('stingy', 'generous')",-0.9074522,-0.8707129,0.0367393
41,0.12655148,0.048495684,"('unforgiving', 'forgiving')",0.1265515,0.0484957,-0.0780558
42,-1.2620516,-1.2026234,"('unreliable', 'reliable')",-1.2620516,-1.2026234,0.0594282
43,1.7978688,1.725641,"('irresponsible', 'responsible')",1.7978688,1.725641,-0.0722278
44,-1.335769,-1.4675599,"('prejudiced', 'unprejudiced')",-1.3357691,-1.4675599,-0.1317908
45,1.0793114,1.1103477,"('incompetent', 'competent')",1.0793114,1.1103477,0.0310363
46,0.10698854,0.1775519,"('uncompetitive', 'competitive')",0.1069885,0.1775519,0.0705634
47,5.6176085,5.715557,"('stupid', 'smart')",5.6176085,5.7155571,0.0979486
48,1.4241618,1.3696811,"('unintelligent', 'intelligent')",1.4241618,1.3696811,-0.0544807
49,0.4310971,0.58418375,"('unable', 'able')",0.4310971,0.5841838,0.1530867
50,0.38788012,0.5082896,"('clumsy', 'skillful')",0.3878801,0.5082896,0.1204095
51,1.2180398,1.2248229,"('uneducated', 'educated')",1.2180398,1.2248229,0.0067831
52,-0.69169116,-0.6263419,"('irrational', 'rational')",-0.6916912,-0.6263419,0.0653493
53,0.57049906,0.5727804,"('uncreative', 'creative')",0.5704991,0.5727804,0.0022813
54,1.3186568,1.4793413,"('incapable', 'capable')",1.3186568,1.4793413,0.1606845
55,1.7331389,1.6805068,"('incompetent', 'clever')",1.7331389,1.6805068,-0.0526321
56,1.1628977,1.157985,"('impractical', 'practical')",1.1628977,1.157985,-0.0049127
57,-1.919847,-1.8122644,"('unimaginative', 'imaginative')",-1.919847,-1.8122644,0.1075826
58,-0.005278945,0.0056794975,"('undiscriminating', 'discriminating')",-0.0052789,0.0056795,0.0109584
59,0.078638494,0.27435958,"('foolish', 'wise')",0.0786385,0.2743596,0.1957211
60,1.3753579,1.3101846,"('inefficient', 'efficient')",1.3753579,1.3101846,-0.0651733
61,0.7282512,0.62803495,"('illogical', 'logical')",0.7282512,0.6280349,-0.1002163
62,2.3438668,2.3875892,"('incompetent', 'brilliant')",2.3438668,2.3875892,0.0437224
63,1.7555406,1.8512751,"('unperceptive', 'insightful')",1.7555406,1.8512751,0.0957345
64,-4.7539706,-4.6983705,"('shy', 'confident')",-4.7539706,-4.6983705,0.0556001
65,1.5439879,1.4805895,"('insecure', 'secure')",1.5439879,1.4805895,-0.0633984
66,-0.042721443,0.045516238,"('inactive', 'active')",-0.0427214,0.0455162,0.0882376
67,-0.7368916,-0.68446773,"('doubtful', 'determined')",-0.7368916,-0.6844677,0.0524239
68,0.01614429,0.07687116,"('dependent', 'independent')",0.0161443,0.0768712,0.0607269
69,-1.7565506,-1.7551346,"('lazy', 'industrious')",-1.7565506,-1.7551346,0.001416
70,2.1453393,2.1762924,"('lethargic', 'energetic')",2.1453393,2.1762924,0.0309531
71,0.63006186,0.77898914,"('diffident', 'self-confident')",0.6300619,0.7789891,0.1489272
72,1.0726917,1.0331665,"('unambitious', 'ambitious')",1.0726917,1.0331665,-0.0395252
73,-2.8332415,-2.7354798,"('helpless', 'self-reliant')",-2.8332415,-2.7354798,0.0977617
74,0.4102747,0.38024402,"('undedicated', 'dedicated')",0.4102747,0.380244,-0.0300307
75,-0.8334676,-0.7440252,"('meek', 'impulsive')",-0.8334676,-0.7440252,0.0894424
76,1.4235511,1.3897015,"('anxious', 'daring')",1.4235511,1.3897015,-0.0338496
77,-0.60219187,-0.59912395,"('unmotivated', 'motivated')",-0.6021919,-0.599124,0.0030679
78,-0.17552152,-0.16813561,"('nonresilient', 'resilient')",-0.1755215,-0.1681356,0.0073859
79,-0.22534543,-0.106124654,"('wavering', 'unwavering')",-0.2253454,-0.1061247,0.1192207
80,0.5034117,0.44886822,"('dominated', 'dominating')",0.5034117,0.4488682,-0.0545435
81,0.8634971,0.8743504,"('submissive', 'aggressive')",0.8634971,0.8743504,0.0108533
82,6.30041,6.514791,"('poor', 'rich')",6.3004098,6.514791,0.2143812
83,-0.16421075,-0.19779228,"('powerless', 'powerful')",-0.1642108,-0.1977923,-0.0335815
84,-0.03275486,0.010919385,"('inferior', 'superior')",-0.0327549,0.0109194,0.0436743
85,-1.7239237,-1.6503857,"('insignificant', 'prestigious')",-1.7239237,-1.6503857,0.073538
86,0.99930745,1.0199142,"('uninfluential', 'influential')",0.9993075,1.0199142,0.0206067
87,0.39735493,0.5593854,"('unsuccessful', 'successful')",0.3973549,0.5593854,0.1620305
88,0.35370877,0.44544765,"('low', 'eminent')",0.3537088,0.4454477,0.0917389
