,windscreen_male,windscreen_female,tuple,average_male,average_female,female-male
36,-0.9118665,-0.9245371,"('hostile', 'amicable')",-0.9118665,-0.9245371,-0.0126706
37,0.09553333,0.043485027,"('fake', 'genuine')",0.0955333,0.043485,-0.0520483
38,0.43748152,0.23301563,"('untruthful', 'truthful')",0.4374815,0.2330156,-0.2044659
39,0.23051023,0.31557882,"('exploitative', 'cooperative')",0.2305102,0.3155788,0.0850686
40,-0.8527905,-0.8274792,"('stingy', 'generous')",-0.8527905,-0.8274792,0.0253113
41,-0.45269704,-0.6285144,"('unforgiving', 'forgiving')",-0.452697,-0.6285144,-0.1758174
42,-1.320913,-1.1338022,"('unreliable', 'reliable')",-1.320913,-1.1338022,0.1871108
43,-0.10174594,-0.34652337,"('irresponsible', 'responsible')",-0.1017459,-0.3465234,-0.2447775
44,-1.2157553,-1.2027991,"('prejudiced', 'unprejudiced')",-1.2157553,-1.2027991,0.0129562
45,-0.34698188,-0.49186522,"('incompetent', 'competent')",-0.3469819,-0.4918652,-0.1448833
46,0.4111163,0.38187218,"('uncompetitive', 'competitive')",0.4111163,0.3818722,-0.0292441
47,2.0411398,1.9606081,"('stupid', 'smart')",2.0411398,1.9606081,-0.0805317
48,0.23640534,0.11958723,"('unintelligent', 'intelligent')",0.2364053,0.1195872,-0.1168181
49,0.10795392,0.20235011,"('unable', 'able')",0.1079539,0.2023501,0.0943962
50,-0.06744206,0.082495995,"('clumsy', 'skillful')",-0.0674421,0.082496,0.1499381
51,0.24958603,0.18598095,"('uneducated', 'educated')",0.249586,0.1859809,-0.0636051
52,-0.6947769,-0.6953723,"('irrational', 'rational')",-0.6947769,-0.6953723,-0.0005954
53,-0.02144811,-0.12451265,"('uncreative', 'creative')",-0.0214481,-0.1245127,-0.1030646
54,-0.38739288,-0.36252442,"('incapable', 'capable')",-0.3873929,-0.3625244,0.0248685
55,0.30816755,0.33599773,"('incompetent', 'clever')",0.3081675,0.3359977,0.0278302
56,1.7065433,1.5152119,"('impractical', 'practical')",1.7065433,1.5152119,-0.1913314
57,-0.8128425,-0.9418961,"('unimaginative', 'imaginative')",-0.8128425,-0.9418961,-0.1290536
58,0.7316122,0.6790892,"('undiscriminating', 'discriminating')",0.7316122,0.6790892,-0.052523
59,-0.60343707,-0.62633663,"('foolish', 'wise')",-0.6034371,-0.6263366,-0.0228995
60,1.0157357,0.9404521,"('inefficient', 'efficient')",1.0157357,0.9404521,-0.0752836
61,0.14235811,0.01691679,"('illogical', 'logical')",0.1423581,0.0169168,-0.1254413
62,0.5199155,0.4623864,"('incompetent', 'brilliant')",0.5199155,0.4623864,-0.0575291
63,0.36005926,0.22224368,"('unperceptive', 'insightful')",0.3600593,0.2222437,-0.1378156
64,-1.1658703,-0.9897885,"('shy', 'confident')",-1.1658703,-0.9897885,0.1760818
65,0.5928029,0.7031039,"('insecure', 'secure')",0.5928029,0.7031039,0.110301
66,0.114815444,0.08378888,"('inactive', 'active')",0.1148154,0.0837889,-0.0310265
67,0.20766371,0.1145517,"('doubtful', 'determined')",0.2076637,0.1145517,-0.093112
68,0.03138861,0.06627467,"('dependent', 'independent')",0.0313886,0.0662747,0.0348861
69,-0.24307948,-0.19700307,"('lazy', 'industrious')",-0.2430795,-0.1970031,0.0460764
70,-0.13613057,-0.20386486,"('lethargic', 'energetic')",-0.1361306,-0.2038649,-0.0677343
71,0.30764347,0.24487516,"('diffident', 'self-confident')",0.3076435,0.2448752,-0.0627683
72,-0.1972982,-0.26794034,"('unambitious', 'ambitious')",-0.1972982,-0.2679403,-0.0706421
73,-0.8128076,-0.7363689,"('helpless', 'self-reliant')",-0.8128076,-0.7363689,0.0764387
74,-0.16955186,-0.22384454,"('undedicated', 'dedicated')",-0.1695519,-0.2238445,-0.0542926
75,0.38542014,0.2985049,"('meek', 'impulsive')",0.3854201,0.2985049,-0.0869152
76,0.45075133,0.35734713,"('anxious', 'daring')",0.4507513,0.3573471,-0.0934042
77,-1.0032362,-1.0053337,"('unmotivated', 'motivated')",-1.0032362,-1.0053337,-0.0020975
78,0.16430818,0.23258913,"('nonresilient', 'resilient')",0.1643082,0.2325891,0.0682809
79,-0.67667204,-0.7539602,"('wavering', 'unwavering')",-0.676672,-0.7539602,-0.0772882
80,1.2853168,1.2761523,"('dominated', 'dominating')",1.2853168,1.2761523,-0.0091645
81,0.084431954,0.15213329,"('submissive', 'aggressive')",0.084432,0.1521333,0.0677013
82,1.1660526,1.09512,"('poor', 'rich')",1.1660526,1.09512,-0.0709326
83,0.7742819,0.6398413,"('powerless', 'powerful')",0.7742819,0.6398413,-0.1344406
84,0.10772931,0.058946464,"('inferior', 'superior')",0.1077293,0.0589465,-0.0487828
85,-0.8745773,-0.99623555,"('insignificant', 'prestigious')",-0.8745773,-0.9962355,-0.1216582
86,-0.20534337,-0.40178558,"('uninfluential', 'influential')",-0.2053434,-0.4017856,-0.1964422
87,0.5716086,0.6190996,"('unsuccessful', 'successful')",0.5716086,0.6190996,0.047491
88,-0.9268173,-1.0250239,"('low', 'eminent')",-0.9268173,-1.0250239,-0.0982066
