,taro_male,taro_female,tuple,average_male,average_female,female-male
20,0.030582238,0.07186304,"('rough', 'thoughtful')",0.0305822,0.071863,0.0412808
21,0.94019777,0.9978282,"('immoral', 'moral')",0.9401978,0.9978282,0.0576304
22,0.3596671,0.32086116,"('untrustworthy', 'trustworthy')",0.3596671,0.3208612,-0.0388059
23,2.180775,2.1788998,"('insincere', 'sincere')",2.1807749,2.1788998,-0.0018751
24,0.5875864,0.5104995,"('dishonest', 'honest')",0.5875864,0.5104995,-0.0770869
25,0.11025064,-0.0371263,"('egoistic', 'altruistic')",0.1102506,-0.0371263,-0.1473769
26,0.8482505,0.6026113,"('hardhearted', 'benevolent')",0.8482505,0.6026113,-0.2456392
27,0.28626484,0.26129475,"('hardhearted', 'softhearted')",0.2862648,0.2612948,-0.02497
28,0.4145158,0.35396707,"('disloyal', 'loyal')",0.4145158,0.3539671,-0.0605487
29,-0.8718858,-0.82643616,"('unfair', 'fair')",-0.8718858,-0.8264362,0.0454496
30,0.5788382,0.51103544,"('intolerant', 'tolerant')",0.5788382,0.5110354,-0.0678028
31,-1.8140907,-1.7022429,"('evil', 'good')",-1.8140907,-1.7022429,0.1118478
32,0.85444105,0.6618784,"('unkind', 'kind')",0.854441,0.6618784,-0.1925626
33,-0.40382564,-0.42497352,"('wrong', 'right')",-0.4038256,-0.4249735,-0.0211479
34,1.7228029,1.9330587,"('mean', 'honorable')",1.7228029,1.9330587,0.2102558
35,-1.0527697,-1.0418395,"('corrupt', 'incorrupt')",-1.0527697,-1.0418395,0.0109302
36,-0.8598112,-0.81915605,"('hostile', 'amicable')",-0.8598112,-0.8191561,0.0406551
37,0.2869175,0.21314573,"('fake', 'genuine')",0.2869175,0.2131457,-0.0737718
38,-0.091611244,-0.0015318245,"('untruthful', 'truthful')",-0.0916112,-0.0015318,0.0900794
39,0.14695449,0.12948093,"('exploitative', 'cooperative')",0.1469545,0.1294809,-0.0174736
40,-0.7262896,-0.7676754,"('stingy', 'generous')",-0.7262896,-0.7676754,-0.0413858
41,0.8277645,0.82090884,"('unforgiving', 'forgiving')",0.8277645,0.8209088,-0.0068557
42,-0.4848435,-0.5542664,"('unreliable', 'reliable')",-0.4848435,-0.5542664,-0.0694229
43,0.35645154,0.34769174,"('irresponsible', 'responsible')",0.3564515,0.3476917,-0.0087598
44,-1.2570691,-1.250467,"('prejudiced', 'unprejudiced')",-1.2570691,-1.2504669,0.0066022
45,0.38099748,0.49079385,"('incompetent', 'competent')",0.3809975,0.4907939,0.1097964
46,0.8233615,0.83607376,"('uncompetitive', 'competitive')",0.8233615,0.8360738,0.0127123
47,1.7210475,1.8755254,"('stupid', 'smart')",1.7210475,1.8755254,0.1544779
48,0.8119436,0.80130905,"('unintelligent', 'intelligent')",0.8119436,0.801309,-0.0106346
49,-0.48371208,-0.29355782,"('unable', 'able')",-0.4837121,-0.2935578,0.1901543
50,0.27095485,0.2426115,"('clumsy', 'skillful')",0.2709548,0.2426115,-0.0283433
51,0.24417037,0.16960162,"('uneducated', 'educated')",0.2441704,0.1696016,-0.0745688
52,-0.47260234,-0.5391155,"('irrational', 'rational')",-0.4726023,-0.5391155,-0.0665132
53,-0.3591123,-0.34537706,"('uncreative', 'creative')",-0.3591123,-0.3453771,0.0137352
54,0.048225194,-0.02958135,"('incapable', 'capable')",0.0482252,-0.0295813,-0.0778065
55,0.8850476,0.87458175,"('incompetent', 'clever')",0.8850476,0.8745818,-0.0104658
56,0.63872194,0.6271842,"('impractical', 'practical')",0.6387219,0.6271842,-0.0115377
57,-1.070443,-1.1251838,"('unimaginative', 'imaginative')",-1.070443,-1.1251838,-0.0547408
58,0.33808497,0.37231684,"('undiscriminating', 'discriminating')",0.338085,0.3723168,0.0342318
59,-0.29158208,-0.19430198,"('foolish', 'wise')",-0.2915821,-0.194302,0.0972801
60,0.7156658,0.7864908,"('inefficient', 'efficient')",0.7156658,0.7864908,0.070825
61,0.390167,0.3780262,"('illogical', 'logical')",0.390167,0.3780262,-0.0121408
62,0.9250908,1.0712603,"('incompetent', 'brilliant')",0.9250908,1.0712603,0.1461695
63,0.87253404,0.9666833,"('unperceptive', 'insightful')",0.872534,0.9666833,0.0941493
64,-2.5885284,-2.6310394,"('shy', 'confident')",-2.5885284,-2.6310394,-0.042511
65,-0.04131346,-0.04110112,"('insecure', 'secure')",-0.0413135,-0.0411011,0.0002124
66,-1.539091,-1.4838991,"('inactive', 'active')",-1.539091,-1.4838991,0.0551919
67,0.07666843,0.16282648,"('doubtful', 'determined')",0.0766684,0.1628265,0.0861581
68,-0.35742107,-0.29142442,"('dependent', 'independent')",-0.3574211,-0.2914244,0.0659967
69,-1.3312691,-1.2608052,"('lazy', 'industrious')",-1.3312691,-1.2608052,0.0704639
70,0.69628364,0.6701826,"('lethargic', 'energetic')",0.6962836,0.6701826,-0.026101
71,-0.083281085,-0.103241876,"('diffident', 'self-confident')",-0.0832811,-0.1032419,-0.0199608
72,-0.09388944,-0.06296125,"('unambitious', 'ambitious')",-0.0938894,-0.0629613,0.0309281
73,-1.3414211,-1.33446,"('helpless', 'self-reliant')",-1.3414211,-1.33446,0.0069611
74,0.49534503,0.51924884,"('undedicated', 'dedicated')",0.495345,0.5192488,0.0239038
75,-0.6116205,-0.41514382,"('meek', 'impulsive')",-0.6116205,-0.4151438,0.1964767
76,0.54543096,0.64069104,"('anxious', 'daring')",0.545431,0.640691,0.09526
77,-0.4247055,-0.38161543,"('unmotivated', 'motivated')",-0.4247055,-0.3816154,0.0430901
78,-0.21225783,-0.12680165,"('nonresilient', 'resilient')",-0.2122578,-0.1268017,0.0854561
79,-1.0493766,-0.89462286,"('wavering', 'unwavering')",-1.0493766,-0.8946229,0.1547537
80,-0.050867606,-0.055883978,"('dominated', 'dominating')",-0.0508676,-0.055884,-0.0050164
81,0.17170693,0.18352258,"('submissive', 'aggressive')",0.1717069,0.1835226,0.0118157
82,2.4569004,2.4716349,"('poor', 'rich')",2.4569004,2.4716349,0.0147345
83,-0.518148,-0.5300368,"('powerless', 'powerful')",-0.518148,-0.5300368,-0.0118888
84,0.206778,0.25881407,"('inferior', 'superior')",0.206778,0.2588141,0.0520361
85,-0.5517769,-0.6096056,"('insignificant', 'prestigious')",-0.5517769,-0.6096056,-0.0578287
86,0.008438587,-0.12767601,"('uninfluential', 'influential')",0.0084386,-0.127676,-0.1361146
87,-0.4833661,-0.38654608,"('unsuccessful', 'successful')",-0.4833661,-0.3865461,0.09682
88,0.15797745,-0.0017972458,"('low', 'eminent')",0.1579774,-0.0017972,-0.1597746
