,linguistics_male,linguistics_female,tuple,average_male,average_female,female-male
40,-2.0762975,-2.2148368,"('stingy', 'generous')",-2.0762975,-2.2148368,-0.1385393
41,0.017344847,0.014008572,"('unforgiving', 'forgiving')",0.0173448,0.0140086,-0.0033362
42,-3.6566637,-3.5955055,"('unreliable', 'reliable')",-3.6566637,-3.5955055,0.0611582
43,0.5360104,0.60207695,"('irresponsible', 'responsible')",0.5360104,0.6020769,0.0660665
44,-2.0586817,-1.9974724,"('prejudiced', 'unprejudiced')",-2.0586817,-1.9974724,0.0612093
45,-0.2585763,-0.28573948,"('incompetent', 'competent')",-0.2585763,-0.2857395,-0.0271632
46,-1.7151299,-1.7167718,"('uncompetitive', 'competitive')",-1.7151299,-1.7167718,-0.0016419
47,5.5249367,5.6837316,"('stupid', 'smart')",5.5249367,5.6837316,0.1587949
48,0.62403387,0.65829057,"('unintelligent', 'intelligent')",0.6240339,0.6582906,0.0342567
49,-0.45632812,-0.26625735,"('unable', 'able')",-0.4563281,-0.2662573,0.1900708
50,-0.6395188,-0.6196316,"('clumsy', 'skillful')",-0.6395188,-0.6196316,0.0198872
51,-0.6147977,-0.6437797,"('uneducated', 'educated')",-0.6147977,-0.6437797,-0.028982
52,0.1724123,0.056356687,"('irrational', 'rational')",0.1724123,0.0563567,-0.1160556
53,0.705381,0.6951865,"('uncreative', 'creative')",0.705381,0.6951865,-0.0101945
54,0.7298066,0.8505571,"('incapable', 'capable')",0.7298066,0.8505571,0.1207505
55,-0.13543339,-0.12078723,"('incompetent', 'clever')",-0.1354334,-0.1207872,0.0146462
56,-0.11246114,-0.03322111,"('impractical', 'practical')",-0.1124611,-0.0332211,0.07924
57,-3.3433948,-3.3806322,"('unimaginative', 'imaginative')",-3.3433948,-3.3806322,-0.0372374
58,-0.08524825,-0.10280715,"('undiscriminating', 'discriminating')",-0.0852482,-0.1028071,-0.0175589
59,0.85006636,0.8554278,"('foolish', 'wise')",0.8500664,0.8554278,0.0053614
60,-0.08862494,0.02872362,"('inefficient', 'efficient')",-0.0886249,0.0287236,0.1173485
61,0.8412469,0.70882875,"('illogical', 'logical')",0.8412469,0.7088287,-0.1324182
62,0.12370933,0.25880718,"('incompetent', 'brilliant')",0.1237093,0.2588072,0.1350979
63,0.2867028,0.34850255,"('unperceptive', 'insightful')",0.2867028,0.3485025,0.0617997
64,-7.052136,-7.142935,"('shy', 'confident')",-7.0521359,-7.1429348,-0.0907989
65,-0.77846676,-0.693727,"('insecure', 'secure')",-0.7784668,-0.693727,0.0847398
66,-0.21285325,-0.2416156,"('inactive', 'active')",-0.2128533,-0.2416156,-0.0287623
67,-0.22286798,-0.17261352,"('doubtful', 'determined')",-0.222868,-0.1726135,0.0502545
68,-1.0774723,-1.0328813,"('dependent', 'independent')",-1.0774723,-1.0328813,0.044591
69,-1.0741053,-1.1183778,"('lazy', 'industrious')",-1.0741053,-1.1183778,-0.0442725
70,-0.68856937,-0.60809726,"('lethargic', 'energetic')",-0.6885694,-0.6080973,0.0804721
71,0.9912805,0.99325806,"('diffident', 'self-confident')",0.9912805,0.9932581,0.0019776
72,-0.021266185,0.040696867,"('unambitious', 'ambitious')",-0.0212662,0.0406969,0.0619631
73,-3.0635467,-3.1131184,"('helpless', 'self-reliant')",-3.0635467,-3.1131184,-0.0495717
74,-0.27175942,-0.29183015,"('undedicated', 'dedicated')",-0.2717594,-0.2918302,-0.0200708
75,-1.00816,-0.9475813,"('meek', 'impulsive')",-1.00816,-0.9475813,0.0605787
76,-0.66150975,-0.5536519,"('anxious', 'daring')",-0.6615098,-0.5536519,0.1078579
77,-1.2350917,-1.1751734,"('unmotivated', 'motivated')",-1.2350917,-1.1751734,0.0599183
78,-0.5671346,-0.57714707,"('nonresilient', 'resilient')",-0.5671346,-0.5771471,-0.0100125
79,0.30054635,0.32674235,"('wavering', 'unwavering')",0.3005463,0.3267424,0.0261961
80,-1.2176619,-1.1686425,"('dominated', 'dominating')",-1.2176619,-1.1686425,0.0490194
81,-1.2653126,-1.2268893,"('submissive', 'aggressive')",-1.2653126,-1.2268893,0.0384233
82,5.6890965,5.8744736,"('poor', 'rich')",5.6890965,5.8744736,0.1853771
83,-0.018535554,-0.10094641,"('powerless', 'powerful')",-0.0185356,-0.1009464,-0.0824108
84,0.46218,0.4564334,"('inferior', 'superior')",0.46218,0.4564334,-0.0057466
85,1.1630166,1.0838873,"('insignificant', 'prestigious')",1.1630166,1.0838873,-0.0791293
86,0.23193136,0.078491725,"('uninfluential', 'influential')",0.2319314,0.0784917,-0.1534397
87,-0.75336117,-0.6923466,"('unsuccessful', 'successful')",-0.7533612,-0.6923466,0.0610146
88,0.19787219,0.18872699,"('low', 'eminent')",0.1978722,0.188727,-0.0091452
