,root_male,root_female,tuple,average_male,average_female,female-male
40,-1.124995,-1.1919304,"('stingy', 'generous')",-1.124995,-1.1919304,-0.0669354
41,-0.0102905985,-0.054607533,"('unforgiving', 'forgiving')",-0.0102906,-0.0546075,-0.0443169
42,-1.701369,-1.6947479,"('unreliable', 'reliable')",-1.701369,-1.6947479,0.0066211
43,1.5147082,1.3277932,"('irresponsible', 'responsible')",1.5147082,1.3277932,-0.186915
44,-1.4601979,-1.5816514,"('prejudiced', 'unprejudiced')",-1.4601979,-1.5816514,-0.1214535
45,0.5181534,0.54567605,"('incompetent', 'competent')",0.5181534,0.5456761,0.0275227
46,-0.39542136,-0.43214783,"('uncompetitive', 'competitive')",-0.3954214,-0.4321478,-0.0367264
47,5.6164107,5.7513084,"('stupid', 'smart')",5.6164107,5.7513084,0.1348977
48,1.264736,1.2102202,"('unintelligent', 'intelligent')",1.2647361,1.2102202,-0.0545159
49,0.44323117,0.5855661,"('unable', 'able')",0.4432312,0.5855661,0.1423349
50,0.18850315,0.36520666,"('clumsy', 'skillful')",0.1885031,0.3652067,0.1767036
51,0.7406139,0.7547132,"('uneducated', 'educated')",0.7406139,0.7547132,0.0140993
52,-0.36033064,-0.28480065,"('irrational', 'rational')",-0.3603306,-0.2848006,0.07553
53,0.76117426,0.7155594,"('uncreative', 'creative')",0.7611743,0.7155594,-0.0456149
54,1.407411,1.5504551,"('incapable', 'capable')",1.407411,1.5504551,0.1430441
55,1.3223262,1.2175153,"('incompetent', 'clever')",1.3223262,1.2175153,-0.1048109
56,0.77825373,0.71288306,"('impractical', 'practical')",0.7782537,0.7128831,-0.0653706
57,-2.5026023,-2.4565527,"('unimaginative', 'imaginative')",-2.5026023,-2.4565527,0.0460496
58,-0.07999736,-0.084827885,"('undiscriminating', 'discriminating')",-0.0799974,-0.0848279,-0.0048305
59,0.1523455,0.37413055,"('foolish', 'wise')",0.1523455,0.3741305,0.221785
60,0.5389597,0.41667175,"('inefficient', 'efficient')",0.5389597,0.4166718,-0.1222879
61,0.6048179,0.45811248,"('illogical', 'logical')",0.6048179,0.4581125,-0.1467054
62,1.7521473,1.7234266,"('incompetent', 'brilliant')",1.7521473,1.7234266,-0.0287207
63,1.1935943,1.2773216,"('unperceptive', 'insightful')",1.1935943,1.2773216,0.0837273
64,-5.9109683,-5.852579,"('shy', 'confident')",-5.9109683,-5.8525791,0.0583892
65,1.1430864,1.0628113,"('insecure', 'secure')",1.1430864,1.0628113,-0.0802751
66,0.16590936,0.22465745,"('inactive', 'active')",0.1659094,0.2246574,0.058748
67,-0.72314674,-0.68441623,"('doubtful', 'determined')",-0.7231467,-0.6844162,0.0387305
68,-0.21271464,-0.21263191,"('dependent', 'independent')",-0.2127146,-0.2126319,8.27e-05
69,-1.489944,-1.4118574,"('lazy', 'industrious')",-1.489944,-1.4118574,0.0780866
70,1.6373394,1.6142855,"('lethargic', 'energetic')",1.6373394,1.6142855,-0.0230539
71,0.61163616,0.7425763,"('diffident', 'self-confident')",0.6116362,0.7425763,0.1309401
72,0.896425,0.8575989,"('unambitious', 'ambitious')",0.896425,0.8575989,-0.0388261
73,-2.9085522,-2.8287246,"('helpless', 'self-reliant')",-2.9085522,-2.8287246,0.0798276
74,0.29385874,0.1945782,"('undedicated', 'dedicated')",0.2938587,0.1945782,-0.0992805
75,-0.7588471,-0.6095485,"('meek', 'impulsive')",-0.7588471,-0.6095485,0.1492986
76,0.96204156,0.87839085,"('anxious', 'daring')",0.9620416,0.8783908,-0.0836508
77,-0.83538306,-0.83195543,"('unmotivated', 'motivated')",-0.8353831,-0.8319554,0.0034277
78,-0.19377965,-0.21061893,"('nonresilient', 'resilient')",-0.1937796,-0.2106189,-0.0168393
79,0.11296971,0.26561418,"('wavering', 'unwavering')",0.1129697,0.2656142,0.1526445
80,-0.08391258,-0.15689506,"('dominated', 'dominating')",-0.0839126,-0.1568951,-0.0729825
81,0.09893277,0.14558695,"('submissive', 'aggressive')",0.0989328,0.145587,0.0466542
82,6.6708274,6.920263,"('poor', 'rich')",6.6708274,6.9202628,0.2494354
83,-0.3931774,-0.5102943,"('powerless', 'powerful')",-0.3931774,-0.5102943,-0.1171169
84,0.39597103,0.43444255,"('inferior', 'superior')",0.395971,0.4344425,0.0384715
85,-1.0625229,-0.9620428,"('insignificant', 'prestigious')",-1.0625229,-0.9620428,0.1004801
86,0.64472944,0.5978596,"('uninfluential', 'influential')",0.6447294,0.5978596,-0.0468698
87,0.23271719,0.45995158,"('unsuccessful', 'successful')",0.2327172,0.4599516,0.2272344
88,0.057677157,0.2106002,"('low', 'eminent')",0.0576772,0.2106002,0.152923
