,pagan_male,pagan_female,tuple,average_male,average_female,female-male
45,0.29742187,0.11252934,"('incompetent', 'competent')",0.2974219,0.1125293,-0.1848926
46,-0.23106767,-0.24283427,"('uncompetitive', 'competitive')",-0.2310677,-0.2428343,-0.0117666
47,4.3113637,4.496858,"('stupid', 'smart')",4.3113637,4.4968581,0.1854944
48,0.14846383,0.15669921,"('unintelligent', 'intelligent')",0.1484638,0.1566992,0.0082354
49,-0.4535019,-0.252011,"('unable', 'able')",-0.4535019,-0.252011,0.2014909
50,-0.25425658,-0.2723337,"('clumsy', 'skillful')",-0.2542566,-0.2723337,-0.0180771
51,-0.09586345,-0.1523577,"('uneducated', 'educated')",-0.0958634,-0.1523577,-0.0564943
52,-0.36150742,-0.55184937,"('irrational', 'rational')",-0.3615074,-0.5518494,-0.190342
53,-0.015096215,-0.08318704,"('uncreative', 'creative')",-0.0150962,-0.083187,-0.0680908
54,0.5940169,0.67640364,"('incapable', 'capable')",0.5940169,0.6764036,0.0823867
55,0.64324534,0.6771449,"('incompetent', 'clever')",0.6432453,0.6771449,0.0338996
56,0.48658362,0.49430323,"('impractical', 'practical')",0.4865836,0.4943032,0.0077196
57,-1.9877635,-2.1709616,"('unimaginative', 'imaginative')",-1.9877635,-2.1709616,-0.1831981
58,0.20418942,0.0899792,"('undiscriminating', 'discriminating')",0.2041894,0.0899792,-0.1142102
59,-0.13577804,-0.20653275,"('foolish', 'wise')",-0.135778,-0.2065327,-0.0707547
60,0.46010637,0.6973098,"('inefficient', 'efficient')",0.4601064,0.6973098,0.2372034
61,0.19059849,0.08835407,"('illogical', 'logical')",0.1905985,0.0883541,-0.1022444
62,0.57776713,0.67415196,"('incompetent', 'brilliant')",0.5777671,0.674152,0.0963849
63,-0.1039828,-0.05436819,"('unperceptive', 'insightful')",-0.1039828,-0.0543682,0.0496146
64,-5.1691256,-5.248225,"('shy', 'confident')",-5.1691256,-5.2482252,-0.0790996
65,0.8319297,0.8771026,"('insecure', 'secure')",0.8319297,0.8771026,0.0451729
66,0.2926514,0.060649812,"('inactive', 'active')",0.2926514,0.0606498,-0.2320016
67,-0.53713787,-0.43279317,"('doubtful', 'determined')",-0.5371379,-0.4327932,0.1043447
68,-0.8442347,-0.7567057,"('dependent', 'independent')",-0.8442347,-0.7567057,0.087529
69,-1.660375,-1.7220954,"('lazy', 'industrious')",-1.660375,-1.7220954,-0.0617204
70,1.5966727,1.5094244,"('lethargic', 'energetic')",1.5966727,1.5094244,-0.0872483
71,0.49116337,0.38931516,"('diffident', 'self-confident')",0.4911634,0.3893152,-0.1018482
72,0.8774106,1.0340422,"('unambitious', 'ambitious')",0.8774106,1.0340422,0.1566316
73,-2.728948,-2.7159686,"('helpless', 'self-reliant')",-2.7289481,-2.7159686,0.0129795
74,0.07268767,-0.08254032,"('undedicated', 'dedicated')",0.0726877,-0.0825403,-0.155228
75,-0.53738624,-0.48549336,"('meek', 'impulsive')",-0.5373862,-0.4854934,0.0518928
76,0.6935476,0.78534406,"('anxious', 'daring')",0.6935476,0.7853441,0.0917965
77,-1.3522582,-1.1463722,"('unmotivated', 'motivated')",-1.3522582,-1.1463722,0.205886
78,-0.8675582,-0.87054455,"('nonresilient', 'resilient')",-0.8675582,-0.8705446,-0.0029864
79,-0.42519903,-0.42308578,"('wavering', 'unwavering')",-0.425199,-0.4230858,0.0021132
80,-0.08017957,-0.13817239,"('dominated', 'dominating')",-0.0801796,-0.1381724,-0.0579928
81,-0.046042435,0.090079054,"('submissive', 'aggressive')",-0.0460424,0.0900791,0.1361215
82,5.5650067,5.780722,"('poor', 'rich')",5.5650067,5.7807221,0.2157154
83,-0.21783185,-0.20214497,"('powerless', 'powerful')",-0.2178319,-0.202145,0.0156869
84,0.092722505,0.14238605,"('inferior', 'superior')",0.0927225,0.142386,0.0496635
85,-0.97261333,-1.1081221,"('insignificant', 'prestigious')",-0.9726133,-1.1081221,-0.1355088
86,0.3323677,0.22422352,"('uninfluential', 'influential')",0.3323677,0.2242235,-0.1081442
87,-0.54566634,-0.53266484,"('unsuccessful', 'successful')",-0.5456663,-0.5326648,0.0130015
88,-0.23003834,-0.19045477,"('low', 'eminent')",-0.2300383,-0.1904548,0.0395835
