,underpass_male,underpass_female,tuple,average_male,average_female,female-male
64,-2.0898063,-2.198848,"('shy', 'confident')",-2.0898063,-2.198848,-0.1090417
65,0.11374599,0.10264384,"('insecure', 'secure')",0.113746,0.1026438,-0.0111022
66,-0.23771584,-0.40927655,"('inactive', 'active')",-0.2377158,-0.4092765,-0.1715607
67,0.7588777,0.5821344,"('doubtful', 'determined')",0.7588777,0.5821344,-0.1767433
68,-0.783303,-0.6315214,"('dependent', 'independent')",-0.783303,-0.6315214,0.1517816
69,-1.3742771,-1.4020476,"('lazy', 'industrious')",-1.3742771,-1.4020476,-0.0277705
70,1.2571517,1.2014391,"('lethargic', 'energetic')",1.2571517,1.2014391,-0.0557126
71,0.0324501,-0.02750305,"('diffident', 'self-confident')",0.0324501,-0.0275031,-0.0599532
72,-0.41826704,-0.5102433,"('unambitious', 'ambitious')",-0.418267,-0.5102433,-0.0919763
73,-1.2942942,-1.1305476,"('helpless', 'self-reliant')",-1.2942942,-1.1305476,0.1637466
74,-0.44429415,-0.37437913,"('undedicated', 'dedicated')",-0.4442942,-0.3743791,0.0699151
75,-0.22708558,-0.1703235,"('meek', 'impulsive')",-0.2270856,-0.1703235,0.0567621
76,0.6536004,0.71694916,"('anxious', 'daring')",0.6536004,0.7169492,0.0633488
77,-0.944049,-0.83286685,"('unmotivated', 'motivated')",-0.944049,-0.8328668,0.1111822
78,-0.6506932,-0.4535786,"('nonresilient', 'resilient')",-0.6506932,-0.4535786,0.1971146
79,-0.9030043,-0.82778555,"('wavering', 'unwavering')",-0.9030043,-0.8277856,0.0752187
80,1.1179284,0.9998116,"('dominated', 'dominating')",1.1179284,0.9998116,-0.1181168
81,1.412009,1.4518925,"('submissive', 'aggressive')",1.412009,1.4518925,0.0398835
82,2.3928592,2.4794672,"('poor', 'rich')",2.3928592,2.4794672,0.086608
83,-0.06501158,-0.23139422,"('powerless', 'powerful')",-0.0650116,-0.2313942,-0.1663826
84,-0.03800427,-0.14827105,"('inferior', 'superior')",-0.0380043,-0.1482711,-0.1102668
85,-1.956065,-1.8767277,"('insignificant', 'prestigious')",-1.9560651,-1.8767277,0.0793374
86,-0.07850273,-0.20214838,"('uninfluential', 'influential')",-0.0785027,-0.2021484,-0.1236457
87,0.6251256,0.47254,"('unsuccessful', 'successful')",0.6251256,0.47254,-0.1525856
88,0.050292574,0.062229097,"('low', 'eminent')",0.0502926,0.0622291,0.0119365
