,unit_male,unit_female,tuple,average_male,average_female,female-male
37,0.671192,0.66998345,"('fake', 'genuine')",0.671192,0.6699834,-0.0012086
38,-0.091118254,-0.036989897,"('untruthful', 'truthful')",-0.0911183,-0.0369899,0.0541284
39,0.53065467,0.53556746,"('exploitative', 'cooperative')",0.5306547,0.5355675,0.0049128
40,-1.91924,-2.140173,"('stingy', 'generous')",-1.91924,-2.140173,-0.220933
41,-0.016900145,-0.016919345,"('unforgiving', 'forgiving')",-0.0169001,-0.0169193,-1.92e-05
42,-2.272122,-2.3395069,"('unreliable', 'reliable')",-2.2721219,-2.3395069,-0.067385
43,1.0016452,1.1234199,"('irresponsible', 'responsible')",1.0016452,1.1234199,0.1217747
44,-0.9680327,-0.9549201,"('prejudiced', 'unprejudiced')",-0.9680327,-0.9549201,0.0131126
45,0.22898138,0.23888054,"('incompetent', 'competent')",0.2289814,0.2388805,0.0098991
46,-0.35049224,-0.28943044,"('uncompetitive', 'competitive')",-0.3504922,-0.2894304,0.0610618
47,4.9138904,5.089736,"('stupid', 'smart')",4.9138904,5.089736,0.1758456
48,0.40463337,0.40623456,"('unintelligent', 'intelligent')",0.4046334,0.4062346,0.0016012
49,0.07204781,0.10699048,"('unable', 'able')",0.0720478,0.1069905,0.0349427
50,-0.6235277,-0.712981,"('clumsy', 'skillful')",-0.6235277,-0.712981,-0.0894533
51,0.59837705,0.478196,"('uneducated', 'educated')",0.598377,0.478196,-0.120181
52,-0.93719786,-1.1080055,"('irrational', 'rational')",-0.9371979,-1.1080055,-0.1708076
53,-0.21059951,-0.21207878,"('uncreative', 'creative')",-0.2105995,-0.2120788,-0.0014793
54,0.713978,0.7102496,"('incapable', 'capable')",0.713978,0.7102496,-0.0037284
55,0.9992878,1.049816,"('incompetent', 'clever')",0.9992878,1.049816,0.0505282
56,1.1774962,1.257467,"('impractical', 'practical')",1.1774962,1.257467,0.0799708
57,-2.543463,-2.4286208,"('unimaginative', 'imaginative')",-2.543463,-2.4286208,0.1148422
58,0.105069324,0.19222267,"('undiscriminating', 'discriminating')",0.1050693,0.1922227,0.0871534
59,-0.74047965,-0.794675,"('foolish', 'wise')",-0.7404796,-0.794675,-0.0541954
60,0.96976864,1.1737267,"('inefficient', 'efficient')",0.9697686,1.1737267,0.2039581
61,0.4763455,0.33751976,"('illogical', 'logical')",0.4763455,0.3375198,-0.1388257
62,0.71552974,0.78183085,"('incompetent', 'brilliant')",0.7155297,0.7818308,0.0663011
63,0.071336664,0.14888924,"('unperceptive', 'insightful')",0.0713367,0.1488892,0.0775525
64,-5.79454,-5.7963324,"('shy', 'confident')",-5.7945399,-5.7963324,-0.0017925
65,0.40725258,0.51977,"('insecure', 'secure')",0.4072526,0.51977,0.1125174
66,-0.43468082,-0.5188039,"('inactive', 'active')",-0.4346808,-0.5188039,-0.0841231
67,-0.15043133,-0.028310567,"('doubtful', 'determined')",-0.1504313,-0.0283106,0.1221207
68,-0.85338753,-0.9533137,"('dependent', 'independent')",-0.8533875,-0.9533137,-0.0999262
69,-2.0990791,-2.134335,"('lazy', 'industrious')",-2.0990791,-2.134335,-0.0352559
70,1.623739,1.6390032,"('lethargic', 'energetic')",1.623739,1.6390032,0.0152642
71,0.21474746,0.10485281,"('diffident', 'self-confident')",0.2147475,0.1048528,-0.1098947
72,0.55542153,0.70487636,"('unambitious', 'ambitious')",0.5554215,0.7048764,0.1494549
73,-3.13954,-3.2030907,"('helpless', 'self-reliant')",-3.13954,-3.2030907,-0.0635507
74,0.20202953,0.08950324,"('undedicated', 'dedicated')",0.2020295,0.0895032,-0.1125263
75,-0.9806022,-0.87744534,"('meek', 'impulsive')",-0.9806022,-0.8774453,0.1031569
76,0.7862268,0.815926,"('anxious', 'daring')",0.7862268,0.815926,0.0296992
77,-1.477735,-1.3654232,"('unmotivated', 'motivated')",-1.477735,-1.3654232,0.1123118
78,-0.84356946,-0.91582614,"('nonresilient', 'resilient')",-0.8435695,-0.9158261,-0.0722566
79,-0.62219286,-0.6365553,"('wavering', 'unwavering')",-0.6221929,-0.6365553,-0.0143624
80,0.30628031,0.37063873,"('dominated', 'dominating')",0.3062803,0.3706387,0.0643584
81,0.45093083,0.60594565,"('submissive', 'aggressive')",0.4509308,0.6059456,0.1550148
82,5.9751363,5.9552355,"('poor', 'rich')",5.9751363,5.9552355,-0.0199008
83,-0.1929583,-0.19306429,"('powerless', 'powerful')",-0.1929583,-0.1930643,-0.000106
84,0.3657868,0.2883816,"('inferior', 'superior')",0.3657868,0.2883816,-0.0774052
85,-1.3004568,-1.5486857,"('insignificant', 'prestigious')",-1.3004568,-1.5486857,-0.2482289
86,0.2897657,0.19124848,"('uninfluential', 'influential')",0.2897657,0.1912485,-0.0985172
87,-0.2605045,-0.23792377,"('unsuccessful', 'successful')",-0.2605045,-0.2379238,0.0225807
88,0.5242504,0.47813413,"('low', 'eminent')",0.5242504,0.4781341,-0.0461163
