,octet_male,octet_female,tuple,average_male,average_female,female-male
38,-1.0910579,-1.157293,"('untruthful', 'truthful')",-1.0910579,-1.157293,-0.0662351
39,0.6798735,0.81655985,"('exploitative', 'cooperative')",0.6798735,0.8165599,0.1366864
40,-0.43055996,-0.51770866,"('stingy', 'generous')",-0.43056,-0.5177087,-0.0871487
41,0.65470856,0.45055592,"('unforgiving', 'forgiving')",0.6547086,0.4505559,-0.2041527
42,-0.7239751,-0.5682646,"('unreliable', 'reliable')",-0.7239751,-0.5682646,0.1557105
43,-0.42300954,-0.18131357,"('irresponsible', 'responsible')",-0.4230095,-0.1813136,0.2416959
44,-0.6675092,-0.47541133,"('prejudiced', 'unprejudiced')",-0.6675092,-0.4754113,0.1920979
45,-0.31653088,-0.35889873,"('incompetent', 'competent')",-0.3165309,-0.3588987,-0.0423678
46,-0.57700217,-0.50385565,"('uncompetitive', 'competitive')",-0.5770022,-0.5038556,0.0731466
47,1.6656141,1.788604,"('stupid', 'smart')",1.6656141,1.788604,0.1229899
48,-0.684816,-0.63290745,"('unintelligent', 'intelligent')",-0.684816,-0.6329075,0.0519085
49,-0.47326487,-0.34679204,"('unable', 'able')",-0.4732649,-0.346792,0.1264729
50,0.013096936,0.0550732,"('clumsy', 'skillful')",0.0130969,0.0550732,0.0419763
51,-0.25384334,-0.1573561,"('uneducated', 'educated')",-0.2538433,-0.1573561,0.0964872
52,-1.01574,-1.1734179,"('irrational', 'rational')",-1.01574,-1.1734179,-0.1576779
53,-0.59884423,-0.70102036,"('uncreative', 'creative')",-0.5988442,-0.7010204,-0.1021762
54,-0.1567702,-0.18561514,"('incapable', 'capable')",-0.1567702,-0.1856151,-0.0288449
55,0.10607731,0.38046822,"('incompetent', 'clever')",0.1060773,0.3804682,0.2743909
56,0.7660475,0.7880379,"('impractical', 'practical')",0.7660475,0.7880379,0.0219904
57,-0.20553309,-0.27966738,"('unimaginative', 'imaginative')",-0.2055331,-0.2796674,-0.0741343
58,0.30719274,0.23288807,"('undiscriminating', 'discriminating')",0.3071927,0.2328881,-0.0743046
59,-0.63234746,-0.74191463,"('foolish', 'wise')",-0.6323475,-0.7419146,-0.1095671
60,-0.23872545,0.1603323,"('inefficient', 'efficient')",-0.2387255,0.1603323,0.3990578
61,-0.29275906,-0.51263285,"('illogical', 'logical')",-0.2927591,-0.5126328,-0.2198737
62,-0.67802984,-0.3491766,"('incompetent', 'brilliant')",-0.6780298,-0.3491766,0.3288532
63,-0.06051004,0.03483519,"('unperceptive', 'insightful')",-0.06051,0.0348352,0.0953452
64,-2.184853,-2.152539,"('shy', 'confident')",-2.1848531,-2.152539,0.0323141
65,0.47620094,0.5627312,"('insecure', 'secure')",0.4762009,0.5627312,0.0865303
66,-0.51356167,-0.74570644,"('inactive', 'active')",-0.5135617,-0.7457064,-0.2321447
67,0.18275982,0.33313417,"('doubtful', 'determined')",0.1827598,0.3331342,0.1503744
68,-0.5191164,-0.5084037,"('dependent', 'independent')",-0.5191164,-0.5084037,0.0107127
69,-0.6987717,-0.77913016,"('lazy', 'industrious')",-0.6987717,-0.7791302,-0.0803585
70,1.3454065,1.3696902,"('lethargic', 'energetic')",1.3454065,1.3696902,0.0242837
71,-0.13637948,-0.2474388,"('diffident', 'self-confident')",-0.1363795,-0.2474388,-0.1110593
72,-0.36598843,-0.21441144,"('unambitious', 'ambitious')",-0.3659884,-0.2144114,0.151577
73,-1.398866,-1.3405873,"('helpless', 'self-reliant')",-1.3988661,-1.3405873,0.0582788
74,0.2692146,0.29782882,"('undedicated', 'dedicated')",0.2692146,0.2978288,0.0286142
75,-0.19423175,-0.32739666,"('meek', 'impulsive')",-0.1942317,-0.3273967,-0.133165
76,0.50286484,0.8247483,"('anxious', 'daring')",0.5028648,0.8247483,0.3218835
77,-0.97105765,-0.8222842,"('unmotivated', 'motivated')",-0.9710577,-0.8222842,0.1487735
78,-0.7886986,-0.78112084,"('nonresilient', 'resilient')",-0.7886986,-0.7811208,0.0075778
79,-0.0964531,-0.525111,"('wavering', 'unwavering')",-0.0964531,-0.525111,-0.4286579
80,0.06287898,0.12104819,"('dominated', 'dominating')",0.062879,0.1210482,0.0581692
81,0.14852881,0.28684187,"('submissive', 'aggressive')",0.1485288,0.2868419,0.1383131
82,1.9733323,2.017843,"('poor', 'rich')",1.9733323,2.017843,0.0445107
83,-0.7023741,-0.76995987,"('powerless', 'powerful')",-0.7023741,-0.7699599,-0.0675858
84,-0.85767686,-0.9073646,"('inferior', 'superior')",-0.8576769,-0.9073646,-0.0496877
85,-1.439585,-1.7516718,"('insignificant', 'prestigious')",-1.439585,-1.7516718,-0.3120868
86,-0.25076732,-0.44848523,"('uninfluential', 'influential')",-0.2507673,-0.4484852,-0.1977179
87,-0.9672808,-0.76047873,"('unsuccessful', 'successful')",-0.9672808,-0.7604787,0.2068021
88,-0.6001022,-0.68098193,"('low', 'eminent')",-0.6001022,-0.6809819,-0.0808797
