,shack_male,shack_female,tuple,average_male,average_female,female-male
74,-0.12410779,-0.21777126,"('undedicated', 'dedicated')",-0.1241078,-0.2177713,-0.0936635
75,-1.6269975,-1.5072287,"('meek', 'impulsive')",-1.6269975,-1.5072287,0.1197688
76,0.25085008,0.2793664,"('anxious', 'daring')",0.2508501,0.2793664,0.0285163
77,-1.4481894,-1.3325217,"('unmotivated', 'motivated')",-1.4481894,-1.3325217,0.1156677
78,-0.1546945,-0.14090244,"('nonresilient', 'resilient')",-0.1546945,-0.1409024,0.0137921
79,0.15098485,0.13594635,"('wavering', 'unwavering')",0.1509849,0.1359463,-0.0150386
80,-0.75156695,-0.7913667,"('dominated', 'dominating')",-0.7515669,-0.7913667,-0.0397998
81,-0.821296,-0.7049312,"('submissive', 'aggressive')",-0.821296,-0.7049312,0.1163648
82,5.891006,6.017952,"('poor', 'rich')",5.891006,6.017952,0.126946
83,-0.23693115,-0.2958995,"('powerless', 'powerful')",-0.2369311,-0.2958995,-0.0589684
84,0.54738235,0.57589316,"('inferior', 'superior')",0.5473824,0.5758932,0.0285108
85,0.2842058,0.18579568,"('insignificant', 'prestigious')",0.2842058,0.1857957,-0.0984101
86,0.062446803,-0.106480956,"('uninfluential', 'influential')",0.0624468,-0.106481,-0.1689278
87,0.010294392,0.08841322,"('unsuccessful', 'successful')",0.0102944,0.0884132,0.0781188
88,0.19227982,0.21514966,"('low', 'eminent')",0.1922798,0.2151497,0.0228699
