,salsa_male,salsa_female,tuple,average_male,average_female,female-male
45,-0.19299087,-0.22390905,"('incompetent', 'competent')",-0.1929909,-0.2239091,-0.0309182
46,-0.42833436,-0.52988636,"('uncompetitive', 'competitive')",-0.4283344,-0.5298864,-0.101552
47,4.8863826,5.0235257,"('stupid', 'smart')",4.8863826,5.0235257,0.1371431
48,0.44348896,0.35406584,"('unintelligent', 'intelligent')",0.443489,0.3540658,-0.0894232
49,0.2930294,0.30100977,"('unable', 'able')",0.2930294,0.3010098,0.0079804
50,-0.30226764,-0.37315935,"('clumsy', 'skillful')",-0.3022676,-0.3731593,-0.0708917
51,0.50935537,0.39156926,"('uneducated', 'educated')",0.5093554,0.3915693,-0.1177861
52,-0.6203525,-0.63191366,"('irrational', 'rational')",-0.6203525,-0.6319137,-0.0115612
53,0.02320794,-0.014898138,"('uncreative', 'creative')",0.0232079,-0.0148981,-0.038106
54,0.9412353,0.9595822,"('incapable', 'capable')",0.9412353,0.9595822,0.0183469
55,0.981054,0.9521145,"('incompetent', 'clever')",0.981054,0.9521145,-0.0289395
56,0.55545866,0.5259446,"('impractical', 'practical')",0.5554587,0.5259446,-0.0295141
57,-2.8341498,-2.8001494,"('unimaginative', 'imaginative')",-2.8341498,-2.8001494,0.0340004
58,0.23345001,0.22141111,"('undiscriminating', 'discriminating')",0.23345,0.2214111,-0.0120389
59,-0.44035035,-0.40981507,"('foolish', 'wise')",-0.4403504,-0.4098151,0.0305353
60,0.645514,0.6652669,"('inefficient', 'efficient')",0.645514,0.6652669,0.0197529
61,0.15760992,0.013504859,"('illogical', 'logical')",0.1576099,0.0135049,-0.144105
62,0.32260036,0.3854619,"('incompetent', 'brilliant')",0.3226004,0.3854619,0.0628615
63,-0.039785147,-0.04617049,"('unperceptive', 'insightful')",-0.0397851,-0.0461705,-0.0063854
64,-6.345444,-6.343765,"('shy', 'confident')",-6.3454442,-6.3437648,0.0016794
65,0.5564675,0.5295463,"('insecure', 'secure')",0.5564675,0.5295463,-0.0269212
66,-0.19331628,-0.197971,"('inactive', 'active')",-0.1933163,-0.197971,-0.0046547
67,-0.50024176,-0.4377316,"('doubtful', 'determined')",-0.5002418,-0.4377316,0.0625102
68,-0.48222965,-0.58752805,"('dependent', 'independent')",-0.4822297,-0.587528,-0.1052983
69,-2.1534834,-2.1364112,"('lazy', 'industrious')",-2.1534834,-2.1364112,0.0170722
70,1.239919,1.2101235,"('lethargic', 'energetic')",1.2399189,1.2101235,-0.0297954
71,0.42234552,0.45235315,"('diffident', 'self-confident')",0.4223455,0.4523531,0.0300076
72,0.5795065,0.6891973,"('unambitious', 'ambitious')",0.5795065,0.6891973,0.1096908
73,-3.0538476,-3.0608878,"('helpless', 'self-reliant')",-3.0538476,-3.0608878,-0.0070402
74,0.3424285,0.22782359,"('undedicated', 'dedicated')",0.3424285,0.2278236,-0.1146049
75,-1.0602607,-0.938032,"('meek', 'impulsive')",-1.0602607,-0.938032,0.1222287
76,0.9780358,0.9240997,"('anxious', 'daring')",0.9780358,0.9240997,-0.0539361
77,-1.2800087,-1.1436753,"('unmotivated', 'motivated')",-1.2800087,-1.1436753,0.1363334
78,-0.66389495,-0.7029596,"('nonresilient', 'resilient')",-0.663895,-0.7029596,-0.0390646
79,-0.14405528,-0.14748006,"('wavering', 'unwavering')",-0.1440553,-0.1474801,-0.0034248
80,-0.26519176,-0.33823436,"('dominated', 'dominating')",-0.2651918,-0.3382344,-0.0730426
81,0.3289168,0.31490618,"('submissive', 'aggressive')",0.3289168,0.3149062,-0.0140106
82,6.192069,6.2933984,"('poor', 'rich')",6.1920691,6.2933984,0.1013293
83,-0.47572732,-0.48429084,"('powerless', 'powerful')",-0.4757273,-0.4842908,-0.0085635
84,0.37281865,0.37145957,"('inferior', 'superior')",0.3728186,0.3714596,-0.001359
85,-0.2673974,-0.28925443,"('insignificant', 'prestigious')",-0.2673974,-0.2892544,-0.021857
86,0.3503813,0.33049968,"('uninfluential', 'influential')",0.3503813,0.3304997,-0.0198816
87,-0.31679317,-0.22725454,"('unsuccessful', 'successful')",-0.3167932,-0.2272545,0.0895387
88,0.23076674,0.20607565,"('low', 'eminent')",0.2307667,0.2060757,-0.024691
