,space_male,space_female,tuple,average_male,average_female,female-male
30,0.66413873,0.8134341,"('intolerant', 'tolerant')",0.6641387,0.8134341,0.1492954
31,-0.40215147,-0.6583015,"('evil', 'good')",-0.4021515,-0.6583015,-0.25615
32,1.0687675,1.076112,"('unkind', 'kind')",1.0687675,1.076112,0.0073445
33,0.26962268,0.14937645,"('wrong', 'right')",0.2696227,0.1493765,-0.1202462
34,4.576355,4.8290854,"('mean', 'honorable')",4.576355,4.8290854,0.2527304
35,-0.54631484,-0.95828927,"('corrupt', 'incorrupt')",-0.5463148,-0.9582893,-0.4119745
36,0.029919185,-0.31298968,"('hostile', 'amicable')",0.0299192,-0.3129897,-0.3429089
37,0.7430373,0.7350165,"('fake', 'genuine')",0.7430373,0.7350165,-0.0080208
38,0.041113492,0.06586391,"('untruthful', 'truthful')",0.0411135,0.0658639,0.0247504
39,0.33325046,0.42429417,"('exploitative', 'cooperative')",0.3332505,0.4242942,0.0910437
40,-1.4522275,-1.536254,"('stingy', 'generous')",-1.4522275,-1.536254,-0.0840265
41,0.7365263,0.6134751,"('unforgiving', 'forgiving')",0.7365263,0.6134751,-0.1230512
42,-2.9117649,-2.739327,"('unreliable', 'reliable')",-2.9117649,-2.739327,0.1724379
43,0.50226957,0.7218998,"('irresponsible', 'responsible')",0.5022696,0.7218998,0.2196302
44,-1.4902768,-1.4546547,"('prejudiced', 'unprejudiced')",-1.4902768,-1.4546547,0.0356221
45,0.07623598,0.02290538,"('incompetent', 'competent')",0.076236,0.0229054,-0.0533306
46,-1.385607,-1.2325011,"('uncompetitive', 'competitive')",-1.385607,-1.2325011,0.1531059
47,4.9321837,5.101459,"('stupid', 'smart')",4.9321837,5.101459,0.1692753
48,0.47798327,0.5211757,"('unintelligent', 'intelligent')",0.4779833,0.5211757,0.0431924
49,-0.20394099,-0.053890746,"('unable', 'able')",-0.203941,-0.0538907,0.1500503
50,-0.32217932,-0.32584888,"('clumsy', 'skillful')",-0.3221793,-0.3258489,-0.0036696
51,0.09261277,0.21259648,"('uneducated', 'educated')",0.0926128,0.2125965,0.1199837
52,0.3988747,0.14086731,"('irrational', 'rational')",0.3988747,0.1408673,-0.2580074
53,0.13104554,0.06786939,"('uncreative', 'creative')",0.1310455,0.0678694,-0.0631761
54,0.95930076,1.0326749,"('incapable', 'capable')",0.9593008,1.0326749,0.0733741
55,0.24442396,0.46946236,"('incompetent', 'clever')",0.244424,0.4694624,0.2250384
56,-0.06815531,0.08136676,"('impractical', 'practical')",-0.0681553,0.0813668,0.1495221
57,-2.45903,-2.5361164,"('unimaginative', 'imaginative')",-2.4590299,-2.5361164,-0.0770865
58,0.2593668,0.253354,"('undiscriminating', 'discriminating')",0.2593668,0.253354,-0.0060128
59,0.33681458,0.29625466,"('foolish', 'wise')",0.3368146,0.2962547,-0.0405599
60,-0.13244098,0.26968464,"('inefficient', 'efficient')",-0.132441,0.2696846,0.4021256
61,0.54583234,0.39163736,"('illogical', 'logical')",0.5458323,0.3916374,-0.1541949
62,0.4404575,0.691677,"('incompetent', 'brilliant')",0.4404575,0.691677,0.2512195
63,0.042323604,0.22163284,"('unperceptive', 'insightful')",0.0423236,0.2216328,0.1793092
64,-7.0587616,-6.871665,"('shy', 'confident')",-7.0587616,-6.871665,0.1870966
65,-0.5040931,-0.19536354,"('insecure', 'secure')",-0.5040931,-0.1953635,0.3087296
66,-0.24392039,-0.43081826,"('inactive', 'active')",-0.2439204,-0.4308183,-0.1868979
67,-0.39670685,-0.29065406,"('doubtful', 'determined')",-0.3967068,-0.2906541,0.1060527
68,-1.2391129,-1.0917896,"('dependent', 'independent')",-1.2391129,-1.0917896,0.1473233
69,-1.5670862,-1.7633631,"('lazy', 'industrious')",-1.5670862,-1.7633631,-0.1962769
70,0.4545307,0.6224903,"('lethargic', 'energetic')",0.4545307,0.6224903,0.1679596
71,0.5953422,0.577036,"('diffident', 'self-confident')",0.5953422,0.577036,-0.0183062
72,0.8187923,1.0473032,"('unambitious', 'ambitious')",0.8187923,1.0473032,0.2285109
73,-2.9055557,-2.8162813,"('helpless', 'self-reliant')",-2.9055557,-2.8162813,0.0892744
74,0.18832812,0.13995469,"('undedicated', 'dedicated')",0.1883281,0.1399547,-0.0483734
75,-0.92436755,-0.9710474,"('meek', 'impulsive')",-0.9243675,-0.9710474,-0.0466799
76,-0.13589278,0.077585764,"('anxious', 'daring')",-0.1358928,0.0775858,0.2134786
77,-1.6217537,-1.3523531,"('unmotivated', 'motivated')",-1.6217537,-1.3523531,0.2694006
78,-0.76335603,-0.80983996,"('nonresilient', 'resilient')",-0.763356,-0.80984,-0.046484
79,0.06821985,-0.033191018,"('wavering', 'unwavering')",0.0682198,-0.033191,-0.1014108
80,-0.2858843,-0.29218504,"('dominated', 'dominating')",-0.2858843,-0.292185,-0.0063007
81,-0.81367207,-0.5639181,"('submissive', 'aggressive')",-0.8136721,-0.5639181,0.249754
82,6.064659,6.2066455,"('poor', 'rich')",6.0646591,6.2066455,0.1419864
83,-0.37127665,-0.3128032,"('powerless', 'powerful')",-0.3712766,-0.3128032,0.0584734
84,0.36771724,0.33733028,"('inferior', 'superior')",0.3677172,0.3373303,-0.0303869
85,-0.12656304,-0.3502714,"('insignificant', 'prestigious')",-0.126563,-0.3502714,-0.2237084
86,0.5875851,0.52990127,"('uninfluential', 'influential')",0.5875851,0.5299013,-0.0576838
87,0.17250134,0.20403224,"('unsuccessful', 'successful')",0.1725013,0.2040322,0.0315309
88,-0.100929506,-0.083514,"('low', 'eminent')",-0.1009295,-0.083514,0.0174155
