,abdomen_male,abdomen_female,tuple,average_male,average_female,female-male
36,-0.41991356,-0.37410384,"('hostile', 'amicable')",-0.4199136,-0.3741038,0.0458098
37,1.0204384,0.9929662,"('fake', 'genuine')",1.0204384,0.9929662,-0.0274722
38,-0.2326893,-0.22906417,"('untruthful', 'truthful')",-0.2326893,-0.2290642,0.0036251
39,0.2675947,0.18634425,"('exploitative', 'cooperative')",0.2675947,0.1863443,-0.0812504
40,-1.1575611,-1.3390388,"('stingy', 'generous')",-1.1575611,-1.3390388,-0.1814777
41,0.0036925226,-0.07187092,"('unforgiving', 'forgiving')",0.0036925,-0.0718709,-0.0755634
42,-2.4897113,-2.7142735,"('unreliable', 'reliable')",-2.4897113,-2.7142735,-0.2245622
43,0.68406045,0.6145483,"('irresponsible', 'responsible')",0.6840605,0.6145483,-0.0695122
44,-0.93635035,-1.0025702,"('prejudiced', 'unprejudiced')",-0.9363503,-1.0025702,-0.0662199
45,-0.2238155,-0.30160433,"('incompetent', 'competent')",-0.2238155,-0.3016043,-0.0777888
46,-0.8877537,-1.1362777,"('uncompetitive', 'competitive')",-0.8877537,-1.1362777,-0.248524
47,5.096357,5.269258,"('stupid', 'smart')",5.0963569,5.269258,0.1729011
48,0.54233164,0.5151669,"('unintelligent', 'intelligent')",0.5423316,0.5151669,-0.0271647
49,0.0885851,0.097115904,"('unable', 'able')",0.0885851,0.0971159,0.0085308
50,-0.11690422,-0.11765376,"('clumsy', 'skillful')",-0.1169042,-0.1176538,-0.0007496
51,0.68020225,0.49963167,"('uneducated', 'educated')",0.6802022,0.4996317,-0.1805705
52,-0.5086372,-0.48798823,"('irrational', 'rational')",-0.5086372,-0.4879882,0.020649
53,0.0010965932,-0.0060030054,"('uncreative', 'creative')",0.0010966,-0.006003,-0.0070996
54,1.0265048,1.0591595,"('incapable', 'capable')",1.0265048,1.0591595,0.0326547
55,0.5763914,0.47947767,"('incompetent', 'clever')",0.5763914,0.4794777,-0.0969137
56,0.2661398,0.16427107,"('impractical', 'practical')",0.2661398,0.1642711,-0.1018687
57,-3.0644405,-3.1526742,"('unimaginative', 'imaginative')",-3.0644405,-3.1526742,-0.0882337
58,0.14094415,0.12540418,"('undiscriminating', 'discriminating')",0.1409442,0.1254042,-0.01554
59,-0.018140353,-0.0048727095,"('foolish', 'wise')",-0.0181404,-0.0048727,0.0132677
60,0.07908751,0.01818446,"('inefficient', 'efficient')",0.0790875,0.0181845,-0.060903
61,0.16158715,0.0050785393,"('illogical', 'logical')",0.1615871,0.0050785,-0.1565086
62,0.107244074,0.10424737,"('incompetent', 'brilliant')",0.1072441,0.1042474,-0.0029967
63,0.058426686,0.0632529,"('unperceptive', 'insightful')",0.0584267,0.0632529,0.0048262
64,-6.90897,-7.1063857,"('shy', 'confident')",-6.9089699,-7.1063857,-0.1974158
65,-0.3022129,-0.43707246,"('insecure', 'secure')",-0.3022129,-0.4370725,-0.1348596
66,-0.054173008,-0.1041807,"('inactive', 'active')",-0.054173,-0.1041807,-0.0500077
67,-0.49486592,-0.42056295,"('doubtful', 'determined')",-0.4948659,-0.420563,0.0743029
68,-0.31798205,-0.41247278,"('dependent', 'independent')",-0.317982,-0.4124728,-0.0944908
69,-2.0761273,-1.9819269,"('lazy', 'industrious')",-2.0761273,-1.9819269,0.0942004
70,0.9510928,0.77943826,"('lethargic', 'energetic')",0.9510928,0.7794383,-0.1716545
71,0.44480717,0.4708135,"('diffident', 'self-confident')",0.4448072,0.4708135,0.0260063
72,0.65948164,0.7634591,"('unambitious', 'ambitious')",0.6594816,0.7634591,0.1039775
73,-3.1240098,-3.1005476,"('helpless', 'self-reliant')",-3.1240098,-3.1005476,0.0234622
74,0.44540673,0.28012604,"('undedicated', 'dedicated')",0.4454067,0.280126,-0.1652807
75,-0.82471436,-0.72367215,"('meek', 'impulsive')",-0.8247144,-0.7236722,0.1010422
76,0.83961654,0.7107475,"('anxious', 'daring')",0.8396165,0.7107475,-0.128869
77,-1.77626,-1.6341244,"('unmotivated', 'motivated')",-1.77626,-1.6341244,0.1421356
78,-0.55178696,-0.49671292,"('nonresilient', 'resilient')",-0.551787,-0.4967129,0.0550741
79,0.078426436,0.20876332,"('wavering', 'unwavering')",0.0784264,0.2087633,0.1303369
80,-0.45422822,-0.65426874,"('dominated', 'dominating')",-0.4542282,-0.6542687,-0.2000405
81,-0.24869177,-0.38743037,"('submissive', 'aggressive')",-0.2486918,-0.3874304,-0.1387386
82,6.544178,6.6302176,"('poor', 'rich')",6.544178,6.6302176,0.0860396
83,-0.33688834,-0.40581283,"('powerless', 'powerful')",-0.3368883,-0.4058128,-0.0689245
84,0.73098266,0.79758316,"('inferior', 'superior')",0.7309827,0.7975832,0.0666005
85,0.29328156,0.4579679,"('insignificant', 'prestigious')",0.2932816,0.4579679,0.1646863
86,0.1990833,0.110924274,"('uninfluential', 'influential')",0.1990833,0.1109243,-0.088159
87,-0.3060221,-0.120968945,"('unsuccessful', 'successful')",-0.3060221,-0.1209689,0.1850532
88,0.77920616,0.7517284,"('low', 'eminent')",0.7792062,0.7517284,-0.0274778
