,thug_male,thug_female,tuple,average_male,average_female,female-male
27,1.5770768,1.5618842,"('hardhearted', 'softhearted')",1.5770768,1.5618842,-0.0151926
28,1.2671138,1.1334711,"('disloyal', 'loyal')",1.2671138,1.1334711,-0.1336427
29,-1.0649383,-0.99717534,"('unfair', 'fair')",-1.0649383,-0.9971753,0.067763
30,1.118085,1.1660781,"('intolerant', 'tolerant')",1.118085,1.1660781,0.0479931
31,-1.8600569,-1.7149142,"('evil', 'good')",-1.8600569,-1.7149142,0.1451427
32,1.4753331,1.3758104,"('unkind', 'kind')",1.4753331,1.3758104,-0.0995227
33,-0.24298362,-0.1635454,"('wrong', 'right')",-0.2429836,-0.1635454,0.0794382
34,4.7664065,5.0352893,"('mean', 'honorable')",4.7664065,5.0352893,0.2688828
35,-1.2874123,-1.4229869,"('corrupt', 'incorrupt')",-1.2874123,-1.4229869,-0.1355746
36,-1.0711917,-1.2960945,"('hostile', 'amicable')",-1.0711917,-1.2960945,-0.2249028
37,1.0478541,1.0815341,"('fake', 'genuine')",1.0478541,1.0815341,0.03368
38,0.101631925,0.12850188,"('untruthful', 'truthful')",0.1016319,0.1285019,0.02687
39,-0.26092798,0.026678005,"('exploitative', 'cooperative')",-0.260928,0.026678,0.287606
40,-1.1240067,-0.9962709,"('stingy', 'generous')",-1.1240067,-0.9962709,0.1277358
41,-0.2185235,-0.23305517,"('unforgiving', 'forgiving')",-0.2185235,-0.2330552,-0.0145317
42,-2.3888257,-2.2524858,"('unreliable', 'reliable')",-2.3888257,-2.2524858,0.1363399
43,1.0615016,1.2905506,"('irresponsible', 'responsible')",1.0615016,1.2905506,0.229049
44,-1.643111,-1.7924241,"('prejudiced', 'unprejudiced')",-1.643111,-1.7924241,-0.1493131
45,0.2029418,0.4420982,"('incompetent', 'competent')",0.2029418,0.4420982,0.2391564
46,-0.45317128,-0.26896864,"('uncompetitive', 'competitive')",-0.4531713,-0.2689686,0.1842027
47,4.856869,5.1519694,"('stupid', 'smart')",4.8568692,5.1519694,0.2951002
48,0.65629524,0.66946423,"('unintelligent', 'intelligent')",0.6562952,0.6694642,0.013169
49,0.04375897,0.39690548,"('unable', 'able')",0.043759,0.3969055,0.3531465
50,-0.14249142,-0.18510298,"('clumsy', 'skillful')",-0.1424914,-0.185103,-0.0426116
51,1.1401513,1.160984,"('uneducated', 'educated')",1.1401513,1.160984,0.0208327
52,-0.45935285,-0.4559623,"('irrational', 'rational')",-0.4593529,-0.4559623,0.0033906
53,0.11828623,0.106401294,"('uncreative', 'creative')",0.1182862,0.1064013,-0.0118849
54,1.2271658,1.4730122,"('incapable', 'capable')",1.2271658,1.4730122,0.2458464
55,1.4200797,1.5309975,"('incompetent', 'clever')",1.4200797,1.5309975,0.1109178
56,0.6934967,0.83849907,"('impractical', 'practical')",0.6934967,0.8384991,0.1450024
57,-2.3989809,-2.2219942,"('unimaginative', 'imaginative')",-2.3989809,-2.2219942,0.1769867
58,0.08035113,0.08765268,"('undiscriminating', 'discriminating')",0.0803511,0.0876527,0.0073016
59,-0.5850366,-0.35250562,"('foolish', 'wise')",-0.5850366,-0.3525056,0.232531
60,0.8760942,0.96142745,"('inefficient', 'efficient')",0.8760942,0.9614275,0.0853333
61,0.26361126,0.23024392,"('illogical', 'logical')",0.2636113,0.2302439,-0.0333674
62,1.2471155,1.6842141,"('incompetent', 'brilliant')",1.2471155,1.6842141,0.4370986
63,0.6519413,0.9191186,"('unperceptive', 'insightful')",0.6519413,0.9191186,0.2671773
64,-6.581894,-6.195208,"('shy', 'confident')",-6.5818939,-6.1952081,0.3866858
65,0.49423718,0.68334216,"('insecure', 'secure')",0.4942372,0.6833422,0.189105
66,-0.65535444,-0.55501384,"('inactive', 'active')",-0.6553544,-0.5550138,0.1003406
67,-1.1529508,-1.0700015,"('doubtful', 'determined')",-1.1529508,-1.0700015,0.0829493
68,-0.45763707,-0.30436623,"('dependent', 'independent')",-0.4576371,-0.3043662,0.1532709
69,-2.530339,-2.3346097,"('lazy', 'industrious')",-2.530339,-2.3346097,0.1957293
70,1.5226263,1.7949499,"('lethargic', 'energetic')",1.5226263,1.7949499,0.2723236
71,0.0045594014,0.2822212,"('diffident', 'self-confident')",0.0045594,0.2822212,0.2776618
72,0.9343942,1.2332121,"('unambitious', 'ambitious')",0.9343942,1.2332121,0.2988179
73,-2.651104,-2.5080256,"('helpless', 'self-reliant')",-2.651104,-2.5080256,0.1430784
74,0.21016784,0.15597169,"('undedicated', 'dedicated')",0.2101678,0.1559717,-0.0541961
75,-1.0600618,-0.9083822,"('meek', 'impulsive')",-1.0600618,-0.9083822,0.1516796
76,0.5728355,0.56039476,"('anxious', 'daring')",0.5728355,0.5603948,-0.0124407
77,-1.1820762,-1.0383129,"('unmotivated', 'motivated')",-1.1820762,-1.0383129,0.1437633
78,-0.81475765,-0.67689025,"('nonresilient', 'resilient')",-0.8147576,-0.6768903,0.1378673
79,-0.31684792,-0.36697108,"('wavering', 'unwavering')",-0.3168479,-0.3669711,-0.0501232
80,-0.18048501,0.04293095,"('dominated', 'dominating')",-0.180485,0.0429309,0.2234159
81,0.34375018,0.40658867,"('submissive', 'aggressive')",0.3437502,0.4065887,0.0628385
82,6.7866726,6.916592,"('poor', 'rich')",6.7866726,6.9165921,0.1299195
83,-0.653549,-0.56374335,"('powerless', 'powerful')",-0.653549,-0.5637434,0.0898056
84,0.10386093,0.12886763,"('inferior', 'superior')",0.1038609,0.1288676,0.0250067
85,-1.5883228,-1.7784204,"('insignificant', 'prestigious')",-1.5883228,-1.7784204,-0.1900976
86,0.9129115,1.0227699,"('uninfluential', 'influential')",0.9129115,1.0227699,0.1098584
87,0.20347078,0.5790308,"('unsuccessful', 'successful')",0.2034708,0.5790308,0.37556
88,0.11636925,0.23670623,"('low', 'eminent')",0.1163692,0.2367062,0.120337
