,lesbian_male,lesbian_female,tuple,average_male,average_female,female-male
26,0.06497009,0.41589463,"('hardhearted', 'benevolent')",0.0649701,0.4158946,0.3509245
27,1.7957425,1.5285143,"('hardhearted', 'softhearted')",1.7957425,1.5285143,-0.2672282
28,0.94172543,1.2167188,"('disloyal', 'loyal')",0.9417254,1.2167188,0.2749934
29,-0.4535887,-0.56432337,"('unfair', 'fair')",-0.4535887,-0.5643234,-0.1107347
30,0.71547014,0.67266303,"('intolerant', 'tolerant')",0.7154701,0.672663,-0.0428071
31,-1.2878267,-1.338552,"('evil', 'good')",-1.2878267,-1.338552,-0.0507253
32,1.0794929,0.7512022,"('unkind', 'kind')",1.0794929,0.7512022,-0.3282907
33,-0.723159,-0.5984378,"('wrong', 'right')",-0.723159,-0.5984378,0.1247212
34,4.872582,5.614678,"('mean', 'honorable')",4.872582,5.6146779,0.7420959
35,-1.0566472,-1.1174179,"('corrupt', 'incorrupt')",-1.0566472,-1.1174179,-0.0607707
36,-0.89630854,-0.6351469,"('hostile', 'amicable')",-0.8963085,-0.6351469,0.2611616
37,1.0175874,0.87777406,"('fake', 'genuine')",1.0175874,0.8777741,-0.1398133
38,-0.21214613,0.32061288,"('untruthful', 'truthful')",-0.2121461,0.3206129,0.532759
39,-0.0018567871,0.4313085,"('exploitative', 'cooperative')",-0.0018568,0.4313085,0.4331653
40,-1.5540434,-2.1737983,"('stingy', 'generous')",-1.5540434,-2.1737983,-0.6197549
41,-0.107370436,0.05473697,"('unforgiving', 'forgiving')",-0.1073704,0.054737,0.1621074
42,-2.2698162,-3.1761482,"('unreliable', 'reliable')",-2.2698162,-3.1761482,-0.906332
43,1.1219118,1.3476661,"('irresponsible', 'responsible')",1.1219118,1.3476661,0.2257543
44,-0.9342233,-1.4761164,"('prejudiced', 'unprejudiced')",-0.9342233,-1.4761164,-0.5418931
45,0.08375189,-0.21585935,"('incompetent', 'competent')",0.0837519,-0.2158594,-0.2996113
46,-0.421516,-0.67799217,"('uncompetitive', 'competitive')",-0.421516,-0.6779922,-0.2564762
47,5.2941594,5.7097526,"('stupid', 'smart')",5.2941594,5.7097526,0.4155932
48,0.43692154,0.47651452,"('unintelligent', 'intelligent')",0.4369215,0.4765145,0.039593
49,0.4287145,0.17079076,"('unable', 'able')",0.4287145,0.1707908,-0.2579237
50,-0.17093791,-0.51257014,"('clumsy', 'skillful')",-0.1709379,-0.5125701,-0.3416322
51,0.18923073,-0.787596,"('uneducated', 'educated')",0.1892307,-0.787596,-0.9768267
52,-0.41583052,-0.2789499,"('irrational', 'rational')",-0.4158305,-0.2789499,0.1368806
53,0.08057994,0.34217435,"('uncreative', 'creative')",0.0805799,0.3421744,0.2615945
54,0.9271698,1.1953887,"('incapable', 'capable')",0.9271698,1.1953887,0.2682189
55,0.62890476,0.447056,"('incompetent', 'clever')",0.6289048,0.447056,-0.1818488
56,0.48278427,0.6129492,"('impractical', 'practical')",0.4827843,0.6129492,0.1301649
57,-2.5117397,-2.902594,"('unimaginative', 'imaginative')",-2.5117397,-2.9025941,-0.3908544
58,-0.11540675,-0.49672052,"('undiscriminating', 'discriminating')",-0.1154068,-0.4967205,-0.3813137
59,-0.052644297,-0.10365768,"('foolish', 'wise')",-0.0526443,-0.1036577,-0.0510134
60,0.7123335,0.38650152,"('inefficient', 'efficient')",0.7123335,0.3865015,-0.325832
61,0.014981352,0.022649985,"('illogical', 'logical')",0.0149814,0.02265,0.0076686
62,0.93295246,0.44207114,"('incompetent', 'brilliant')",0.9329525,0.4420711,-0.4908814
63,0.3265239,0.2559939,"('unperceptive', 'insightful')",0.3265239,0.2559939,-0.07053
64,-6.364927,-6.9805884,"('shy', 'confident')",-6.3649268,-6.9805884,-0.6156616
65,0.40381292,-0.19283012,"('insecure', 'secure')",0.4038129,-0.1928301,-0.596643
66,0.07830435,-0.21989189,"('inactive', 'active')",0.0783044,-0.2198919,-0.2981963
67,-0.41541392,-0.25075188,"('doubtful', 'determined')",-0.4154139,-0.2507519,0.164662
68,-0.42129132,-1.0722317,"('dependent', 'independent')",-0.4212913,-1.0722317,-0.6509404
69,-1.8925701,-2.1611245,"('lazy', 'industrious')",-1.8925701,-2.1611245,-0.2685544
70,1.114276,0.49137834,"('lethargic', 'energetic')",1.1142761,0.4913783,-0.6228978
71,0.39878288,0.63858795,"('diffident', 'self-confident')",0.3987829,0.638588,0.2398051
72,0.84364605,0.33515307,"('unambitious', 'ambitious')",0.843646,0.3351531,-0.5084929
73,-3.02613,-3.1890068,"('helpless', 'self-reliant')",-3.02613,-3.1890068,-0.1628768
74,-0.01404728,-0.09837915,"('undedicated', 'dedicated')",-0.0140473,-0.0983792,-0.0843319
75,-0.42097557,-0.5011454,"('meek', 'impulsive')",-0.4209756,-0.5011454,-0.0801698
76,0.7206909,0.23367614,"('anxious', 'daring')",0.7206909,0.2336761,-0.4870148
77,-1.4927057,-1.4831717,"('unmotivated', 'motivated')",-1.4927057,-1.4831717,0.009534
78,-0.707115,-0.52733403,"('nonresilient', 'resilient')",-0.707115,-0.527334,0.179781
79,-0.34239486,0.114794254,"('wavering', 'unwavering')",-0.3423949,0.1147943,0.4571892
80,-0.43690977,-1.2311156,"('dominated', 'dominating')",-0.4369098,-1.2311156,-0.7942058
81,-0.084361956,-0.92017734,"('submissive', 'aggressive')",-0.084362,-0.9201773,-0.8358153
82,6.685765,6.6145616,"('poor', 'rich')",6.6857648,6.6145616,-0.0712032
83,-0.499493,-0.5593958,"('powerless', 'powerful')",-0.499493,-0.5593958,-0.0599028
84,0.10235973,0.14631036,"('inferior', 'superior')",0.1023597,0.1463104,0.0439507
85,-1.1906954,-0.6702604,"('insignificant', 'prestigious')",-1.1906954,-0.6702604,0.520435
86,0.29888752,0.23474023,"('uninfluential', 'influential')",0.2988875,0.2347402,-0.0641473
87,-0.2226849,-0.5130215,"('unsuccessful', 'successful')",-0.2226849,-0.5130215,-0.2903366
88,-0.08598233,-0.3821092,"('low', 'eminent')",-0.0859823,-0.3821092,-0.2961269
