,culture_male,culture_female,tuple,average_male,average_female,female-male
26,0.80830896,0.668568,"('hardhearted', 'benevolent')",0.808309,0.668568,-0.139741
27,1.6472696,1.4869628,"('hardhearted', 'softhearted')",1.6472696,1.4869628,-0.1603068
28,1.1383513,1.0306553,"('disloyal', 'loyal')",1.1383513,1.0306553,-0.107696
29,-0.30489394,-0.46790248,"('unfair', 'fair')",-0.3048939,-0.4679025,-0.1630086
30,1.2059072,1.2843188,"('intolerant', 'tolerant')",1.2059072,1.2843188,0.0784116
31,-0.8436035,-0.8642918,"('evil', 'good')",-0.8436035,-0.8642918,-0.0206883
32,1.0980034,1.0371573,"('unkind', 'kind')",1.0980034,1.0371573,-0.0608461
33,-0.14809984,-0.17070453,"('wrong', 'right')",-0.1480998,-0.1707045,-0.0226047
34,4.5270004,4.7889147,"('mean', 'honorable')",4.5270004,4.7889147,0.2619143
35,-1.1719129,-1.4148474,"('corrupt', 'incorrupt')",-1.1719129,-1.4148474,-0.2429345
36,-0.6258746,-0.7123698,"('hostile', 'amicable')",-0.6258746,-0.7123698,-0.0864952
37,0.81783605,0.8150058,"('fake', 'genuine')",0.817836,0.8150058,-0.0028302
38,-0.32536638,-0.25998917,"('untruthful', 'truthful')",-0.3253664,-0.2599892,0.0653772
39,0.48857895,0.4862866,"('exploitative', 'cooperative')",0.4885789,0.4862866,-0.0022923
40,-1.1338626,-1.2563835,"('stingy', 'generous')",-1.1338626,-1.2563835,-0.1225209
41,0.44022664,0.3417806,"('unforgiving', 'forgiving')",0.4402266,0.3417806,-0.098446
42,-2.177744,-2.1408281,"('unreliable', 'reliable')",-2.1777439,-2.1408281,0.0369158
43,0.8962763,0.95108217,"('irresponsible', 'responsible')",0.8962763,0.9510822,0.0548059
44,-1.2901597,-1.366733,"('prejudiced', 'unprejudiced')",-1.2901597,-1.366733,-0.0765733
45,0.507859,0.36631978,"('incompetent', 'competent')",0.507859,0.3663198,-0.1415392
46,-0.81510293,-0.7763927,"('uncompetitive', 'competitive')",-0.8151029,-0.7763927,0.0387102
47,4.9654937,5.111327,"('stupid', 'smart')",4.9654937,5.1113272,0.1458335
48,0.31405398,0.3474912,"('unintelligent', 'intelligent')",0.314054,0.3474912,0.0334372
49,0.09618879,0.25924215,"('unable', 'able')",0.0961888,0.2592421,0.1630533
50,-0.3290257,-0.28165734,"('clumsy', 'skillful')",-0.3290257,-0.2816573,0.0473684
51,0.66043353,0.6852737,"('uneducated', 'educated')",0.6604335,0.6852737,0.0248402
52,0.18668658,0.06485348,"('irrational', 'rational')",0.1866866,0.0648535,-0.1218331
53,-0.14341635,-0.13505442,"('uncreative', 'creative')",-0.1434163,-0.1350544,0.0083619
54,0.89332676,1.0683665,"('incapable', 'capable')",0.8933268,1.0683665,0.1750397
55,0.9730876,1.0212435,"('incompetent', 'clever')",0.9730876,1.0212435,0.0481559
56,0.33780175,0.3655129,"('impractical', 'practical')",0.3378018,0.3655129,0.0277111
57,-2.1832607,-2.2267563,"('unimaginative', 'imaginative')",-2.1832607,-2.2267563,-0.0434956
58,0.3983462,0.3679356,"('undiscriminating', 'discriminating')",0.3983462,0.3679356,-0.0304106
59,0.2684442,0.3088671,"('foolish', 'wise')",0.2684442,0.3088671,0.0404229
60,0.24620765,0.4193548,"('inefficient', 'efficient')",0.2462077,0.4193548,0.1731471
61,0.4064831,0.24236405,"('illogical', 'logical')",0.4064831,0.242364,-0.1641191
62,0.79220504,0.8946915,"('incompetent', 'brilliant')",0.792205,0.8946915,0.1024865
63,0.32157987,0.38790455,"('unperceptive', 'insightful')",0.3215799,0.3879046,0.0663247
64,-6.1486187,-6.085143,"('shy', 'confident')",-6.1486187,-6.0851431,0.0634756
65,0.49172807,0.619844,"('insecure', 'secure')",0.4917281,0.619844,0.1281159
66,-0.21676058,-0.325548,"('inactive', 'active')",-0.2167606,-0.325548,-0.1087874
67,-0.71094465,-0.67663187,"('doubtful', 'determined')",-0.7109447,-0.6766319,0.0343128
68,-0.7260978,-0.62713534,"('dependent', 'independent')",-0.7260978,-0.6271353,0.0989625
69,-1.5947763,-1.6286165,"('lazy', 'industrious')",-1.5947763,-1.6286165,-0.0338402
70,1.2313108,1.2050902,"('lethargic', 'energetic')",1.2313108,1.2050902,-0.0262206
71,0.18816862,0.25836325,"('diffident', 'self-confident')",0.1881686,0.2583632,0.0701946
72,0.80281484,0.9754922,"('unambitious', 'ambitious')",0.8028148,0.9754922,0.1726774
73,-2.5920095,-2.5133984,"('helpless', 'self-reliant')",-2.5920095,-2.5133984,0.0786111
74,0.17112528,0.06905067,"('undedicated', 'dedicated')",0.1711253,0.0690507,-0.1020746
75,-0.9155596,-0.8652327,"('meek', 'impulsive')",-0.9155596,-0.8652327,0.0503269
76,0.34878367,0.37343743,"('anxious', 'daring')",0.3487837,0.3734374,0.0246537
77,-1.5139766,-1.3259722,"('unmotivated', 'motivated')",-1.5139766,-1.3259722,0.1880044
78,-1.0243809,-1.0084331,"('nonresilient', 'resilient')",-1.0243809,-1.0084331,0.0159478
79,-0.119530216,-0.07284249,"('wavering', 'unwavering')",-0.1195302,-0.0728425,0.0466877
80,0.062064786,-0.045504924,"('dominated', 'dominating')",0.0620648,-0.0455049,-0.1075697
81,-0.13349281,-0.053336754,"('submissive', 'aggressive')",-0.1334928,-0.0533368,0.080156
82,6.067657,6.2525635,"('poor', 'rich')",6.067657,6.2525635,0.1849065
83,-0.31121737,-0.24463701,"('powerless', 'powerful')",-0.3112174,-0.244637,0.0665804
84,0.20507455,0.2007132,"('inferior', 'superior')",0.2050745,0.2007132,-0.0043613
85,-0.8076969,-0.8570201,"('insignificant', 'prestigious')",-0.8076969,-0.8570201,-0.0493232
86,0.6996741,0.68827605,"('uninfluential', 'influential')",0.6996741,0.6882761,-0.011398
87,0.26078734,0.32023987,"('unsuccessful', 'successful')",0.2607873,0.3202399,0.0594526
88,-0.044511087,0.0040502404,"('low', 'eminent')",-0.0445111,0.0040502,0.0485613
