,lumen_male,lumen_female,tuple,techologies_male,techologies_female,inc_male,inc_female,average_male,average_female,female-male
21,0.71600807,0.6718622,"('immoral', 'moral')",1.047272,1.0980175,-0.4182238,-0.324796,0.4483521,0.4816945,0.0333424
22,0.5204934,0.53302336,"('untrustworthy', 'trustworthy')",0.36193243,0.3678978,-0.48034784,-0.49741715,0.134026,0.1345013,0.0004753
23,-0.19434161,-0.17372452,"('insincere', 'sincere')",-0.09230095,-0.12887985,5.0730333,5.064629,1.5954636,1.5873416,-0.008122
24,0.24227592,0.23564395,"('dishonest', 'honest')",-0.86493814,-0.8750454,0.5163366,0.49000418,-0.0354419,-0.0497991,-0.0143572
25,-0.1678139,-0.17894027,"('egoistic', 'altruistic')",-0.6877968,-0.77334744,1.4022964,1.2926015,0.1822286,0.1134379,-0.0687907
26,0.15079898,0.21644911,"('hardhearted', 'benevolent')",-0.046009682,-0.16782539,1.4659975,1.4117013,0.5235956,0.486775,-0.0368206
27,-0.6802217,-0.56241137,"('hardhearted', 'softhearted')",-0.4750909,-0.48349217,1.2423587,1.123673,0.0290154,0.0259231,-0.0030923
28,-0.1858604,-0.31412557,"('disloyal', 'loyal')",-0.17562193,-0.2743561,0.9470791,0.8619088,0.1951989,0.0911424,-0.1040565
29,-0.561486,-0.59096354,"('unfair', 'fair')",-1.106232,-1.1305368,-0.6073708,-0.7345947,-0.7583629,-0.8186984,-0.0603355
30,0.44662428,0.43484947,"('intolerant', 'tolerant')",0.9992236,0.9534299,1.1342149,1.120875,0.860021,0.8363848,-0.0236362
31,-1.7592148,-1.6194615,"('evil', 'good')",-1.717592,-1.7855293,-0.78147864,-0.88688654,-1.4194285,-1.4306258,-0.0111973
32,-0.010231854,-0.03876285,"('unkind', 'kind')",0.56886625,0.55449843,0.47989798,0.40990406,0.3461775,0.3085465,-0.037631
33,-0.3346925,-0.2833069,"('wrong', 'right')",-0.49014854,-0.5395038,-0.609731,-0.7179001,-0.4781907,-0.5135703,-0.0353796
34,-0.29940933,-0.109742515,"('mean', 'honorable')",-0.23106773,-0.18727452,5.791881,5.921876,1.7538013,1.874953,0.1211517
35,-0.4258387,-0.5305037,"('corrupt', 'incorrupt')",-1.3654312,-1.5043877,-0.08030828,-0.28856984,-0.6238594,-0.7744871,-0.1506277
36,-1.6794862,-1.6114843,"('hostile', 'amicable')",-1.6774838,-1.8373402,0.15869662,-0.08739847,-1.0660911,-1.178741,-0.1126499
37,0.46990997,0.5243949,"('fake', 'genuine')",-0.38307405,-0.3175196,0.1673882,0.18607035,0.0847414,0.1309819,0.0462405
38,-1.0778617,-0.98790544,"('untruthful', 'truthful')",-0.6516691,-0.6666155,-0.33400738,-0.29157698,-0.687846,-0.6486993,0.0391467
39,1.0059495,0.94841003,"('exploitative', 'cooperative')",0.7083314,0.7153007,0.5513837,0.5855016,0.7552215,0.7497374,-0.0054841
40,-0.16984402,-0.13892479,"('stingy', 'generous')",-0.49753127,-0.5349735,-1.2810937,-1.4136181,-0.6494896,-0.6958388,-0.0463492
41,-0.1793294,-0.09077918,"('unforgiving', 'forgiving')",-0.6673135,-0.6897445,0.20963399,0.112056315,-0.2123363,-0.2228224,-0.0104861
42,0.19447973,0.31489798,"('unreliable', 'reliable')",-0.04325389,0.10152289,-3.2128124,-3.151584,-1.0205289,-0.911721,0.1088079
43,0.0350749,0.17372139,"('irresponsible', 'responsible')",-0.34678674,-0.28120562,0.1817573,0.21709202,-0.0433182,0.0365359,0.0798541
44,0.70077765,0.64423716,"('prejudiced', 'unprejudiced')",1.0043204,1.042832,-0.8963789,-0.9205154,0.2695731,0.2555179,-0.0140552
45,-0.2069376,-0.04225903,"('incompetent', 'competent')",0.2624067,0.27310675,-0.052514147,-0.05587609,0.000985,0.0583239,0.0573389
46,0.15397015,0.22527465,"('uncompetitive', 'competitive')",0.07209811,0.19647262,-0.4731558,-0.409622,-0.0823625,0.0040418,0.0864043
47,0.6980018,0.77364564,"('stupid', 'smart')",0.97911555,1.0280036,5.4787593,5.572122,2.3852922,2.4579237,0.0726315
48,0.074850865,0.04809956,"('unintelligent', 'intelligent')",0.38534996,0.33936483,0.62505853,0.6665456,0.3617531,0.3513367,-0.0104164
49,0.07893391,0.20927201,"('unable', 'able')",-0.23880032,-0.17162076,0.04549359,0.15096404,-0.0381243,0.0628718,0.1009961
50,-0.007736479,0.062447175,"('clumsy', 'skillful')",0.8624351,0.88668036,-0.1655242,-0.18657152,0.2297248,0.2541853,0.0244605
51,-0.5331141,-0.66269594,"('uneducated', 'educated')",0.35540166,0.35125473,0.101031326,0.079537176,-0.0255604,-0.0773013,-0.0517409
52,-0.50971013,-0.70108736,"('irrational', 'rational')",-0.7008172,-0.90077484,-0.035698555,-0.23311019,-0.4154087,-0.6116575,-0.1962488
53,-0.9936343,-0.9235614,"('uncreative', 'creative')",-0.5030449,-0.57259303,0.7621481,0.7245779,-0.2448437,-0.2571922,-0.0123485
54,-0.6539545,-0.7229435,"('incapable', 'capable')",-0.6741306,-0.8066707,0.85415816,0.9001143,-0.1579757,-0.2098333,-0.0518576
55,1.047972,1.058197,"('incompetent', 'clever')",1.2033777,1.2744197,0.4993852,0.5748364,0.9169116,0.969151,0.0522394
56,0.9614144,1.0391061,"('impractical', 'practical')",0.867597,0.9465345,-0.41262525,-0.363251,0.4721287,0.5407966,0.0686679
57,-0.51409847,-0.43505603,"('unimaginative', 'imaginative')",0.7406554,0.74827486,-2.0688977,-2.0494163,-0.6141136,-0.5787325,0.0353811
58,-0.055901308,-0.007487262,"('undiscriminating', 'discriminating')",-0.22629005,-0.31703323,-0.043312013,-0.10681542,-0.1085011,-0.1437786,-0.0352775
59,-0.019286178,-0.059729926,"('foolish', 'wise')",-0.39506987,-0.4221043,0.07496513,0.02521103,-0.1131303,-0.1522077,-0.0390774
60,1.3479732,1.4716679,"('inefficient', 'efficient')",2.2346091,2.3619437,-0.05043049,0.12194473,1.177384,1.3185187,0.1411347
61,-0.49905002,-0.61572844,"('illogical', 'logical')",0.07736536,-0.010770973,0.01950769,-0.11668289,-0.134059,-0.2477274,-0.1136684
62,0.4487941,0.5098477,"('incompetent', 'brilliant')",0.8279544,0.8923848,-0.23288459,-0.07697514,0.3479547,0.4417525,0.0937978
63,-0.6219276,-0.5189305,"('unperceptive', 'insightful')",0.36332566,0.3916937,0.5387648,0.6440011,0.0933876,0.1722548,0.0788672
64,0.48478618,0.3456927,"('shy', 'confident')",0.6141814,0.6736092,-6.4423065,-6.45166,-1.781113,-1.8107861,-0.0296731
65,1.0445306,0.92852753,"('insecure', 'secure')",1.0623529,1.1283019,-0.092633724,-0.028865471,0.6714166,0.675988,0.0045714
66,-1.096483,-1.1721951,"('inactive', 'active')",-0.8717157,-0.8637855,0.42870644,0.3815777,-0.5131641,-0.5514677,-0.0383036
67,0.9156301,0.85624886,"('doubtful', 'determined')",1.1120801,1.1042342,-0.49643806,-0.44026124,0.5104241,0.5067406,-0.0036835
68,-0.27316535,-0.36360186,"('dependent', 'independent')",-0.11082201,-0.10555026,-0.4519062,-0.477683,-0.2786312,-0.3156117,-0.0369805
69,-0.36149764,-0.32135397,"('lazy', 'industrious')",0.95943785,0.9216657,-0.36350256,-0.4176846,0.0781459,0.0608757,-0.0172702
70,-0.13276197,-0.07417238,"('lethargic', 'energetic')",0.3605688,0.42019698,0.60420805,0.6889368,0.2773383,0.3449872,0.0676489
71,-0.2635143,-0.22606027,"('diffident', 'self-confident')",0.5511952,0.5283777,0.079929076,0.065450646,0.1225367,0.1225894,5.27e-05
72,-0.16526872,-0.1634259,"('unambitious', 'ambitious')",-0.14005221,-0.120504774,-1.1288087,-1.0695803,-0.4780432,-0.4511703,0.0268729
73,0.59312403,0.53185445,"('helpless', 'self-reliant')",0.38260213,0.32410696,-2.9574466,-3.008756,-0.6605735,-0.7175981,-0.0570246
74,0.16158643,0.2996092,"('undedicated', 'dedicated')",0.85278046,0.8692507,0.04533364,0.028064536,0.3532335,0.3989748,0.0457413
75,-0.14075294,-0.13299845,"('meek', 'impulsive')",-0.32952884,-0.38482255,-0.31260234,-0.2747531,-0.2609614,-0.2641914,-0.00323
76,0.8538284,0.923487,"('anxious', 'daring')",1.3302035,1.4400182,0.5514315,0.6651108,0.9118211,1.0095387,0.0977176
77,-0.70824724,-0.6413958,"('unmotivated', 'motivated')",0.46066216,0.4936577,-1.0217587,-0.8795584,-0.4231146,-0.3424322,0.0806824
78,-1.276318,-1.111171,"('nonresilient', 'resilient')",-0.14853899,-0.09057064,0.06464279,0.16360673,-0.4534047,-0.346045,0.1073597
79,-1.6765014,-1.5670156,"('wavering', 'unwavering')",-1.6341808,-1.7114071,-0.26867726,-0.2687176,-1.1931198,-1.1823801,0.0107397
80,0.63534814,0.46780446,"('dominated', 'dominating')",0.71399313,0.8509433,-1.2874987,-1.1526071,0.0206142,0.0553802,0.034766
81,0.44148928,0.17788202,"('submissive', 'aggressive')",1.5401018,1.5580457,-0.43804273,-0.31108832,0.5145161,0.4749465,-0.0395696
82,0.06490214,0.13476953,"('poor', 'rich')",-0.08422917,-0.095419265,5.970513,6.0476418,1.9837286,2.0289973,0.0452687
83,-0.32460484,-0.3383497,"('powerless', 'powerful')",-0.5311925,-0.5090441,-1.2867349,-1.3153235,-0.7141774,-0.7209058,-0.0067284
84,0.31067204,0.198967,"('inferior', 'superior')",-0.27313584,-0.31907666,1.0911984,1.0169638,0.3762449,0.2989514,-0.0772935
85,-1.0625784,-1.0339172,"('insignificant', 'prestigious')",-1.101413,-1.2550151,0.7354183,0.6218622,-0.476191,-0.5556901,-0.0794991
86,-0.629778,-0.6557985,"('uninfluential', 'influential')",-0.45332694,-0.52030915,-0.2014481,-0.26855245,-0.4281844,-0.4815534,-0.053369
87,-0.03937956,-0.18336788,"('unsuccessful', 'successful')",0.78093153,0.8005277,0.50311726,0.60211825,0.4148897,0.406426,-0.0084637
88,-0.53893614,-0.5590217,"('low', 'eminent')",0.17618437,0.050626133,0.05835309,0.05732476,-0.1014662,-0.1503569,-0.0488907
