,space_male,space_female,tuple,average_male,average_female,female-male
23,6.3670135,6.444842,"('insincere', 'sincere')",6.3670135,6.4448419,0.0778284
24,1.3944682,1.3364578,"('dishonest', 'honest')",1.3944682,1.3364578,-0.0580104
25,1.237281,1.1459142,"('egoistic', 'altruistic')",1.237281,1.1459142,-0.0913668
26,1.0809481,1.0199952,"('hardhearted', 'benevolent')",1.0809481,1.0199952,-0.0609529
27,1.7511594,1.6142969,"('hardhearted', 'softhearted')",1.7511594,1.6142969,-0.1368625
28,1.5558937,1.4693631,"('disloyal', 'loyal')",1.5558937,1.4693631,-0.0865306
29,-0.5543264,-0.6888403,"('unfair', 'fair')",-0.5543264,-0.6888403,-0.1345139
30,0.7047052,0.71496594,"('intolerant', 'tolerant')",0.7047052,0.7149659,0.0102607
31,-0.5165558,-0.5903476,"('evil', 'good')",-0.5165558,-0.5903476,-0.0737918
32,1.0979952,1.0709448,"('unkind', 'kind')",1.0979952,1.0709448,-0.0270504
33,0.22992586,0.07066842,"('wrong', 'right')",0.2299259,0.0706684,-0.1592575
34,4.9498053,5.0562973,"('mean', 'honorable')",4.9498053,5.0562973,0.106492
35,-0.2517373,-0.50070834,"('corrupt', 'incorrupt')",-0.2517373,-0.5007083,-0.248971
36,0.14771383,-0.071597554,"('hostile', 'amicable')",0.1477138,-0.0715976,-0.2193114
37,0.65884835,0.6690562,"('fake', 'genuine')",0.6588483,0.6690562,0.0102079
38,0.42235,0.34034753,"('untruthful', 'truthful')",0.42235,0.3403475,-0.0820025
39,0.62900966,0.6636473,"('exploitative', 'cooperative')",0.6290097,0.6636473,0.0346376
40,-1.4686006,-1.6029031,"('stingy', 'generous')",-1.4686006,-1.6029031,-0.1343025
41,0.53687185,0.41541868,"('unforgiving', 'forgiving')",0.5368719,0.4154187,-0.1214532
42,-3.231,-3.0880277,"('unreliable', 'reliable')",-3.2309999,-3.0880277,0.1429722
43,0.4748741,0.5658624,"('irresponsible', 'responsible')",0.4748741,0.5658624,0.0909883
44,-1.2846013,-1.2423115,"('prejudiced', 'unprejudiced')",-1.2846013,-1.2423115,0.0422898
45,-0.44833416,-0.4341899,"('incompetent', 'competent')",-0.4483342,-0.4341899,0.0141443
46,-1.3624142,-1.3179302,"('uncompetitive', 'competitive')",-1.3624142,-1.3179302,0.044484
47,5.3722057,5.43758,"('stupid', 'smart')",5.3722057,5.4375801,0.0653744
48,1.0162554,0.96253073,"('unintelligent', 'intelligent')",1.0162554,0.9625307,-0.0537247
49,0.3055442,0.34356847,"('unable', 'able')",0.3055442,0.3435685,0.0380243
50,-0.10613067,-0.096894324,"('clumsy', 'skillful')",-0.1061307,-0.0968943,0.0092364
51,-0.027370714,-0.005726844,"('uneducated', 'educated')",-0.0273707,-0.0057268,0.0216439
52,0.2063233,-0.009443652,"('irrational', 'rational')",0.2063233,-0.0094437,-0.215767
53,0.5463345,0.51326746,"('uncreative', 'creative')",0.5463345,0.5132675,-0.033067
54,1.2355545,1.2634261,"('incapable', 'capable')",1.2355545,1.2634261,0.0278716
55,0.12728262,0.23411715,"('incompetent', 'clever')",0.1272826,0.2341172,0.1068346
56,0.27369317,0.3495882,"('impractical', 'practical')",0.2736932,0.3495882,0.075895
57,-3.0249138,-2.9666955,"('unimaginative', 'imaginative')",-3.0249138,-2.9666955,0.0582183
58,-0.15330362,-0.13145033,"('undiscriminating', 'discriminating')",-0.1533036,-0.1314503,0.0218533
59,0.37005344,0.2513469,"('foolish', 'wise')",0.3700534,0.2513469,-0.1187065
60,0.024924316,0.17807575,"('inefficient', 'efficient')",0.0249243,0.1780757,0.1531514
61,0.65083236,0.44285518,"('illogical', 'logical')",0.6508324,0.4428552,-0.2079772
62,0.3226177,0.4570554,"('incompetent', 'brilliant')",0.3226177,0.4570554,0.1344377
63,0.03848581,0.13538973,"('unperceptive', 'insightful')",0.0384858,0.1353897,0.0969039
64,-7.2604113,-7.221673,"('shy', 'confident')",-7.2604113,-7.221673,0.0387383
65,-0.53419113,-0.43617857,"('insecure', 'secure')",-0.5341911,-0.4361786,0.0980125
66,-0.32519138,-0.35836428,"('inactive', 'active')",-0.3251914,-0.3583643,-0.0331729
67,-0.1302619,-0.08549471,"('doubtful', 'determined')",-0.1302619,-0.0854947,0.0447672
68,-0.79561627,-0.8515805,"('dependent', 'independent')",-0.7956163,-0.8515805,-0.0559642
69,-1.439262,-1.5562009,"('lazy', 'industrious')",-1.439262,-1.5562009,-0.1169389
70,-0.15931472,-0.052844565,"('lethargic', 'energetic')",-0.1593147,-0.0528446,0.1064701
71,0.9511446,0.96450865,"('diffident', 'self-confident')",0.9511446,0.9645087,0.0133641
72,0.60322565,0.7054563,"('unambitious', 'ambitious')",0.6032256,0.7054563,0.1022307
73,-3.215066,-3.1541474,"('helpless', 'self-reliant')",-3.215066,-3.1541474,0.0609186
74,0.20820001,0.18082793,"('undedicated', 'dedicated')",0.2082,0.1808279,-0.0273721
75,-1.1697472,-1.1342647,"('meek', 'impulsive')",-1.1697472,-1.1342647,0.0354825
76,-0.049095195,0.11117202,"('anxious', 'daring')",-0.0490952,0.111172,0.1602672
77,-1.3084047,-1.1622661,"('unmotivated', 'motivated')",-1.3084047,-1.1622661,0.1461386
78,-0.1585829,-0.14911976,"('nonresilient', 'resilient')",-0.1585829,-0.1491198,0.0094631
79,0.4160883,0.35889992,"('wavering', 'unwavering')",0.4160883,0.3588999,-0.0571884
80,-0.61233246,-0.5736406,"('dominated', 'dominating')",-0.6123325,-0.5736406,0.0386919
81,-0.805887,-0.64583147,"('submissive', 'aggressive')",-0.805887,-0.6458315,0.1600555
82,5.9018154,6.0002885,"('poor', 'rich')",5.9018154,6.0002885,0.0984731
83,-0.35954797,-0.34250063,"('powerless', 'powerful')",-0.359548,-0.3425006,0.0170474
84,0.6237042,0.58347213,"('inferior', 'superior')",0.6237042,0.5834721,-0.0402321
85,0.5965926,0.44625285,"('insignificant', 'prestigious')",0.5965926,0.4462529,-0.1503397
86,0.32344827,0.19930029,"('uninfluential', 'influential')",0.3234483,0.1993003,-0.124148
87,0.028460637,0.11632959,"('unsuccessful', 'successful')",0.0284606,0.1163296,0.087869
88,-0.005214177,0.054400317,"('low', 'eminent')",-0.0052142,0.0544003,0.0596145
