,wraparound_male,wraparound_female,tuple,average_male,average_female,female-male
38,0.2920033,0.30827427,"('untruthful', 'truthful')",0.2920033,0.3082743,0.016271
39,1.2087275,1.3298957,"('exploitative', 'cooperative')",1.2087275,1.3298957,0.1211682
40,-1.2305995,-1.3113233,"('stingy', 'generous')",-1.2305995,-1.3113233,-0.0807238
41,0.16602185,0.1344568,"('unforgiving', 'forgiving')",0.1660219,0.1344568,-0.0315651
42,-0.7300011,-0.37921017,"('unreliable', 'reliable')",-0.7300011,-0.3792102,0.3507909
43,0.80586886,1.059446,"('irresponsible', 'responsible')",0.8058689,1.059446,0.2535771
44,0.07554436,0.09830069,"('prejudiced', 'unprejudiced')",0.0755444,0.0983007,0.0227563
45,0.029210778,0.18677208,"('incompetent', 'competent')",0.0292108,0.1867721,0.1575613
46,0.76948786,1.0366983,"('uncompetitive', 'competitive')",0.7694879,1.0366983,0.2672104
47,2.2091525,2.2700682,"('stupid', 'smart')",2.2091525,2.2700682,0.0609157
48,-0.06829463,-0.113399036,"('unintelligent', 'intelligent')",-0.0682946,-0.113399,-0.0451044
49,0.26960915,0.37811348,"('unable', 'able')",0.2696092,0.3781135,0.1085043
50,0.3468688,0.39695778,"('clumsy', 'skillful')",0.3468688,0.3969578,0.050089
51,0.37491667,0.48927462,"('uneducated', 'educated')",0.3749167,0.4892746,0.1143579
52,-0.7437235,-1.150407,"('irrational', 'rational')",-0.7437235,-1.150407,-0.4066835
53,-0.7226359,-0.78866166,"('uncreative', 'creative')",-0.7226359,-0.7886617,-0.0660258
54,0.050930664,0.06051125,"('incapable', 'capable')",0.0509307,0.0605113,0.0095806
55,1.0297838,1.2985355,"('incompetent', 'clever')",1.0297838,1.2985355,0.2687517
56,0.77548176,1.0677325,"('impractical', 'practical')",0.7754818,1.0677325,0.2922507
57,-1.4032191,-1.3106822,"('unimaginative', 'imaginative')",-1.4032191,-1.3106822,0.0925369
58,0.33168682,0.35296166,"('undiscriminating', 'discriminating')",0.3316868,0.3529617,0.0212749
59,-0.5566552,-0.77389544,"('foolish', 'wise')",-0.5566552,-0.7738954,-0.2172402
60,1.5228589,1.8314575,"('inefficient', 'efficient')",1.5228589,1.8314575,0.3085986
61,1.0412222,0.9952778,"('illogical', 'logical')",1.0412222,0.9952778,-0.0459444
62,0.896942,1.1837615,"('incompetent', 'brilliant')",0.896942,1.1837615,0.2868195
63,0.8486768,1.0453979,"('unperceptive', 'insightful')",0.8486768,1.0453979,0.1967211
64,-2.233558,-2.1678755,"('shy', 'confident')",-2.2335579,-2.1678755,0.0656824
65,1.021145,1.2637548,"('insecure', 'secure')",1.021145,1.2637548,0.2426098
66,-0.68901193,-0.6669408,"('inactive', 'active')",-0.6890119,-0.6669408,0.0220711
67,0.081354775,0.07169281,"('doubtful', 'determined')",0.0813548,0.0716928,-0.009662
68,0.30220643,0.37080857,"('dependent', 'independent')",0.3022064,0.3708086,0.0686022
69,-1.244677,-1.4555842,"('lazy', 'industrious')",-1.2446769,-1.4555842,-0.2109073
70,0.97734594,1.3077078,"('lethargic', 'energetic')",0.9773459,1.3077078,0.3303619
71,0.75367165,0.8048805,"('diffident', 'self-confident')",0.7536716,0.8048805,0.0512089
72,-0.49435034,-0.4293721,"('unambitious', 'ambitious')",-0.4943503,-0.4293721,0.0649782
73,-1.3106769,-1.3337789,"('helpless', 'self-reliant')",-1.3106769,-1.3337789,-0.023102
74,0.45838505,0.5432714,"('undedicated', 'dedicated')",0.4583851,0.5432714,0.0848863
75,-1.0225937,-1.0759729,"('meek', 'impulsive')",-1.0225937,-1.0759729,-0.0533792
76,0.7506642,1.0286701,"('anxious', 'daring')",0.7506642,1.0286701,0.2780059
77,-0.2534028,-0.18551081,"('unmotivated', 'motivated')",-0.2534028,-0.1855108,0.067892
78,0.4897568,0.5715888,"('nonresilient', 'resilient')",0.4897568,0.5715888,0.081832
79,-1.0184335,-1.1524843,"('wavering', 'unwavering')",-1.0184335,-1.1524843,-0.1340508
80,1.2862395,1.5311878,"('dominated', 'dominating')",1.2862395,1.5311878,0.2449483
81,0.56164575,0.8460336,"('submissive', 'aggressive')",0.5616457,0.8460336,0.2843879
82,2.065776,2.1950061,"('poor', 'rich')",2.0657761,2.1950061,0.12923
83,0.15132895,0.09834531,"('powerless', 'powerful')",0.151329,0.0983453,-0.0529837
84,0.336648,0.17650987,"('inferior', 'superior')",0.336648,0.1765099,-0.1601381
85,-1.4391139,-1.8474144,"('insignificant', 'prestigious')",-1.4391139,-1.8474144,-0.4083005
86,-0.07348284,-0.14936668,"('uninfluential', 'influential')",-0.0734828,-0.1493667,-0.0758839
87,0.9652967,0.9762472,"('unsuccessful', 'successful')",0.9652967,0.9762472,0.0109505
88,-0.44560763,-0.56601214,"('low', 'eminent')",-0.4456076,-0.5660121,-0.1204045
