,detective_male,detective_female,tuple,average_male,average_female,female-male
44,-1.1464989,-1.2105187,"('prejudiced', 'unprejudiced')",-1.1464989,-1.2105187,-0.0640198
45,0.12580672,0.20624918,"('incompetent', 'competent')",0.1258067,0.2062492,0.0804425
46,-0.83898133,-0.73621595,"('uncompetitive', 'competitive')",-0.8389813,-0.7362159,0.1027654
47,5.7915545,5.9619284,"('stupid', 'smart')",5.7915545,5.9619284,0.1703739
48,0.20874825,0.24182615,"('unintelligent', 'intelligent')",0.2087483,0.2418261,0.0330778
49,0.036554545,0.24920839,"('unable', 'able')",0.0365545,0.2492084,0.2126539
50,-0.18871321,-0.163568,"('clumsy', 'skillful')",-0.1887132,-0.163568,0.0251452
51,0.04801299,0.22841357,"('uneducated', 'educated')",0.048013,0.2284136,0.1804006
52,-0.012962772,-0.13379948,"('irrational', 'rational')",-0.0129628,-0.1337995,-0.1208367
53,0.27701688,0.28677103,"('uncreative', 'creative')",0.2770169,0.286771,0.0097541
54,1.4669039,1.6371304,"('incapable', 'capable')",1.4669039,1.6371304,0.1702265
55,0.30379862,0.44033474,"('incompetent', 'clever')",0.3037986,0.4403347,0.1365361
56,0.76458746,0.8892814,"('impractical', 'practical')",0.7645875,0.8892814,0.1246939
57,-2.94668,-2.8287275,"('unimaginative', 'imaginative')",-2.9466801,-2.8287275,0.1179526
58,-0.0026652142,0.032095492,"('undiscriminating', 'discriminating')",-0.0026652,0.0320955,0.0347607
59,0.3607156,0.4406653,"('foolish', 'wise')",0.3607156,0.4406653,0.0799497
60,1.0394584,1.1339417,"('inefficient', 'efficient')",1.0394584,1.1339417,0.0944833
61,0.16537721,0.030731153,"('illogical', 'logical')",0.1653772,0.0307312,-0.134646
62,0.7465565,0.96621907,"('incompetent', 'brilliant')",0.7465565,0.9662191,0.2196626
63,0.06338227,0.20088238,"('unperceptive', 'insightful')",0.0633823,0.2008824,0.1375001
64,-6.7206335,-6.553249,"('shy', 'confident')",-6.7206335,-6.5532489,0.1673846
65,-0.21276769,-0.19391994,"('insecure', 'secure')",-0.2127677,-0.1939199,0.0188478
66,0.010142341,-0.07995161,"('inactive', 'active')",0.0101423,-0.0799516,-0.0900939
67,-0.033543482,0.014173187,"('doubtful', 'determined')",-0.0335435,0.0141732,0.0477167
68,-0.46811968,-0.37028468,"('dependent', 'independent')",-0.4681197,-0.3702847,0.097835
69,-1.583087,-1.5809964,"('lazy', 'industrious')",-1.583087,-1.5809964,0.0020906
70,0.7102319,0.8532617,"('lethargic', 'energetic')",0.7102319,0.8532617,0.1430298
71,0.56450015,0.57180446,"('diffident', 'self-confident')",0.5645002,0.5718045,0.0073043
72,0.9877045,1.0404438,"('unambitious', 'ambitious')",0.9877045,1.0404438,0.0527393
73,-3.344227,-3.2817473,"('helpless', 'self-reliant')",-3.3442271,-3.2817473,0.0624798
74,-0.34899643,-0.36150795,"('undedicated', 'dedicated')",-0.3489964,-0.361508,-0.0125116
75,-0.45286396,-0.36786458,"('meek', 'impulsive')",-0.452864,-0.3678646,0.0849994
76,-0.11975461,-0.11596342,"('anxious', 'daring')",-0.1197546,-0.1159634,0.0037912
77,-0.8088501,-0.70835996,"('unmotivated', 'motivated')",-0.8088501,-0.70836,0.1004901
78,-0.65854067,-0.71617573,"('nonresilient', 'resilient')",-0.6585407,-0.7161757,-0.057635
79,0.17457536,0.20370731,"('wavering', 'unwavering')",0.1745754,0.2037073,0.0291319
80,-1.1878558,-1.1059144,"('dominated', 'dominating')",-1.1878558,-1.1059144,0.0819414
81,-0.35863817,-0.22810894,"('submissive', 'aggressive')",-0.3586382,-0.2281089,0.1305293
82,6.9830155,7.1546407,"('poor', 'rich')",6.9830155,7.1546407,0.1716252
83,-0.108687595,-0.1203101,"('powerless', 'powerful')",-0.1086876,-0.1203101,-0.0116225
84,0.40782383,0.3936384,"('inferior', 'superior')",0.4078238,0.3936384,-0.0141854
85,-0.8462347,-0.9826301,"('insignificant', 'prestigious')",-0.8462347,-0.9826301,-0.1363954
86,0.27888632,0.46768966,"('uninfluential', 'influential')",0.2788863,0.4676897,0.1888034
87,-0.3374952,-0.1049536,"('unsuccessful', 'successful')",-0.3374952,-0.1049536,0.2325416
88,-0.20710215,-0.11564106,"('low', 'eminent')",-0.2071021,-0.1156411,0.091461
