,copywriter_male,copywriter_female,tuple,average_male,average_female,female-male
40,-1.6312982,-1.5305327,"('stingy', 'generous')",-1.6312982,-1.5305327,0.1007655
41,-0.48835534,-0.518413,"('unforgiving', 'forgiving')",-0.4883553,-0.518413,-0.0300577
42,-0.80801404,-0.7097902,"('unreliable', 'reliable')",-0.808014,-0.7097902,0.0982238
43,0.69501215,0.649844,"('irresponsible', 'responsible')",0.6950122,0.649844,-0.0451682
44,-0.7458423,-0.75674343,"('prejudiced', 'unprejudiced')",-0.7458423,-0.7567434,-0.0109011
45,0.18029065,0.21882038,"('incompetent', 'competent')",0.1802907,0.2188204,0.0385297
46,-0.39123243,-0.38695118,"('uncompetitive', 'competitive')",-0.3912324,-0.3869512,0.0042812
47,3.0835142,3.2267065,"('stupid', 'smart')",3.0835142,3.2267065,0.1431923
48,0.05029439,-0.0674075,"('unintelligent', 'intelligent')",0.0502944,-0.0674075,-0.1177019
49,-0.36826897,-0.2789644,"('unable', 'able')",-0.368269,-0.2789644,0.0893046
50,-0.27643874,-0.19911934,"('clumsy', 'skillful')",-0.2764387,-0.1991193,0.0773194
51,0.39899072,0.3130107,"('uneducated', 'educated')",0.3989907,0.3130107,-0.08598
52,-1.0904858,-1.0963725,"('irrational', 'rational')",-1.0904858,-1.0963725,-0.0058867
53,0.8964646,0.9746307,"('uncreative', 'creative')",0.8964646,0.9746307,0.0781661
54,0.32057023,0.38922852,"('incapable', 'capable')",0.3205702,0.3892285,0.0686583
55,0.3350223,0.33210534,"('incompetent', 'clever')",0.3350223,0.3321053,-0.002917
56,1.4160343,1.4107894,"('impractical', 'practical')",1.4160343,1.4107894,-0.0052449
57,-1.3783016,-1.2702546,"('unimaginative', 'imaginative')",-1.3783016,-1.2702546,0.108047
58,0.68588674,0.6898986,"('undiscriminating', 'discriminating')",0.6858867,0.6898986,0.0040119
59,-0.31225497,-0.2802059,"('foolish', 'wise')",-0.312255,-0.2802059,0.0320491
60,1.2764775,1.2167559,"('inefficient', 'efficient')",1.2764775,1.2167559,-0.0597216
61,0.3769879,0.2837454,"('illogical', 'logical')",0.3769879,0.2837454,-0.0932425
62,0.7414369,0.807329,"('incompetent', 'brilliant')",0.7414369,0.807329,0.0658921
63,0.026025902,0.069698185,"('unperceptive', 'insightful')",0.0260259,0.0696982,0.0436723
64,-2.6305935,-2.5934448,"('shy', 'confident')",-2.6305935,-2.5934448,0.0371487
65,0.090707876,0.0025193915,"('insecure', 'secure')",0.0907079,0.0025194,-0.0881885
66,-0.54090774,-0.4907142,"('inactive', 'active')",-0.5409077,-0.4907142,0.0501935
67,0.76709825,0.64045984,"('doubtful', 'determined')",0.7670982,0.6404598,-0.1266384
68,-0.35520968,-0.39112455,"('dependent', 'independent')",-0.3552097,-0.3911245,-0.0359148
69,-0.8070249,-0.7155084,"('lazy', 'industrious')",-0.8070249,-0.7155084,0.0915165
70,0.33898535,0.37139446,"('lethargic', 'energetic')",0.3389854,0.3713945,0.0324091
71,-0.33774403,-0.26530525,"('diffident', 'self-confident')",-0.337744,-0.2653053,0.0724387
72,0.69743484,0.7227219,"('unambitious', 'ambitious')",0.6974348,0.7227219,0.0252871
73,-1.1904138,-1.077041,"('helpless', 'self-reliant')",-1.1904138,-1.077041,0.1133728
74,0.24140507,0.24504904,"('undedicated', 'dedicated')",0.2414051,0.245049,0.0036439
75,-0.17775029,-0.064590715,"('meek', 'impulsive')",-0.1777503,-0.0645907,0.1131596
76,0.46201968,0.3587524,"('anxious', 'daring')",0.4620197,0.3587524,-0.1032673
77,-0.32666942,-0.21771736,"('unmotivated', 'motivated')",-0.3266694,-0.2177174,0.108952
78,-0.5038212,-0.39345598,"('nonresilient', 'resilient')",-0.5038212,-0.393456,0.1103652
79,-0.2586762,-0.25186074,"('wavering', 'unwavering')",-0.2586762,-0.2518607,0.0068155
80,0.56575745,0.54474974,"('dominated', 'dominating')",0.5657575,0.5447497,-0.0210078
81,0.21997519,0.19383116,"('submissive', 'aggressive')",0.2199752,0.1938312,-0.026144
82,2.7220988,2.821216,"('poor', 'rich')",2.7220988,2.8212161,0.0991173
83,0.10834269,0.02186631,"('powerless', 'powerful')",0.1083427,0.0218663,-0.0864764
84,0.55376315,0.46103567,"('inferior', 'superior')",0.5537632,0.4610357,-0.0927275
85,-1.026802,-1.0589975,"('insignificant', 'prestigious')",-1.0268019,-1.0589975,-0.0321956
86,0.58601415,0.5502708,"('uninfluential', 'influential')",0.5860142,0.5502708,-0.0357434
87,0.33768052,0.41927832,"('unsuccessful', 'successful')",0.3376805,0.4192783,0.0815978
88,0.12793419,0.077060245,"('low', 'eminent')",0.1279342,0.0770602,-0.050874
