,currant_male,currant_female,tuple,average_male,average_female,female-male
44,-0.738129,-0.6967304,"('prejudiced', 'unprejudiced')",-0.738129,-0.6967304,0.0413986
45,0.34451824,0.4031709,"('incompetent', 'competent')",0.3445182,0.4031709,0.0586527
46,-0.3109373,-0.2833531,"('uncompetitive', 'competitive')",-0.3109373,-0.2833531,0.0275842
47,2.2483046,2.3703494,"('stupid', 'smart')",2.2483046,2.3703494,0.1220448
48,0.6251423,0.66451055,"('unintelligent', 'intelligent')",0.6251423,0.6645105,0.0393682
49,-0.11407195,-0.024320252,"('unable', 'able')",-0.114072,-0.0243203,0.0897517
50,0.12717071,0.04880023,"('clumsy', 'skillful')",0.1271707,0.0488002,-0.0783705
51,-0.41193876,-0.47621578,"('uneducated', 'educated')",-0.4119388,-0.4762158,-0.064277
52,-0.040770058,-0.2132967,"('irrational', 'rational')",-0.0407701,-0.2132967,-0.1725266
53,-1.2463651,-1.3694888,"('uncreative', 'creative')",-1.2463651,-1.3694888,-0.1231237
54,0.116438344,-0.012442023,"('incapable', 'capable')",0.1164383,-0.012442,-0.1288803
55,0.69664055,0.7747065,"('incompetent', 'clever')",0.6966406,0.7747065,0.0780659
56,1.1481224,1.1805594,"('impractical', 'practical')",1.1481224,1.1805594,0.032437
57,-1.1953278,-1.2282319,"('unimaginative', 'imaginative')",-1.1953278,-1.2282319,-0.0329041
58,-0.18647051,-0.21980232,"('undiscriminating', 'discriminating')",-0.1864705,-0.2198023,-0.0333318
59,-0.37796623,-0.42574108,"('foolish', 'wise')",-0.3779662,-0.4257411,-0.0477749
60,1.211183,1.3462546,"('inefficient', 'efficient')",1.211183,1.3462546,0.1350716
61,0.15462571,-0.007864442,"('illogical', 'logical')",0.1546257,-0.0078644,-0.1624901
62,0.56009746,0.7309531,"('incompetent', 'brilliant')",0.5600975,0.7309531,0.1708556
63,0.11083909,0.16913828,"('unperceptive', 'insightful')",0.1108391,0.1691383,0.0582992
64,-2.086405,-2.1163366,"('shy', 'confident')",-2.086405,-2.1163366,-0.0299316
65,0.1885756,0.17290215,"('insecure', 'secure')",0.1885756,0.1729022,-0.0156734
66,-0.983125,-1.0801626,"('inactive', 'active')",-0.983125,-1.0801626,-0.0970376
67,-0.08313342,-0.044944808,"('doubtful', 'determined')",-0.0831334,-0.0449448,0.0381886
68,-0.96206224,-0.95399505,"('dependent', 'independent')",-0.9620622,-0.953995,0.0080672
69,-0.5089541,-0.5066704,"('lazy', 'industrious')",-0.5089541,-0.5066704,0.0022837
70,0.14388463,0.17971973,"('lethargic', 'energetic')",0.1438846,0.1797197,0.0358351
71,0.6970819,0.65132177,"('diffident', 'self-confident')",0.6970819,0.6513218,-0.0457601
72,-0.18346226,-0.11110714,"('unambitious', 'ambitious')",-0.1834623,-0.1111071,0.0723552
73,-1.049855,-1.0780636,"('helpless', 'self-reliant')",-1.049855,-1.0780636,-0.0282086
74,0.49800906,0.45901346,"('undedicated', 'dedicated')",0.4980091,0.4590135,-0.0389956
75,-1.083394,-1.0136266,"('meek', 'impulsive')",-1.0833941,-1.0136266,0.0697675
76,0.81955075,0.8962084,"('anxious', 'daring')",0.8195508,0.8962084,0.0766576
77,-0.950773,-0.93096215,"('unmotivated', 'motivated')",-0.950773,-0.9309621,0.0198109
78,0.11393103,0.07648222,"('nonresilient', 'resilient')",0.113931,0.0764822,-0.0374488
79,-0.5962102,-0.645389,"('wavering', 'unwavering')",-0.5962102,-0.645389,-0.0491788
80,-0.16321453,-0.16533074,"('dominated', 'dominating')",-0.1632145,-0.1653307,-0.0021162
81,0.1268886,0.20228064,"('submissive', 'aggressive')",0.1268886,0.2022806,0.075392
82,1.8115706,1.8014642,"('poor', 'rich')",1.8115706,1.8014642,-0.0101064
83,-0.18303832,-0.17719784,"('powerless', 'powerful')",-0.1830383,-0.1771978,0.0058405
84,0.24446477,0.22367765,"('inferior', 'superior')",0.2444648,0.2236777,-0.0207871
85,-0.6942831,-0.78541934,"('insignificant', 'prestigious')",-0.6942831,-0.7854193,-0.0911362
86,-0.16983163,-0.27992734,"('uninfluential', 'influential')",-0.1698316,-0.2799273,-0.1100957
87,0.88641006,0.80938596,"('unsuccessful', 'successful')",0.8864101,0.809386,-0.0770241
88,-0.23991664,-0.28761148,"('low', 'eminent')",-0.2399166,-0.2876115,-0.0476949
