,temptation_male,temptation_female,tuple,average_male,average_female,female-male
25,0.6610728,0.6490802,"('egoistic', 'altruistic')",0.6610728,0.6490802,-0.0119926
26,0.7350719,0.6999963,"('hardhearted', 'benevolent')",0.7350719,0.6999963,-0.0350756
27,1.6291832,1.5608314,"('hardhearted', 'softhearted')",1.6291832,1.5608314,-0.0683518
28,1.1167214,1.0944904,"('disloyal', 'loyal')",1.1167214,1.0944904,-0.022231
29,-0.9405147,-0.99594235,"('unfair', 'fair')",-0.9405147,-0.9959424,-0.0554277
30,1.0782524,1.0563405,"('intolerant', 'tolerant')",1.0782524,1.0563405,-0.0219119
31,-1.901599,-1.8660336,"('evil', 'good')",-1.901599,-1.8660336,0.0355654
32,1.0799792,1.0268679,"('unkind', 'kind')",1.0799792,1.0268679,-0.0531113
33,-0.7369922,-0.77425754,"('wrong', 'right')",-0.7369922,-0.7742575,-0.0372653
34,4.5244207,4.8077126,"('mean', 'honorable')",4.5244207,4.8077126,0.2832919
35,-0.90447336,-1.0868448,"('corrupt', 'incorrupt')",-0.9044734,-1.0868448,-0.1823714
36,-1.0424774,-1.095888,"('hostile', 'amicable')",-1.0424774,-1.095888,-0.0534106
37,0.9325258,0.9458459,"('fake', 'genuine')",0.9325258,0.9458459,0.0133201
38,-0.39325747,-0.40555507,"('untruthful', 'truthful')",-0.3932575,-0.4055551,-0.0122976
39,0.527685,0.49241996,"('exploitative', 'cooperative')",0.527685,0.49242,-0.035265
40,-1.0993379,-1.3372703,"('stingy', 'generous')",-1.0993379,-1.3372703,-0.2379324
41,-0.086560875,-0.11497116,"('unforgiving', 'forgiving')",-0.0865609,-0.1149712,-0.0284103
42,-2.0279703,-2.2413461,"('unreliable', 'reliable')",-2.0279703,-2.2413461,-0.2133758
43,0.96867,0.98741245,"('irresponsible', 'responsible')",0.96867,0.9874125,0.0187425
44,-0.7994036,-0.8079387,"('prejudiced', 'unprejudiced')",-0.7994036,-0.8079387,-0.0085351
45,-0.08730319,-0.059552103,"('incompetent', 'competent')",-0.0873032,-0.0595521,0.0277511
46,-0.16489227,-0.3231391,"('uncompetitive', 'competitive')",-0.1648923,-0.3231391,-0.1582468
47,4.8883276,5.129895,"('stupid', 'smart')",4.8883276,5.1298952,0.2415676
48,0.622232,0.65730006,"('unintelligent', 'intelligent')",0.622232,0.6573001,0.0350681
49,0.25956106,0.35655808,"('unable', 'able')",0.2595611,0.3565581,0.096997
50,-0.3007464,-0.35685802,"('clumsy', 'skillful')",-0.3007464,-0.356858,-0.0561116
51,0.9216055,0.76865417,"('uneducated', 'educated')",0.9216055,0.7686542,-0.1529513
52,-0.86161,-0.8357646,"('irrational', 'rational')",-0.86161,-0.8357646,0.0258454
53,-0.2022126,-0.19244187,"('uncreative', 'creative')",-0.2022126,-0.1924419,0.0097707
54,0.9737016,1.0745554,"('incapable', 'capable')",0.9737016,1.0745554,0.1008538
55,1.0114299,1.0379027,"('incompetent', 'clever')",1.0114299,1.0379027,0.0264728
56,0.61243075,0.5668613,"('impractical', 'practical')",0.6124308,0.5668613,-0.0455695
57,-2.6251264,-2.6996977,"('unimaginative', 'imaginative')",-2.6251264,-2.6996977,-0.0745713
58,0.17821655,0.18218777,"('undiscriminating', 'discriminating')",0.1782165,0.1821878,0.0039713
59,-0.36900568,-0.40177315,"('foolish', 'wise')",-0.3690057,-0.4017732,-0.0327675
60,0.6776084,0.76544815,"('inefficient', 'efficient')",0.6776084,0.7654482,0.0878398
61,0.1680487,0.0957956,"('illogical', 'logical')",0.1680487,0.0957956,-0.0722531
62,0.43303087,0.5731999,"('incompetent', 'brilliant')",0.4330309,0.5731999,0.140169
63,0.02679516,0.053249158,"('unperceptive', 'insightful')",0.0267952,0.0532492,0.026454
64,-6.0861535,-6.2505407,"('shy', 'confident')",-6.0861535,-6.2505407,-0.1643872
65,0.47682923,0.4087958,"('insecure', 'secure')",0.4768292,0.4087958,-0.0680334
66,-0.07867945,-0.1893413,"('inactive', 'active')",-0.0786794,-0.1893413,-0.1106619
67,-0.3901474,-0.31078625,"('doubtful', 'determined')",-0.3901474,-0.3107862,0.0793612
68,-0.42114925,-0.48351958,"('dependent', 'independent')",-0.4211493,-0.4835196,-0.0623703
69,-2.4080036,-2.4207351,"('lazy', 'industrious')",-2.4080036,-2.4207351,-0.0127315
70,1.4111967,1.2987182,"('lethargic', 'energetic')",1.4111967,1.2987182,-0.1124785
71,0.49192426,0.53285074,"('diffident', 'self-confident')",0.4919243,0.5328507,0.0409264
72,0.7877765,0.89878047,"('unambitious', 'ambitious')",0.7877765,0.8987805,0.111004
73,-3.1204605,-3.135143,"('helpless', 'self-reliant')",-3.1204605,-3.135143,-0.0146825
74,0.45057982,0.2932757,"('undedicated', 'dedicated')",0.4505798,0.2932757,-0.1573041
75,-1.095975,-1.0628824,"('meek', 'impulsive')",-1.095975,-1.0628824,0.0330926
76,1.2728839,1.2657905,"('anxious', 'daring')",1.2728839,1.2657905,-0.0070934
77,-1.5675623,-1.3520458,"('unmotivated', 'motivated')",-1.5675623,-1.3520458,0.2155165
78,-0.47902232,-0.43876493,"('nonresilient', 'resilient')",-0.4790223,-0.4387649,0.0402574
79,-0.3483168,-0.37142396,"('wavering', 'unwavering')",-0.3483168,-0.371424,-0.0231072
80,-0.005305996,-0.13394684,"('dominated', 'dominating')",-0.005306,-0.1339468,-0.1286408
81,0.551507,0.46055844,"('submissive', 'aggressive')",0.551507,0.4605584,-0.0909486
82,6.1915193,6.4211035,"('poor', 'rich')",6.1915193,6.4211035,0.2295842
83,0.00057586655,-0.02017662,"('powerless', 'powerful')",0.0005759,-0.0201766,-0.0207525
84,0.56110865,0.61259687,"('inferior', 'superior')",0.5611086,0.6125969,0.0514883
85,-0.56483936,-0.5259731,"('insignificant', 'prestigious')",-0.5648394,-0.5259731,0.0388663
86,0.43689016,0.37695646,"('uninfluential', 'influential')",0.4368902,0.3769565,-0.0599337
87,-0.47102603,-0.29859212,"('unsuccessful', 'successful')",-0.471026,-0.2985921,0.1724339
88,0.50032103,0.49077204,"('low', 'eminent')",0.500321,0.490772,-0.009549
